station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1210721,São Pedro de Moel,2022-01-01,2022-01-02,3872.8604,2619.4973,2051.8486,567.6486,5949.2651,2095.8342,1152.8564,942.9778,3643.5574,0.9792
1210721,São Pedro de Moel,2022-01-02,2022-01-03,3889.4248,2447.6909,1533.7028,913.9881,4331.2227,1865.7161,986.0511,879.6649,2618.0166,0.9788
1210721,São Pedro de Moel,2022-01-03,2022-01-04,3907.3489,2536.9087,1754.9066,782.0021,4945.9609,1594.2245,451.3941,1142.8304,1260.2922,0.9788
1210721,São Pedro de Moel,2022-01-04,2022-01-05,3926.689,2656.4475,1916.2692,740.1784,5450.9917,1264.9077,579.6923,685.2155,1717.9497,0.9785
1210721,São Pedro de Moel,2022-01-05,2022-01-06,3947.3938,2561.0298,1624.2419,936.7877,4429.0596,1250.3385,440.9431,809.3954,1417.2319,0.9781
1210721,São Pedro de Moel,2022-01-06,2022-01-07,3969.4707,2611.5271,1702.2729,909.2541,4689.3296,1623.6125,477.9883,1145.6243,1633.1821,0.9833
1210721,São Pedro de Moel,2022-01-07,2022-01-08,3992.9023,2848.3896,2358.572,489.8176,6787.9146,2799.6438,2269.8474,529.7963,6589.3066,0.9826
1210721,São Pedro de Moel,2022-01-08,2022-01-09,4017.679,2899.4663,2368.1694,531.2969,6760.7485,2462.5312,1342.2498,1120.2814,4213.6362,0.9823
1210721,São Pedro de Moel,2022-01-09,2022-01-10,4043.7886,2704.4768,1971.3032,733.1736,5442.5039,836.9696,14.7419,822.2277,68.9439,0.9819
1210721,São Pedro de Moel,2022-01-10,2022-01-11,4071.2595,2835.384,2176.6086,658.7753,6046.8169,1473.3745,526.5627,946.8119,1664.0975,0.9812
1210721,São Pedro de Moel,2022-01-11,2022-01-12,4100.0142,2873.093,2363.8931,509.2,6694.396,2812.3142,2286.0291,526.2852,6150.7988,0.9809
1210721,São Pedro de Moel,2022-01-12,2022-01-13,4130.0649,2912.6897,2464.9324,447.7574,7002.2568,2894.115,2436.0298,458.0852,6927.813,0.9806
1210721,São Pedro de Moel,2022-01-13,2022-01-14,4161.3975,2960.8696,2465.3831,495.4867,6923.7876,2960.8696,2465.3831,495.4867,6923.7876,0.9802
1210721,São Pedro de Moel,2022-01-14,2022-01-15,4194.0459,2924.7087,2348.5615,576.1472,6514.9775,2699.9221,1846.0485,853.8737,5319.0049,0.9795
1210721,São Pedro de Moel,2022-01-15,2022-01-16,4227.9199,2896.2678,2287.7502,608.5177,6291.0137,2555.6763,1738.1501,817.5262,4462.2139,0.9792
1210721,São Pedro de Moel,2022-01-16,2022-01-17,4263.103,2769.7031,1905.1635,864.5397,4993.166,2577.1404,1582.7571,994.3832,3975.2864,0.9785
1210721,São Pedro de Moel,2022-01-17,2022-01-18,4299.4683,2981.1714,2354.5132,626.6581,6384.9048,2981.1714,2354.5132,626.6581,6384.9048,0.9726
1210721,São Pedro de Moel,2022-01-18,2022-01-19,4337.0356,3053.6118,2465.604,588.0079,6681.918,3053.6118,2465.604,588.0079,6681.918,0.9774
1210721,São Pedro de Moel,2022-01-19,2022-01-20,4375.8525,3189.9688,2664.0652,525.9037,7256.8296,3189.9688,2664.0652,525.9037,7256.8296,0.9767
1210721,São Pedro de Moel,2022-01-20,2022-01-21,4415.8384,3207.5803,2687.4275,520.1527,7276.1001,3207.5803,2687.4275,520.1527,7276.1001,0.976
1210721,São Pedro de Moel,2022-01-21,2022-01-22,4456.9736,3183.0806,2646.1787,536.9017,7087.5352,3183.0806,2646.1787,536.9017,7087.5352,0.9757
1210721,São Pedro de Moel,2022-01-22,2022-01-23,4499.2832,3222.2478,2681.6145,540.6334,7138.2876,3222.2478,2681.6145,540.6334,7138.2876,0.9802
1210721,São Pedro de Moel,2022-01-23,2022-01-24,4542.7339,3067.8535,2247.1477,820.7058,5750.4937,3067.8535,2247.1477,820.7058,5750.4937,0.9795
1210721,São Pedro de Moel,2022-01-24,2022-01-25,4587.3096,3183.6609,2495.8887,687.7722,6421.7402,3183.6609,2495.8887,687.7722,6421.7402,0.9788
1210721,São Pedro de Moel,2022-01-25,2022-01-26,4632.9731,3264.0637,2620.1621,643.9018,6744.4863,3255.5503,2604.6021,650.9483,6712.6758,0.9833
1210721,São Pedro de Moel,2022-01-26,2022-01-27,4679.7075,3271.4893,2642.1357,629.3536,6697.1201,3251.1978,2613.6997,637.498,6485.4722,0.9826
1210721,São Pedro de Moel,2022-01-27,2022-01-28,4727.4727,3104.3313,2186.4177,917.9138,5368.002,2782.158,1850.4376,931.7203,4215.8618,0.9826
1210721,São Pedro de Moel,2022-01-28,2022-01-29,4776.3433,3369.2656,2695.3247,673.9411,6805.2646,3369.2656,2695.3247,673.9411,6805.2646,0.9812
1210721,São Pedro de Moel,2022-01-29,2022-01-30,4826.1968,3369.5269,2667.8721,701.6547,6634.1772,3369.5269,2667.8721,701.6547,6634.1772,0.9806
1210721,São Pedro de Moel,2022-01-30,2022-01-31,4877.0371,2926.2456,1520.2394,1406.0062,3490.6497,2628.333,1189.9425,1438.3906,2457.7288,1.0
1210721,São Pedro de Moel,2022-01-31,2022-02-01,4928.8428,3172.3179,2038.9448,1133.373,4832.2827,3152.7986,2012.8146,1139.984,4767.4849,0.9792
1210721,São Pedro de Moel,2022-02-01,2022-02-02,4981.5903,3577.3237,3083.1487,494.175,7714.5732,3577.3237,3083.1487,494.175,7714.5732,0.9785
1210721,São Pedro de Moel,2022-02-02,2022-02-03,5035.3003,3605.6682,3000.7219,604.9462,7362.6729,3593.9646,2983.0889,610.8756,7313.8203,0.9774
1210721,São Pedro de Moel,2022-02-03,2022-02-04,5089.875,3210.2368,1965.1002,1245.1366,4497.8799,2447.2708,680.2994,1766.9712,1485.3894,0.9767
1210721,São Pedro de Moel,2022-02-04,2022-02-05,5145.3174,3274.2971,2039.5938,1234.7034,4676.5776,2544.4617,786.3195,1758.1422,1829.9434,0.976
1210721,São Pedro de Moel,2022-02-05,2022-02-06,5201.6064,3634.7632,2816.2231,818.5401,6644.9907,3628.6021,2809.3149,819.287,6626.0366,0.9809
1210721,São Pedro de Moel,2022-02-06,2022-02-07,5258.7139,3857.0039,3292.0083,564.9955,7919.3193,3824.6111,3213.4045,611.2065,7741.2588,0.9747
1210721,São Pedro de Moel,2022-02-07,2022-02-08,5316.6616,3875.375,3282.7114,592.6637,7835.3691,3875.375,3282.7114,592.6637,7835.3691,0.984
1210721,São Pedro de Moel,2022-02-08,2022-02-09,5375.3433,3933.5535,3365.0261,568.5274,7959.605,3933.5535,3365.0261,568.5274,7959.605,0.9833
1210721,São Pedro de Moel,2022-02-09,2022-02-10,5434.7656,3394.8674,1954.012,1440.8553,4265.9731,3394.8674,1954.012,1440.8553,4265.9731,0.9826
1210721,São Pedro de Moel,2022-02-10,2022-02-11,5494.9019,3275.1082,1647.8639,1627.2443,3455.7898,2051.8875,324.109,1727.7786,676.9951,0.9819
1210721,São Pedro de Moel,2022-02-11,2022-02-12,5555.7261,3446.791,1931.9375,1514.8534,4105.6831,3243.1523,1629.699,1613.4534,3289.5898,0.9812
1210721,São Pedro de Moel,2022-02-12,2022-02-13,5617.2578,3794.7693,2612.2522,1182.5171,5722.4204,2843.3481,1321.4219,1521.9263,3324.2026,0.9889
1210721,São Pedro de Moel,2022-02-13,2022-02-14,5679.4438,3885.9294,2732.7769,1153.1525,6054.4883,1123.3416,91.0012,1032.3405,402.7056,0.9792
1210721,São Pedro de Moel,2022-02-14,2022-02-15,5742.2041,4106.4961,3045.9375,1060.5586,6593.6733,3901.1594,2702.9397,1198.2196,5902.8843,0.9788
1210721,São Pedro de Moel,2022-02-15,2022-02-16,5805.5479,4169.0938,3202.019,967.0745,6964.5684,3856.8926,2508.3572,1348.5353,5311.3994,0.9778
1210721,São Pedro de Moel,2022-02-16,2022-02-17,5869.4482,3984.8933,2706.8667,1278.0266,5732.6953,2369.6941,539.9745,1829.7196,1189.7052,0.9771
1210721,São Pedro de Moel,2022-02-17,2022-02-18,5933.9375,4223.9053,3411.2366,812.6689,7430.0923,3418.2568,2027.7139,1390.543,4739.7324,0.9812
1210721,São Pedro de Moel,2022-02-18,2022-02-19,5998.9453,4209.355,3093.1814,1116.1738,6637.6982,2858.7202,1523.0602,1335.66,2685.2441,0.9802
1210721,São Pedro de Moel,2022-02-19,2022-02-20,6064.3936,4516.5259,3845.9424,670.5837,8357.5625,4472.4272,3761.084,711.3431,8180.1548,0.9847
1210721,São Pedro de Moel,2022-02-20,2022-02-21,6130.353,4500.9321,3864.1226,636.8097,8354.6318,4388.563,3653.1892,735.3735,7896.085,0.9837
1210721,São Pedro de Moel,2022-02-21,2022-02-22,6196.7041,4530.4697,3765.7944,764.6755,7976.3286,4224.0835,2931.5015,1292.582,6602.4526,0.983
1210721,São Pedro de Moel,2022-02-22,2022-02-23,6263.4946,4705.0498,4149.5264,555.5234,8971.5703,4705.0498,4149.5264,555.5234,8971.5703,0.9819
1210721,São Pedro de Moel,2022-02-23,2022-02-24,6330.645,4716.896,4055.6316,661.2641,8573.4043,3087.6982,766.1412,2321.5569,1636.9618,0.9812
1210721,São Pedro de Moel,2022-02-24,2022-02-25,6398.1782,4358.8667,3008.2681,1350.5989,6001.769,1651.4932,72.0108,1579.4823,254.2909,0.9802
1210721,São Pedro de Moel,2022-02-25,2022-02-26,6466.0586,4454.7271,3212.0588,1242.6683,6434.4814,4208.2046,2806.2397,1401.9648,5516.5527,0.9792
