station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1210739,"Torres Vedras, Dois Portos",2022-01-01,2022-01-02,3996.405,2745.7378,2146.3621,599.3759,6102.7964,2389.3262,1365.0935,1024.2325,4270.5669,0.983
1210739,"Torres Vedras, Dois Portos",2022-01-02,2022-01-03,4012.9548,2528.2097,1564.1495,964.0601,4324.6753,1670.6658,652.1271,1018.5388,1814.6552,0.9826
1210739,"Torres Vedras, Dois Portos",2022-01-03,2022-01-04,4030.8865,2669.3313,1881.0063,788.3249,5216.1343,2212.0737,1137.5935,1074.4802,3017.6057,0.9826
1210739,"Torres Vedras, Dois Portos",2022-01-04,2022-01-05,4050.1943,2775.2375,2052.3806,722.8569,5679.561,1495.2205,552.1919,943.0286,1364.2244,0.9819
1210739,"Torres Vedras, Dois Portos",2022-01-05,2022-01-06,4070.8633,2709.3538,1792.3959,916.9579,4816.9741,1898.6987,743.8569,1154.8419,2219.8315,0.9816
1210739,"Torres Vedras, Dois Portos",2022-01-06,2022-01-07,4092.9001,2745.4644,1825.52,919.9443,4970.8145,2008.022,806.7755,1201.2465,2388.7751,0.9812
1210739,"Torres Vedras, Dois Portos",2022-01-07,2022-01-08,4116.2876,2961.771,2461.9705,499.8006,6957.0703,2957.9368,2455.3225,502.6143,6939.5098,0.9809
1210739,"Torres Vedras, Dois Portos",2022-01-08,2022-01-09,4141.0156,3038.6484,2518.0386,520.6097,7114.0776,2851.5549,2062.6694,788.8855,5772.2695,0.9806
1210739,"Torres Vedras, Dois Portos",2022-01-09,2022-01-10,4167.0728,2863.3601,2154.0659,709.2943,5871.1919,1104.8414,36.2936,1068.5477,94.8906,0.9802
1210739,"Torres Vedras, Dois Portos",2022-01-10,2022-01-11,4194.4458,2978.2119,2329.9639,648.248,6376.2412,980.563,6.8259,973.7372,16.3723,0.9799
1210739,"Torres Vedras, Dois Portos",2022-01-11,2022-01-12,4223.1216,2977.5168,2427.6494,549.8676,6724.9023,2930.2793,2344.1311,586.1483,6490.6997,0.9795
1210739,"Torres Vedras, Dois Portos",2022-01-12,2022-01-13,4253.1221,3008.0774,2508.2805,499.797,6952.4692,3005.5396,2507.9194,497.6202,6951.0562,0.9788
1210739,"Torres Vedras, Dois Portos",2022-01-13,2022-01-14,4284.3804,3073.6006,2527.8167,545.7839,6918.0654,3051.1877,2487.4556,563.7322,6817.0825,0.9785
1210739,"Torres Vedras, Dois Portos",2022-01-14,2022-01-15,4316.8989,3023.8323,2373.2998,650.5327,6426.1934,2784.8406,1920.0833,864.7573,5371.0918,0.9785
1210739,"Torres Vedras, Dois Portos",2022-01-15,2022-01-16,4350.6611,2978.9514,2279.124,699.8273,6073.1284,1540.0656,451.2407,1088.8248,1359.5228,0.9778
1210739,"Torres Vedras, Dois Portos",2022-01-16,2022-01-17,4385.71,2907.4639,2040.2781,867.1859,5270.5659,2656.4246,1620.2134,1036.2112,4188.4155,0.9771
1210739,"Torres Vedras, Dois Portos",2022-01-17,2022-01-18,4421.937,3099.6987,2424.9851,674.7137,6418.3623,3036.7349,2321.4336,715.3011,6144.8184,0.9715
1210739,"Torres Vedras, Dois Portos",2022-01-18,2022-01-19,4459.4087,3203.6091,2613.2178,590.3913,6967.271,3188.8037,2589.1428,599.6609,6895.0259,0.976
1210739,"Torres Vedras, Dois Portos",2022-01-19,2022-01-20,4498.0347,3299.9067,2728.7122,571.1946,7267.7637,3292.4678,2717.0151,575.4526,7228.79,0.9757
1210739,"Torres Vedras, Dois Portos",2022-01-20,2022-01-21,4537.9077,3344.9058,2763.1714,581.7346,7326.6724,3336.2217,2748.4451,587.7767,7287.625,0.9799
1210739,"Torres Vedras, Dois Portos",2022-01-21,2022-01-22,4578.8716,3317.6931,2755.7017,561.9916,7256.2705,3303.8853,2731.8928,571.9925,7191.7837,0.9795
1210739,"Torres Vedras, Dois Portos",2022-01-22,2022-01-23,4621.0156,3340.3281,2761.8005,578.5275,7222.8398,3340.3281,2761.8005,578.5275,7222.8398,0.984
