# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 32.6969
# Longitude (positive East, ISO 19115): -16.7761
# Altitude (m): 62.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;5082.3833;3486.8281;2611.2070;875.6211;6095.1880;3256.9673;2147.4912;1109.4760;5187.3633;0.9812
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;5098.4077;3655.9336;3015.9592;639.9742;7229.3291;3655.9336;3015.9592;639.9742;7229.3291;0.9812
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;5115.7944;3770.8120;3246.0613;524.7507;7894.7935;3770.8120;3246.0613;524.7507;7894.7935;0.9809
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;5134.4487;3528.1545;2488.6357;1039.5189;5752.6099;1992.3422;806.1730;1186.1691;2165.6633;0.9809
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;5154.4390;3635.5720;2782.0073;853.5647;6458.5542;3283.2454;2197.8594;1085.3859;5022.0405;0.9806
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;5175.7197;3549.3586;2603.5049;945.8538;5970.1255;2226.3999;720.9680;1505.4320;1610.0674;0.9802
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;5198.2725;3611.6865;2704.9570;906.7294;6221.0942;2288.4727;976.8909;1311.5818;2049.6809;0.9799
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;5222.0845;3673.4941;2687.5793;985.9147;6134.9673;2767.2170;1440.8811;1326.3358;3051.6458;0.9795
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;5247.1440;3350.6147;2045.1809;1305.4338;4510.3442;2210.3164;524.9246;1685.3918;1148.1423;0.9792
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;5273.4009;3498.9031;2321.7500;1177.1532;5205.3853;3044.2336;1502.3647;1541.8688;3382.1116;0.9792
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;5300.9214;3682.8164;2667.8633;1014.9532;6012.5596;2548.8040;1084.8016;1464.0023;2376.1956;0.9788
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;5329.6440;3679.5029;2750.3142;929.1887;6239.7065;1598.3802;480.0344;1118.3458;1363.1294;0.9785
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;5359.5518;3746.3374;2894.7305;851.6069;6568.3315;3684.1106;2797.4026;886.7081;6311.1919;0.9785
