# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 41.5148
# Longitude (positive East, ISO 19115): -7.1908
# Altitude (m): 239.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3572.4429;2462.0874;1956.6400;505.4474;6041.0859;1687.5493;540.4573;1147.0920;1775.7416;0.9778
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3589.0159;2379.5896;1699.6545;679.9350;5163.7734;2056.4824;1109.6096;946.8728;3300.2009;0.9774
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3606.9854;2367.8340;1649.1571;718.6769;4909.5210;813.2526;17.2030;796.0496;48.8073;0.9771
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3626.3132;2536.2583;2118.2766;417.9817;6500.2720;1183.0786;657.0079;526.0707;2334.4619;0.9823
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3647.0527;2530.6746;2084.2092;446.4653;6365.4282;720.6321;146.1896;574.4424;587.6670;0.9819
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3669.1748;2546.9656;2041.5095;505.4561;6229.7114;788.2756;20.6093;767.6663;76.3833;0.9816
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3692.6624;2670.5918;2222.2695;448.3222;6851.7080;2330.5706;1764.1373;566.4333;5026.8916;0.9812
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3717.5061;2707.8948;2228.1023;479.7925;6763.4990;1877.0077;597.4566;1279.5510;2169.0232;0.9812
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3743.6948;2564.8811;2075.5139;489.3672;6261.4858;1451.3629;523.7232;927.6397;2087.2817;0.9806
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3771.3003;2708.2522;2300.2834;407.9689;7024.8730;2708.2522;2300.2834;407.9689;7024.8730;0.9795
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3800.1670;2679.0959;2237.1489;441.9469;6765.3511;1592.0370;653.3267;938.7103;2298.1736;0.9792
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;3830.3447;2799.1255;2403.3691;395.7564;7295.1387;2338.7197;1578.0046;760.7150;4559.9551;0.9788
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;3861.8630;2829.5320;2389.7656;439.7665;7166.1909;2766.8091;2271.2180;495.5911;6891.8291;0.9781
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;3894.6450;2768.5984;2219.8044;548.7939;6516.3735;2514.2981;1747.8374;766.4606;4996.8628;0.9778
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;3928.6948;2775.2031;2225.8750;549.3281;6507.4536;2248.1899;1322.7981;925.3919;3677.9048;0.9774
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;3964.0598;2673.9177;1945.3623;728.5554;5536.4370;1869.4762;644.8951;1224.5811;1870.7565;0.9767
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4000.6289;2802.6582;2208.4741;594.1841;6352.0210;2101.7617;1054.2841;1047.4777;3136.1870;0.9712
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;4038.5271;2887.4468;2347.0803;540.3665;6775.5801;2195.8813;1194.8300;1001.0515;3728.9504;0.9753
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4077.6050;2921.3547;2363.9250;557.4295;6722.1670;2374.2092;1350.7111;1023.4981;3630.5234;0.9747
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4117.8696;2949.4976;2386.7114;562.7863;6763.4688;2500.2861;1550.5150;949.7712;4254.4614;0.9743
2022-01-21T00:00:00.0/2022-01-22T00:00:00.0;4159.3550;3001.9490;2518.2410;483.7079;7156.6572;2703.8230;1886.4174;817.4056;5427.2964;0.9788
2022-01-22T00:00:00.0/2022-01-23T00:00:00.0;4202.0107;3085.3589;2593.6165;491.7422;7290.9824;2993.3015;2422.9109;570.3906;6869.7246;0.9781
2022-01-23T00:00:00.0/2022-01-24T00:00:00.0;4245.8550;3104.3328;2584.7815;519.5515;7257.6406;2975.0862;2337.0884;637.9979;6726.9219;0.9826
2022-01-24T00:00:00.0/2022-01-25T00:00:00.0;4290.8364;3127.4980;2609.7173;517.7809;7288.3154;3049.8591;2464.5488;585.3102;6957.0957;0.9819
2022-01-25T00:00:00.0/2022-01-26T00:00:00.0;4336.9370;3136.4543;2567.9294;568.5250;7015.9980;2600.8511;1628.9009;971.9503;4220.7085;0.9812
2022-01-26T00:00:00.0/2022-01-27T00:00:00.0;4384.1763;3160.0176;2591.7366;568.2812;6993.5840;2898.1340;2072.9448;825.1894;5282.7261;0.9806
2022-01-27T00:00:00.0/2022-01-28T00:00:00.0;4432.4536;3097.1914;2349.3816;747.8097;6189.5078;3060.7563;2289.5532;771.2030;6032.0117;0.9799
2022-01-28T00:00:00.0/2022-01-29T00:00:00.0;4481.8325;3380.3782;2849.7991;530.5790;7675.0767;3380.3782;2849.7991;530.5790;7675.0767;0.9792
2022-01-29T00:00:00.0/2022-01-30T00:00:00.0;4532.2534;3264.5298;2551.1499;713.3798;6655.5244;3252.1685;2528.9949;723.1736;6604.4712;0.9785
2022-01-30T00:00:00.0/2022-01-31T00:00:00.0;4583.7393;3206.8616;2373.9402;832.9216;6090.5625;3082.9121;2160.3105;922.6014;5552.0674;1.0000
