# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.9000
# Longitude (positive East, ISO 19115): -8.4000
# Altitude (m): 359.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3849.4143;2667.0923;2128.2510;538.8412;6229.2993;2200.3682;1109.0991;1091.2690;3561.6621;0.9795
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3865.9807;2486.5942;1616.1256;870.4686;4600.7153;1820.4384;884.1942;936.2443;2517.7012;0.9792
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3883.9031;2588.8467;1874.4420;714.4047;5345.1152;2565.0769;1838.9640;726.1129;5236.3926;0.9792
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3903.2458;2702.0457;2077.3115;624.7341;5939.4717;1181.0936;505.5557;675.5380;1573.8773;0.9788
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3923.9541;2618.0881;1770.6748;847.4133;4941.6021;1272.9628;372.9012;900.0615;1358.5311;0.9785
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3946.0347;2697.6843;1985.7148;711.9695;5633.0234;2579.6450;1786.4706;793.1745;5179.9102;0.9781
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3969.4709;2884.1265;2456.8843;427.2421;7205.5562;2788.0017;2279.2029;508.7987;6766.9917;0.9778
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3994.2527;2963.4331;2503.3462;460.0869;7263.7466;2529.3564;1447.7667;1081.5898;4766.4565;0.9774
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4020.4033;2731.7273;1997.5825;734.1447;5590.5815;527.5433;0.0377;527.5056;0.0928;0.9771
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4047.8545;2892.6951;2369.2734;523.4217;6726.6792;1121.5176;95.6138;1025.9038;309.2881;0.9764
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4076.6167;2911.2920;2455.5103;455.7817;7040.9858;2875.2842;2391.0112;484.2730;6765.9473;0.9812
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4106.6763;2945.9739;2501.9058;444.0681;7159.3452;2932.4836;2481.8508;450.6329;7098.9248;0.9809
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4138.0537;3008.4363;2528.5706;479.8656;7162.6182;2983.2166;2483.0288;500.1877;7046.1118;0.9802
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4170.6865;2965.6711;2413.7598;551.9114;6759.3296;2854.0479;2210.3818;643.6661;6154.9556;0.9799
