# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.7619
# Longitude (positive East, ISO 19115): -25.3291
# Altitude (m): 281.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4217.2217;2957.3169;2239.2183;718.0984;6032.9258;1372.1953;171.1658;1201.0294;780.1382;0.9802
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4233.7705;2794.9839;1851.5743;943.4095;4875.0562;659.3878;1.9304;657.4574;4.3902;0.9802
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4251.6914;2897.7937;2185.7515;712.0421;5894.0063;1059.1096;75.1565;983.9531;358.9006;0.9795
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4270.9512;3102.4316;2527.8357;574.5961;6955.0161;2156.1960;559.4939;1596.7020;1882.5538;0.9795
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4291.5967;3088.1323;2466.1758;621.9566;6679.0825;2425.7883;1238.9467;1186.8418;3400.9683;0.9792
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4313.5972;2936.8027;1924.1857;1012.6170;5008.1479;2155.9902;683.7292;1472.2610;1776.1843;0.9788
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4336.9355;3080.7356;2270.4397;810.2958;5986.3213;1182.6761;29.3070;1153.3691;75.5054;0.9785
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4361.6016;3086.1899;2365.6880;720.5019;6267.3311;1094.9011;18.0081;1076.8931;45.1957;0.9781
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4387.5825;3148.6484;2443.0588;705.5898;6463.7305;2057.6958;727.6290;1330.0668;2035.6803;0.9778
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4414.8657;3121.4817;2451.2188;670.2631;6479.1831;1905.2225;610.7078;1294.5148;1394.5894;0.9774
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4443.4375;2868.6750;1711.1279;1157.5470;4245.1709;779.9949;7.6753;772.3196;24.2041;0.9823
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4473.2837;3109.7922;2231.7019;878.0903;5751.4517;1462.8945;141.5029;1321.3916;481.2621;0.9819
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4504.4355;3085.8535;2274.7808;811.0729;5860.8794;1096.0381;42.8384;1053.1997;101.8627;0.9812
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4536.8037;3069.4277;2260.6936;808.7341;5772.4131;1739.0808;359.8804;1379.2004;848.9316;0.9812
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4570.3999;3271.3408;2465.1270;806.2141;6265.9370;1631.2490;433.4718;1197.7772;1161.4011;0.9806
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4605.2510;3288.8975;2540.5437;748.3538;6504.9443;2787.6389;1613.6926;1173.9463;4142.5928;0.9799
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4641.2778;3195.3057;2422.1785;773.1271;6088.8730;1743.5828;695.2018;1048.3810;1591.7588;0.9743
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;4678.4795;2969.9534;1620.0513;1349.9021;3899.6868;585.1177;0.5026;584.6151;1.0529;0.9792
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4716.9009;3208.8127;2275.3376;933.4752;5693.4287;940.4191;90.7671;849.6520;346.0283;0.9785
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4756.4282;2878.5022;1420.4154;1458.0869;3342.0654;989.0457;51.9663;937.0793;106.4937;0.9781
2022-01-21T00:00:00.0/2022-01-22T00:00:00.0;4797.1362;3267.1194;2309.5752;957.5441;5573.2593;1781.6329;346.4408;1435.1923;688.9172;0.9826
2022-01-22T00:00:00.0/2022-01-23T00:00:00.0;4838.9536;3447.3601;2575.4753;871.8846;6308.9658;1876.9319;330.7349;1546.1970;696.6190;0.9819
2022-01-23T00:00:00.0/2022-01-24T00:00:00.0;4881.8867;3513.3015;2768.2227;745.0787;6848.3940;2372.1853;845.7814;1526.4039;2108.7600;0.9812
