# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.6217
# Longitude (positive East, ISO 19115): -8.6489
# Altitude (m): 367.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3897.2043;2705.6946;2154.4446;551.2502;6249.7886;2210.6204;1162.6829;1047.9375;3685.8396;0.9788
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3913.7327;2522.5088;1640.7661;881.7427;4636.5586;1785.4592;676.1207;1109.3386;2019.5643;0.9788
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3931.6865;2627.1772;1885.4473;741.7300;5336.5220;2125.1604;1063.7471;1061.4135;3137.9146;0.9785
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3951.0190;2739.2668;2082.8794;656.3874;5907.2524;1394.6661;696.9468;697.7194;1969.9706;0.9781
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3971.7161;2655.0142;1770.9915;884.0226;4893.9458;1808.7229;828.0778;980.6451;2278.5012;0.9778
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3993.7839;2720.4043;1929.6304;790.7739;5372.1406;2418.6956;1438.2689;980.4268;4205.3999;0.9774
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4017.2063;2920.2571;2481.5068;438.7503;7205.3672;2736.1091;2199.6355;536.4738;6067.1294;0.9774
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4041.9722;3001.1497;2527.2542;473.8954;7272.6821;2628.3743;1603.0842;1025.2900;4992.5503;0.9819
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4068.0708;2789.1841;2090.8411;698.3430;5810.7930;1193.5551;91.3870;1102.1680;366.8658;0.9816
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4095.5251;2936.8035;2393.4167;543.3867;6734.0601;910.9074;4.7540;906.1533;22.5997;0.9809
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4124.2661;2944.8030;2464.2893;480.5135;6988.8511;2916.9077;2411.6658;505.2419;6869.3115;0.9806
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4154.3027;2977.2007;2523.4128;453.7878;7163.8345;2973.3635;2516.8616;456.5021;7145.4502;0.9802
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4185.6201;3040.3853;2546.6619;493.7234;7142.8618;3013.2939;2503.4170;509.8769;7010.8091;0.9799
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4218.2466;3001.9126;2434.2019;567.7108;6758.1323;2706.9553;1821.0939;885.8613;5058.1509;0.9792
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4252.1030;2990.4717;2414.9365;575.5352;6667.7925;2664.8813;1805.9475;858.9339;4860.8330;0.9788
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4287.1929;2882.8643;2069.8750;812.9894;5460.7979;2437.1765;1291.0991;1146.0774;3500.8186;0.9785
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4323.5957;3080.3474;2480.7935;599.5540;6746.7305;2988.5269;2319.6738;668.8531;6355.4946;0.9726
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;4361.1411;3135.4514;2543.2888;592.1627;6898.1626;3095.4612;2481.5918;613.8694;6730.7422;0.9771
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4399.9272;3271.0381;2736.5583;534.4797;7443.1167;3253.7739;2709.7896;543.9845;7361.0781;0.9764
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4439.8525;3286.5493;2769.7310;516.8184;7503.8667;3284.0796;2769.0249;515.0547;7500.2891;0.9812
2022-01-21T00:00:00.0/2022-01-22T00:00:00.0;4480.9897;3258.9658;2727.8210;531.1448;7312.2070;3227.0676;2670.8240;556.2437;7169.9663;0.9806
