# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 32.6815
# Longitude (positive East, ISO 19115): -17.1042
# Altitude (m): 87.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;5084.9585;3482.1282;2602.7988;879.3295;6068.3662;3457.5879;2554.0833;903.5046;5960.9512;0.9816
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;5101.0376;3663.7192;3025.9709;637.7483;7249.8413;3663.7192;3025.9709;637.7483;7249.8413;0.9812
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;5118.4258;3783.9917;3270.7917;513.1999;7960.6963;3783.9917;3270.7917;513.1999;7960.6963;0.9809
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;5137.1167;3537.5122;2512.5586;1024.9537;5809.2725;3014.1404;1854.7749;1159.3655;4083.0115;0.9806
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;5157.0938;3647.6082;2809.5171;838.0911;6534.4507;3161.7134;1965.2872;1196.4261;4788.1948;0.9802
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;5178.3296;3555.7754;2586.8425;968.9329;5936.8042;3156.9683;1945.3496;1211.6187;4371.2026;0.9802
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;5200.8838;3628.2576;2760.3843;867.8732;6365.2764;2624.1594;1302.7803;1321.3792;3176.3918;0.9799
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;5224.6982;3688.4026;2732.8069;955.5956;6245.4102;3537.4333;2516.6882;1020.7451;5572.1680;0.9795
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;5249.7593;3368.4785;2091.2454;1277.2332;4626.3110;3158.9272;1772.8473;1386.0800;3955.3540;0.9792
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;5276.0537;3498.0813;2326.5410;1171.5404;5209.4595;2925.5986;1223.8386;1701.7601;2964.6523;0.9788
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;5303.5669;3696.1533;2728.4385;967.7148;6173.5835;3487.5322;2364.6116;1122.9208;5510.6299;0.9788
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;5332.2827;3685.4824;2761.6624;923.8200;6282.3887;1967.9583;352.4951;1615.4631;860.4171;0.9781
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;5362.1484;3751.9744;2905.4043;846.5701;6601.4805;3706.3235;2838.6001;867.7233;6277.6616;0.9781
