# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 32.8082
# Longitude (positive East, ISO 19115): -16.8864
# Altitude (m): 414.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;5063.4751;3558.1494;2761.1958;796.9536;6520.1348;3543.4675;2735.4622;808.0056;6381.5967;0.9816
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;5079.5586;3706.4805;3107.3882;599.0923;7506.5435;3706.4805;3107.3882;599.0923;7506.5435;0.9812
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;5096.9546;3820.6418;3334.0007;486.6412;8173.0884;3820.6418;3334.0007;486.6412;8173.0884;0.9809
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;5115.6196;3599.6228;2663.8882;935.7344;6226.8276;1372.1514;285.9050;1086.2463;1079.8193;0.9809
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;5135.5864;3699.4255;2954.0820;745.3435;6952.4448;2982.4167;1804.4401;1177.9767;4129.5415;0.9809
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;5156.8916;3618.3391;2775.5967;842.7423;6459.1216;1595.7994;130.8362;1464.9634;317.4905;0.9806
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;5179.4692;3683.6201;2892.2639;791.3564;6744.7661;1702.2458;275.4286;1426.8171;526.5812;0.9802
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;5203.3076;3749.8560;2895.2424;854.6136;6703.3130;1375.5540;91.9689;1283.5851;186.0925;0.9799
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;5228.3945;3496.8931;2346.8455;1150.0479;5267.1299;3164.2910;1889.9108;1274.3801;3981.8721;0.9795
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;5254.7148;3610.4097;2562.1509;1048.2588;5828.2827;3211.2913;1778.8721;1432.4192;4180.3823;0.9792
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;5282.2554;3767.5737;2883.4939;884.0798;6594.9600;2730.2549;1298.4456;1431.8094;2875.3669;0.9788
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;5310.9673;3751.6384;2926.7017;824.9366;6726.5024;954.8579;157.8856;796.9723;601.2241;0.9788
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;5340.9536;3809.1135;3043.7139;765.3996;6991.9004;3809.1135;3043.7139;765.3996;6991.9004;0.9785
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;5372.0752;3893.9785;3224.0256;669.9528;7466.9580;3893.9785;3224.0256;669.9528;7466.9580;0.9778
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;5404.3511;3771.1621;2769.8621;1001.3001;6138.4580;3698.2603;2639.5120;1058.7483;5863.7412;0.9774
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;5437.7617;3663.7219;2357.7520;1305.9700;5111.0068;3192.7637;1587.0742;1605.6893;3679.2290;0.9771
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;5472.2881;3478.4124;1928.7677;1549.6447;4113.5386;2339.8989;825.8234;1514.0757;1609.2703;0.9715
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;5507.9692;3316.2356;1634.9193;1681.3162;3429.8677;1282.4727;233.7494;1048.7233;629.6551;0.9865
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;5544.6914;3589.5774;2178.6658;1410.9115;4586.3652;2897.9714;989.7417;1908.2297;2046.9672;0.9861
