# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 42.0333
# Longitude (positive East, ISO 19115): -8.1833
# Altitude (m): 1107.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3483.6902;2454.7222;1993.8794;460.8428;6319.1094;2235.0212;1517.5211;717.5001;4713.3159;0.9792
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3500.2654;2478.3918;1988.5675;489.8243;6264.5386;2126.9802;1131.4799;995.5004;3713.9336;0.9788
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3518.2373;2409.7559;1800.7565;608.9994;5576.4941;1353.6720;305.7049;1047.9670;856.2521;0.9785
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3537.6003;2556.3127;2129.4871;426.8257;6758.0278;785.9268;62.7055;723.2213;272.3562;0.9781
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3558.3408;2529.6284;2041.5172;488.1111;6383.8999;937.7256;302.2475;635.4781;1142.8463;0.9781
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3580.4658;2525.6653;1982.8322;542.8331;6164.7241;889.1133;60.2867;828.8267;502.7766;0.9774
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3603.9922;2667.1345;2235.4968;431.6376;6988.9468;2088.7761;1271.2888;817.4872;3977.3691;0.9767
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3628.8555;2662.5723;2158.4641;504.1081;6684.7896;1427.3571;385.4485;1041.9086;1612.2323;0.9764
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3655.0693;2559.9558;2058.5708;501.3849;6350.1006;811.5768;67.3162;744.2606;474.6078;0.9760
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3682.6218;2713.1406;2318.9763;394.1643;7222.0195;1470.9811;188.3100;1282.6710;525.5546;0.9809
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3711.5007;2717.9248;2333.5491;384.3756;7233.5996;2674.5410;2256.6353;417.9058;7012.2915;0.9806
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;3741.7422;2774.5271;2402.9221;371.6050;7459.8154;2654.1025;2179.1155;474.9871;6889.9971;0.9799
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;3773.2568;2843.1982;2462.4702;380.7281;7601.1548;2793.5762;2367.8936;425.6826;7380.8584;0.9795
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;3806.0930;2815.4363;2369.9331;445.5032;7194.8403;2689.2771;2139.7083;549.5688;6625.9810;0.9788
