# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.8334
# Longitude (positive East, ISO 19115): -7.4668
# Altitude (m): 356.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3860.7922;2702.4236;2155.6450;546.7784;6280.5645;2476.2373;1660.7719;815.4655;5012.3164;0.9799
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3877.3582;2504.3562;1641.6771;862.6793;4704.5913;2206.1174;1171.4143;1034.7031;3463.2036;0.9792
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3895.3105;2603.0347;1893.7258;709.3088;5382.5757;2481.2097;1693.3934;787.8163;4820.6865;0.9788
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3914.6436;2714.0420;2160.5054;553.5366;6136.8169;1172.9718;353.1749;819.7969;1515.7068;0.9785
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3935.3428;2688.7627;2032.9572;655.8054;5802.8936;1541.7026;355.9565;1185.7461;1369.8330;0.9781
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3957.4150;2806.6287;2322.0400;484.5888;6762.5889;2784.2903;2283.5793;500.7110;6652.1460;0.9778
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3980.8433;2912.9714;2505.1711;407.8002;7377.0054;2912.9714;2505.1711;407.8002;7377.0054;0.9774
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4005.6174;2981.3074;2524.9868;456.3205;7340.7031;2509.1353;1367.6033;1141.5320;4525.7715;0.9771
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4031.7258;2781.9487;2190.0159;591.9330;6244.2183;2553.6377;1763.8644;789.7733;5185.5884;0.9767
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4059.2000;2944.0474;2506.4041;437.6433;7232.3306;2944.0474;2506.4041;437.6433;7232.3306;0.9760
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4087.9556;2929.1860;2480.7827;448.4034;7136.9238;2784.3809;2177.6851;606.6959;6179.0088;0.9757
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4118.0088;2956.1218;2483.6943;472.4275;7084.1436;2956.1218;2483.6943;472.4275;7084.1436;0.9757
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4149.3442;3017.9773;2523.8281;494.1492;7137.9346;2955.6436;2409.5027;546.1409;6847.2852;0.9750
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4182.0010;2987.0701;2429.8186;557.2515;6772.2061;2949.2910;2364.7258;584.5652;6601.7856;0.9743
