# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.3319
# Longitude (positive East, ISO 19115): -8.0455
# Altitude (m): 202.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4118.5918;2905.8933;2321.8730;584.0203;6486.3877;2763.8811;2011.7482;752.1329;5755.0566;0.9764
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4135.1094;2735.9736;1928.7198;807.2538;5289.6860;2640.4783;1761.8027;878.6755;4860.7114;0.9760
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4153.0029;2821.9788;2173.4189;648.5598;5942.3247;2780.5049;2099.3311;681.1737;5756.3413;0.9809
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4172.2656;2879.1357;2213.2061;665.9297;5966.2749;1046.6782;237.8111;808.8672;992.5080;0.9806
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4192.8501;2873.9783;2101.4453;772.5329;5696.7998;2068.8394;939.0966;1129.7428;3023.6113;0.9806
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4214.8345;2989.6047;2456.6636;532.9412;6780.3652;2965.2239;2410.9128;554.3110;6676.9775;0.9806
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4238.1611;3091.3489;2615.1931;476.1559;7282.4155;3077.1760;2587.5518;489.6244;7222.0503;0.9799
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4262.8193;3178.7932;2688.2014;490.5920;7475.3335;3079.7043;2478.0491;601.6552;6933.1973;0.9795
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4288.7979;3025.6106;2405.1116;620.4990;6516.4976;1076.7008;23.7183;1052.9825;125.1071;0.9792
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4316.1240;3126.6765;2625.8716;500.8051;7202.4644;1486.5565;124.9631;1361.5934;522.1754;0.9785
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4344.7178;3136.9299;2668.2656;468.6644;7312.8335;2989.3535;2355.5266;633.8269;6370.0566;0.9781
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4374.5933;3122.1870;2606.3733;515.8138;7062.8569;3119.6514;2605.3167;514.3345;7058.6870;0.9830
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4405.7354;3188.7310;2646.3579;542.3730;7127.1646;3188.7310;2646.3579;542.3730;7127.1646;0.9826
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4438.1685;3151.1365;2521.0735;630.0630;6701.4570;3090.5913;2412.9399;677.6514;6254.3398;0.9819
