# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.4849
# Longitude (positive East, ISO 19115): -7.4729
# Altitude (m): 263.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4092.2974;2897.9697;2333.4104;564.5593;6555.2646;2735.1946;1975.2258;759.9687;5700.1348;0.9767
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4108.8213;2742.4131;1948.4379;793.9753;5372.5479;2643.9041;1772.4711;871.4330;4962.1465;0.9764
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4126.7217;2805.2288;2158.2212;647.0078;5935.5425;2739.5549;2050.1265;689.4285;5663.8892;0.9760
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4145.9932;2851.2534;2174.9519;676.3016;6031.9390;1088.6344;338.3373;750.2971;1490.7780;0.9757
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4166.6206;2865.0552;2135.9543;729.1009;5860.5898;2058.7207;980.0537;1078.6670;3145.6797;0.9753
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4188.6104;3003.3896;2520.1045;483.2850;7050.6147;2986.6704;2488.1331;498.5375;6979.6060;0.9750
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4211.9448;3083.7808;2617.1487;466.6320;7342.4941;2994.9783;2444.1919;550.7864;6979.3745;0.9747
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4236.6143;3155.7600;2663.5671;492.1929;7436.7905;2994.2488;2267.8230;726.4258;6375.9033;0.9747
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4262.6060;2990.8738;2388.3354;602.5385;6517.0967;1391.7195;170.7155;1221.0039;478.4697;0.9844
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4289.8735;3091.4858;2600.3088;491.1770;7162.9019;2568.1531;1853.8604;714.2927;4688.7363;0.9844
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4318.5171;3125.9224;2669.7578;456.1646;7356.6763;2850.5823;2126.4270;724.1555;5514.9126;0.9837
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4348.4497;3112.3809;2600.1550;512.2260;7086.0830;3091.4995;2567.8936;523.6061;6991.6294;0.9830
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4379.6167;3171.8252;2636.4280;535.3970;7132.7329;3171.8252;2636.4280;535.3970;7132.7329;0.9826
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4412.0376;3145.2690;2536.3728;608.8961;6778.4858;2889.2256;2065.5889;823.6368;5624.6201;0.9823
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4445.7510;3127.2959;2491.7419;635.5539;6604.9297;3082.9216;2410.2446;672.6771;6425.3926;0.9816
