# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 32.7167
# Longitude (positive East, ISO 19115): -16.9167
# Altitude (m): 1394.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;5079.0317;3839.7886;3281.3491;558.4396;7987.2935;3834.9524;3275.5366;559.4156;7956.1899;0.9812
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;5095.0620;3927.8884;3457.4285;470.4600;8504.9463;3927.8884;3457.4285;470.4600;8504.9463;0.9812
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;5112.4531;4007.1904;3584.8274;422.3630;8871.1543;4007.1904;3584.8274;422.3630;8871.1543;0.9809
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;5131.1475;3870.5916;3285.2239;585.3676;7953.5127;2995.0142;1688.9303;1306.0839;4580.5542;0.9806
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;5151.0933;3928.7561;3437.6040;491.1520;8357.6895;3390.7454;2364.9253;1025.8201;5544.1079;0.9806
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;5172.3735;3870.4724;3338.1594;532.3130;8044.6050;2703.6743;1086.8286;1616.8458;2386.8037;0.9802
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;5194.8936;3922.5591;3412.6763;509.8830;8225.5811;1853.0616;281.7430;1571.3186;583.2873;0.9802
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;5218.7173;3993.1035;3448.9973;544.1061;8269.5830;2263.2136;712.1725;1551.0411;1616.9391;0.9799
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;5243.7871;3893.8896;3167.0916;726.7980;7415.6318;3681.1958;2755.1577;926.0382;6481.9634;0.9795
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;5270.0889;3957.8706;3280.7898;677.0806;7731.1694;3531.2454;2312.0493;1219.1962;5757.9419;0.9792
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;5297.6079;4027.3591;3444.0969;583.2623;8142.8003;3149.2327;1843.0912;1306.1416;4421.2847;0.9788
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;5326.3730;4007.5278;3449.0547;558.4732;8153.9199;1266.1093;145.4334;1120.6758;762.2003;0.9785
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;5356.2896;4054.6875;3518.1521;536.5353;8296.5371;3143.1416;1712.9246;1430.2169;4412.3237;0.9778
