# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.3964
# Longitude (positive East, ISO 19115): -8.1400
# Altitude (m): 236.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3764.2244;2594.1780;2062.2937;531.8840;6130.7896;2188.4553;1260.8397;927.6155;4040.4946;0.9806
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3780.7991;2443.7712;1626.3179;817.4534;4704.6230;1720.2471;673.3431;1046.9039;2027.0314;0.9802
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3798.7646;2520.2361;1818.9980;701.2380;5252.0073;2209.2178;1287.7063;921.5116;3665.7437;0.9799
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3818.1155;2636.0427;2046.8597;589.1829;5959.4634;1223.0923;537.0342;686.0581;2006.8948;0.9795
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3838.8372;2578.5906;1870.3673;708.2231;5301.4038;1120.9865;341.6382;779.3482;1100.0398;0.9792
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3860.9365;2635.8496;1964.0282;671.8214;5689.1538;1706.8759;748.3413;958.5345;2338.0867;0.9788
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3884.3972;2825.9075;2402.8499;423.0575;7170.2119;2524.0508;1810.1998;713.8509;5152.7397;0.9785
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3909.2087;2884.2351;2422.2795;461.9554;7116.5073;2290.7859;1007.1217;1283.6641;3643.5217;0.9781
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3935.3599;2651.4858;1928.2759;723.2100;5498.9678;1101.4058;35.9704;1065.4354;118.4873;0.9778
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3962.8386;2827.8345;2335.6997;492.1348;6763.5796;1660.0856;339.0983;1320.9873;1020.4408;0.9774
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3991.6685;2849.5251;2408.6047;440.9204;7037.6509;2709.9163;2126.7249;583.1913;6373.4243;0.9771
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4021.7817;2908.1824;2476.3442;431.8381;7196.2607;2883.5234;2433.0896;450.4338;7101.6436;0.9764
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4053.1836;2944.7063;2475.8752;468.8311;7138.0840;2922.2617;2440.5754;481.6862;7038.4292;0.9760
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4085.8586;2902.3608;2363.8447;538.5162;6718.0142;2834.7646;2255.3035;579.4614;6425.7266;0.9757
