# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.9689
# Longitude (positive East, ISO 19115): -7.2569
# Altitude (m): 698.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3666.0093;2566.2639;2068.4189;497.8450;6291.8726;2118.4973;1062.6421;1055.8552;3433.3938;0.9816
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3682.5525;2437.5625;1712.1941;725.3685;5109.2793;2345.7717;1521.3740;824.3976;4532.6748;0.9816
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3700.5220;2488.0537;1816.1750;671.8787;5351.3550;1949.8323;897.7606;1052.0718;2645.2502;0.9812
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3719.8462;2618.9419;2180.1360;438.8058;6553.8774;1239.4735;414.4675;825.0059;1835.1317;0.9812
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3740.5793;2617.4985;2182.3667;435.1319;6531.8052;1120.6324;277.9108;842.7216;1325.8020;0.9809
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3762.6907;2652.9375;2158.4451;494.4925;6502.0747;1115.9685;206.6644;909.3041;858.7737;0.9809
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3786.2012;2776.6516;2362.3645;414.2871;7215.2046;2524.2136;1870.9982;653.2153;5759.1157;0.9799
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3811.0356;2831.6108;2388.9980;442.6129;7184.0161;2489.0823;1515.1824;973.9000;4905.0493;0.9795
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3837.2131;2665.8430;2192.0864;473.7565;6520.2271;1771.7755;636.9269;1134.8486;2376.2756;0.9792
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3864.7224;2806.6824;2398.3743;408.3082;7194.7793;2806.6824;2398.3743;408.3082;7194.7793;0.9788
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3893.5854;2781.4333;2335.7405;445.6927;6956.6846;2651.3955;2100.1133;551.2820;6310.7593;0.9781
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;3923.7690;2894.0439;2491.4321;402.6119;7424.4233;2816.9348;2342.5488;474.3858;7088.2183;0.9774
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;3955.2214;2907.7068;2459.7419;447.9648;7245.7236;2800.4822;2262.9006;537.5815;6783.2036;0.9771
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;3987.9526;2862.7397;2323.5225;539.2172;6717.5933;2768.2351;2155.0046;613.2304;6320.4663;0.9767
