# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.2643
# Longitude (positive East, ISO 19115): -7.4823
# Altitude (m): 478.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3786.8679;2656.3918;2127.1260;529.2660;6302.7617;2304.7686;1411.6476;893.1211;4312.8765;0.9802
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3803.4363;2483.1199;1659.6296;823.4904;4828.3965;2411.5920;1551.9265;859.6656;4516.7573;0.9802
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3821.3953;2571.7620;1875.8624;695.8995;5412.9814;2217.9399;1276.6609;941.2791;3666.9229;0.9795
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3840.7388;2685.4768;2172.8411;512.6357;6300.5942;1317.7216;629.8961;687.8254;2297.6387;0.9792
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3861.4526;2670.5154;2117.8481;552.6672;6120.5151;1396.6385;507.1253;889.5132;1415.3549;0.9788
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3883.5132;2753.8340;2257.7410;496.0930;6651.5156;1857.1793;654.4016;1202.7777;2535.6404;0.9788
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3906.9668;2881.2839;2478.3252;402.9589;7413.5166;2744.3789;2222.0269;522.3522;6758.4185;0.9785
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3931.7690;2948.7268;2509.1882;439.5384;7404.2231;2316.9231;1019.6706;1297.2524;3819.9287;0.9781
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3957.9092;2745.7854;2199.9541;545.8312;6382.0889;2284.8428;1259.8003;1025.0426;4087.2869;0.9778
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3985.3745;2909.6201;2483.3699;426.2503;7272.7334;2804.4104;2284.8359;519.5744;6670.9888;0.9774
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4014.2251;2894.3235;2460.9341;433.3895;7189.9458;2625.7698;1894.9335;730.8364;5820.1680;0.9764
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4044.3254;2945.0999;2502.6653;442.4347;7258.9810;2895.4678;2411.6462;483.8214;7015.4209;0.9760
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4075.7134;2988.2029;2510.5618;477.6411;7220.1426;2898.3840;2354.5818;543.8023;6760.6567;0.9760
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4108.4082;2955.5505;2418.9153;536.6351;6850.8179;2665.5991;1864.8615;800.7377;4949.6562;0.9750
