station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-01-01,2022-02-01,144249.5625,99605.4297,71531.7266,28073.7031,179622.3125,54943.0195,17445.8887,37497.1289,44169.0547,0.9805
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-02-01,2022-03-01,170981.875,121508.5,89107.2031,32401.2969,184330.1094,68535.8594,21428.8066,47107.0547,47416.0508,0.9815
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-03-01,2022-04-01,248621.6719,183035.9688,139986.9844,43048.9727,244135.2656,115158.9219,50299.4258,64859.4961,87294.7891,0.9817
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-04-01,2022-05-01,295025.9688,222032.0625,175426.8438,46605.2148,270416.0625,144264.9219,63890.4648,80374.4609,97180.6328,0.9816
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-05-01,2022-06-01,342861.8438,259636.6406,213334.1562,46302.4766,312822.4062,160977.0,72002.4453,88974.5547,106209.3047,0.9802
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-06-01,2022-07-01,346216.625,261338.6562,216852.2969,44486.3594,312422.4688,165500.8594,75451.5078,90049.3516,103686.7578,0.9796
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-07-01,2022-08-01,348591.625,261586.25,219383.9844,42202.2773,320084.8438,159519.6875,67960.3594,91559.3203,99058.9922,0.9791
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-08-01,2022-09-01,316416.4688,237116.1094,201523.7031,35592.418,308684.9062,167285.0312,89751.5,77533.5234,137990.0156,0.9819
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-09-01,2022-10-01,257648.9844,188031.1875,151845.1562,36186.0352,253147.0625,131189.6875,63109.5781,68080.1172,107361.5469,0.9827
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-10-01,2022-11-01,206855.6406,150351.5625,119758.2734,30593.293,235735.4688,100687.0078,46145.8945,54541.1094,93321.0781,0.9809
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-11-01,2022-12-01,149970.6562,105043.3281,79492.7031,25550.625,189814.7344,59266.4492,24626.7637,34639.6875,59989.7969,0.9809
11217255,São Miguel / Lagoa das Furnas (DROTRH),2022-12-01,2023-01-01,130209.2266,89413.3047,64214.6562,25198.6504,172073.9531,46274.6602,15516.6094,30758.0508,43405.2734,0.9807
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-01-01,2023-02-01,143986.0938,101969.3906,76968.7656,25000.623,194402.0938,59164.7578,20847.8008,38316.957,51324.6133,0.9801
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-02-01,2023-03-01,170565.7031,123716.2031,96007.2656,27708.9375,202348.125,71280.3125,32468.0215,38812.293,68762.0859,0.9814
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-03-01,2023-04-01,248130.625,182675.3906,140256.9531,42418.4258,243959.3281,97213.9141,37986.6836,59227.2305,64946.3477,0.9809
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-04-01,2023-05-01,294654.0,221355.5625,176993.2969,44362.2656,273580.0,125898.7109,49112.1055,76786.6094,75732.1641,0.9818
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-05-01,2023-06-01,342651.5938,254168.5625,196537.6094,57630.9531,283426.4375,145454.8438,52608.4375,92846.4062,75383.1172,0.9806
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-06-01,2023-07-01,346196.9688,248517.2969,184239.875,64277.4219,258702.8594,150591.6875,65550.7812,85040.9062,90870.7422,0.9798
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-07-01,2023-08-01,348755.6562,259454.2188,212131.1094,47323.1094,305809.4375,167102.375,77115.1875,89987.1953,116955.4453,0.9802
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-08-01,2023-09-01,316748.8438,234347.1562,192318.1562,42029.0,290569.0312,173506.5938,98421.7188,75084.8672,151708.9375,0.982
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-09-01,2023-10-01,258086.1719,189276.3906,150951.1094,38325.2891,251444.9219,133115.0,67578.0547,65536.9453,113553.25,0.9828
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-10-01,2023-11-01,207321.6406,147957.7969,113832.9453,34124.8516,222133.7344,79424.0625,27954.0195,51470.043,56771.0078,0.9812
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-11-01,2023-12-01,150284.6719,104649.6484,79948.3125,24701.3359,190245.9219,56054.5977,23703.4062,32351.1914,57207.0391,0.9808
11217255,São Miguel / Lagoa das Furnas (DROTRH),2023-12-01,2024-01-01,130258.9141,88983.9531,65404.168,23579.7871,176541.5625,45167.1211,14535.8135,30631.3066,42323.1055,0.9807
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-01-01,2024-02-01,143732.0,99084.9844,73669.2031,25415.7812,185975.2969,47877.4609,16541.9395,31335.5215,43696.8828,0.9803
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-02-01,2024-03-01,177157.4219,125829.1797,93406.5156,32422.666,193578.4219,67225.8516,24744.9258,42480.9258,50257.457,0.9813
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-03-01,2024-04-01,249669.5156,186145.2031,145622.2656,40522.9453,253680.2031,119937.4766,51158.0117,68779.4609,84441.5859,0.9823
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-04-01,2024-05-01,295823.9688,220166.2344,170903.7969,49262.4375,263316.8438,127513.6328,44979.4453,82534.1875,69822.9141,0.9806
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-05-01,2024-06-01,343316.875,259306.7969,213423.0156,45883.7734,312920.5938,146448.7812,58805.8242,87642.9531,91000.9609,0.9803
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-06-01,2024-07-01,346262.4688,262380.5938,218787.7969,43592.8086,316014.5625,162242.4375,73487.0469,88755.3984,108306.8828,0.9793
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-07-01,2024-08-01,348240.375,260944.0,219620.8906,41323.1055,320620.125,176961.3594,95227.4453,81733.9062,143802.7031,0.98
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-08-01,2024-09-01,315704.5312,234066.5,193611.9062,40454.6016,293866.6875,192398.7188,124706.6328,67692.0781,193166.3438,0.9786
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-09-01,2024-10-01,256714.9219,189336.875,154053.375,35283.4922,257583.5938,140632.3906,78715.7031,61916.6836,132115.3906,0.9831
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-10-01,2024-11-01,205857.5938,147064.9375,112485.8281,34579.1016,221088.5781,87668.0234,35175.1836,52492.8398,70425.1641,0.9814
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-11-01,2024-12-01,149292.8906,104009.2812,78527.5469,25481.7324,188389.4375,52314.8281,20922.3242,31392.5039,50047.2109,0.981
11217255,São Miguel / Lagoa das Furnas (DROTRH),2024-12-01,2025-01-01,130102.8594,89695.3594,68500.9219,21194.4316,186079.4062,48827.8555,15991.0186,32836.8359,45892.9688,0.9807
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-01-01,2025-02-01,144546.3281,100247.5859,75085.4766,25162.1133,188503.375,52272.9766,19560.334,32712.6406,47220.6172,0.9799
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-02-01,2025-03-01,171453.3594,123095.1406,95012.3203,28082.8184,198847.2812,63349.8242,20358.0449,42991.7812,43257.2695,0.981
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-03-01,2025-04-01,249179.2969,186774.625,149934.375,36840.25,262951.0938,121033.3438,54538.2695,66495.0703,90414.0234,0.9818
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-04-01,2025-05-01,295451.0312,223359.0156,178557.5469,44801.4648,276133.0938,136030.875,56469.1797,79561.6953,86584.5938,0.981
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-05-01,2025-06-01,343106.4375,257713.1562,208868.7812,48844.3789,305268.375,144641.2344,57223.5859,87417.6484,85588.4766,0.9798
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-06-01,2025-07-01,346243.8438,256839.7344,204409.7812,52429.9531,291827.625,183056.8125,96946.6562,86110.1562,133796.375,0.9799
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-07-01,2025-08-01,348403.4062,261580.1719,216603.5781,44976.5938,314535.875,164594.6875,80925.8828,83668.8047,119592.4844,0.9804
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-08-01,2025-09-01,316028.6875,234717.9844,193896.3906,40821.582,294474.125,177542.2969,99023.9219,78518.375,150357.4062,0.9824
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-09-01,2025-10-01,257137.7344,189167.8906,153365.3438,35802.5469,256704.8125,134168.3281,68798.1484,65370.1875,114781.8984,0.9827
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-10-01,2025-11-01,206309.9844,147721.3594,118785.3047,28936.0527,234278.3125,87791.5312,40230.707,47560.8281,80236.3438,0.9818
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-11-01,2025-12-01,149601.9844,106528.0234,84845.4766,21682.5527,205260.4531,68867.0156,30641.8359,38225.1797,73563.6797,0.9793
11217255,São Miguel / Lagoa das Furnas (DROTRH),2025-12-01,2026-01-01,130150.7734,89760.5078,67233.0781,22527.4355,182443.1875,47279.3125,17296.2383,29983.0742,48142.6719,0.9807
