station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
6213019,Santa Comba Dão (CIM),2022-01-01,2022-02-01,130340.6172,92005.3906,73221.6797,18783.709,202578.7188,80961.3594,56881.9258,24079.4336,156848.3438,0.9793
6213019,Santa Comba Dão (CIM),2022-02-01,2022-03-01,159403.625,113273.3672,87730.0703,25543.2949,196087.4219,91274.7969,56651.6055,34623.1914,130556.0156,0.981
6213019,Santa Comba Dão (CIM),2022-03-01,2022-04-01,238634.0625,170583.8906,128070.1484,42513.7305,232389.0469,111439.1875,54129.5273,57309.6602,100656.8984,0.9811
6213019,Santa Comba Dão (CIM),2022-04-01,2022-05-01,289502.0,219032.7031,182285.9844,36746.7266,292855.4375,175872.2812,118063.4219,57808.8633,187912.125,0.981
6213019,Santa Comba Dão (CIM),2022-05-01,2022-06-01,341308.125,252176.9062,204016.0312,48160.8633,304392.5,205531.0469,141399.0312,64132.0195,209757.8125,0.9796
6213019,Santa Comba Dão (CIM),2022-06-01,2022-07-01,346790.9688,256179.4219,208289.9844,47889.4336,303950.25,204328.2344,132215.1562,72113.0859,193209.125,0.9771
6213019,Santa Comba Dão (CIM),2022-07-01,2022-08-01,348182.3125,256234.3438,207664.875,48569.4648,304737.0312,241785.9375,184410.1719,57375.7695,264960.2188,0.9789
6213019,Santa Comba Dão (CIM),2022-08-01,2022-09-01,312448.8438,230569.75,189827.8281,40741.9297,294015.6875,215882.9062,168741.0,47141.9023,257139.8281,0.9812
6213019,Santa Comba Dão (CIM),2022-09-01,2022-10-01,249680.3594,183502.0,153556.9844,29945.0078,267150.3125,147618.0469,99223.2031,48394.8477,172091.0625,0.9817
6213019,Santa Comba Dão (CIM),2022-10-01,2022-11-01,195197.8125,136016.7969,101544.4531,34472.3438,207610.6562,98514.2188,53811.1953,44703.0195,104716.5547,0.9807
6213019,Santa Comba Dão (CIM),2022-11-01,2022-12-01,136946.4688,95709.6953,74486.3047,21223.3984,191919.5469,60033.7695,33762.7188,26271.0527,87802.1719,0.9799
6213019,Santa Comba Dão (CIM),2022-12-01,2023-01-01,116228.8594,77777.7422,56351.5156,21426.2266,165597.8906,45726.5703,22507.4082,23219.1602,68273.9766,0.9807
6213019,Santa Comba Dão (CIM),2023-01-01,2023-02-01,130073.3438,91811.0391,72517.0625,19293.9746,200517.3906,69687.3594,47475.9531,22211.4121,130246.0234,0.979
6213019,Santa Comba Dão (CIM),2023-02-01,2023-03-01,158973.0625,114064.0156,89594.9844,24469.0391,202801.75,100774.2188,71784.3906,28989.8242,164071.0938,0.981
6213019,Santa Comba Dão (CIM),2023-03-01,2023-04-01,238113.0625,175709.4062,139196.4688,36512.9375,254467.9219,136883.0469,82169.1328,54713.918,150641.625,0.9801
6213019,Santa Comba Dão (CIM),2023-04-01,2023-05-01,289095.0,218486.3281,180027.375,38458.9492,288785.375,183441.5156,127018.6094,56422.9023,202679.0625,0.9812
