station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1210654,Moncorvo,2022-01-01,2022-02-01,126185.7578,89844.2031,72922.3828,16921.8242,207539.7031,79807.6953,57953.8633,21853.834,164808.0,0.9793
1210654,Moncorvo,2022-02-01,2022-03-01,155911.8125,111912.4688,88449.4219,23463.0547,202263.6406,91213.5312,57289.1055,33924.4297,134375.4844,0.9806
1210654,Moncorvo,2022-03-01,2022-04-01,235575.4531,169608.4844,130694.4844,38913.9961,241778.8906,105774.375,44391.7383,61382.6406,86949.7969,0.9807
1210654,Moncorvo,2022-04-01,2022-05-01,287758.8438,219788.6719,187184.6719,32603.9941,305428.4688,176014.6562,117872.9062,58141.7539,196455.7812,0.9807
1210654,Moncorvo,2022-05-01,2022-06-01,340747.0312,254302.9062,208320.7188,45982.1914,313945.2188,206781.6719,139025.4062,67756.2656,211973.0781,0.9794
1210654,Moncorvo,2022-06-01,2022-07-01,346870.1875,258447.0938,213164.3906,45282.7031,314516.4062,208783.5938,134296.2812,74487.3203,200511.6719,0.9768
1210654,Moncorvo,2022-07-01,2022-08-01,347951.4688,254082.5312,202526.8438,51555.6914,297595.3438,240959.2188,182314.0,58645.2148,268269.5312,0.9782
1210654,Moncorvo,2022-08-01,2022-09-01,311137.0312,229630.5,189142.6562,40487.8477,294231.625,221080.3281,174987.5781,46092.7578,271759.5312,0.981
1210654,Moncorvo,2022-09-01,2022-10-01,247179.3438,183539.9219,156781.9062,26758.0137,277717.3438,153629.0156,110601.1406,43027.8711,198471.7031,0.9814
1210654,Moncorvo,2022-10-01,2022-11-01,191621.6875,134790.1094,103905.5547,30884.5586,217491.125,99340.3047,57158.7031,42181.5977,118805.2656,0.9808
1210654,Moncorvo,2022-11-01,2022-12-01,133016.6875,94002.7891,76131.3203,17871.4648,202662.4688,60763.7734,32547.4023,28216.3711,88720.8438,0.9796
1210654,Moncorvo,2022-12-01,2023-01-01,112055.2891,76063.9141,58407.5195,17656.3926,178480.5469,38725.7344,14281.6797,24444.0566,47766.918,0.9788
