station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1210615,Ponte de Lima,2022-01-01,2022-02-01,123198.1094,85596.4766,66344.6641,19251.8145,190045.5469,72355.2266,50472.4258,21882.8008,143663.7188,0.9787
1210615,Ponte de Lima,2022-02-01,2022-03-01,153394.2969,107681.3906,81479.5625,26201.8301,186745.2031,83271.0312,49431.5664,33839.4688,118442.0625,0.9799
1210615,Ponte de Lima,2022-03-01,2022-04-01,233359.4531,166456.4219,123821.4844,42634.9375,228629.4375,108060.6016,50514.9922,57545.6133,94441.2812,0.9808
1210615,Ponte de Lima,2022-04-01,2022-05-01,286483.875,216411.7969,179121.1875,37290.6094,291496.5312,174187.2188,116893.1875,57294.0312,193887.9844,0.9805
1210615,Ponte de Lima,2022-05-01,2022-06-01,340320.0312,251544.3281,202069.4062,49474.9258,304554.7188,192203.375,130520.9062,61682.4609,197259.4688,0.979
1210615,Ponte de Lima,2022-06-01,2022-07-01,346902.3438,255168.0,205126.5469,50041.457,300779.9062,183294.2344,108652.1172,74642.1172,164840.5156,0.9785
1210615,Ponte de Lima,2022-07-01,2022-08-01,347752.0312,253538.0625,203340.4219,50197.6445,301253.8438,237652.4844,177316.2656,60336.2188,260856.1562,0.9787
1210615,Ponte de Lima,2022-08-01,2022-09-01,310151.3125,224972.0156,179013.5,45958.5156,279704.2812,209066.8281,154131.3906,54935.4414,238892.5156,0.9808
1210615,Ponte de Lima,2022-09-01,2022-10-01,245335.9844,178737.0781,146693.4844,32043.6055,259252.8594,142064.1094,91254.125,50809.9922,165960.0,0.9815
1210615,Ponte de Lima,2022-10-01,2022-11-01,189012.5469,132006.0625,98729.1719,33276.9023,206767.0156,87059.0,48034.8711,39024.1289,99089.6797,0.9803
1210615,Ponte de Lima,2022-11-01,2022-12-01,130171.5469,89785.6016,66676.4141,23109.1895,176419.125,56912.9609,28968.0078,27944.9531,77956.2266,0.9795
1210615,Ponte de Lima,2022-12-01,2023-01-01,109050.8672,72045.4844,51151.0586,20894.4219,157507.8125,36711.4336,17518.9902,19192.4434,55375.7344,0.9789
