# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.3667
# Longitude (positive East, ISO 19115): -8.4833
# Altitude (m): 2.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;141025.1406;96225.6406;71286.8047;24938.8340;184540.3438;86946.0859;58638.1680;28307.9199;150368.8125;0.9805
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;168287.6094;118089.2109;88696.3672;29392.8477;188456.9062;99465.4688;65742.7109;33722.7578;141434.5312;0.9813
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;246301.3906;175680.0469;131432.9375;44247.1094;230182.8594;119821.7891;57013.8398;62807.9531;106364.4297;0.9817
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;293753.3125;221950.7969;183155.7656;38795.0430;287606.5938;183947.8594;124453.3359;59494.5234;198266.7812;0.9813
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342522.8438;253308.2500;205375.3438;47932.9102;301675.4688;214054.7969;145655.6406;68399.1562;220205.3281;0.9803
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346388.8438;255363.1094;206805.0156;48558.0938;298388.4062;224647.8438;157701.0312;66946.8281;231855.4062;0.9797
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348568.9688;256466.2188;204691.3281;51774.9023;296075.0312;239008.4844;180632.2656;58376.2188;262113.8906;0.9797
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;315606.3750;237573.9531;201496.4531;36077.4961;309581.3125;226067.5312;184363.4062;41704.1367;281311.5312;0.9815
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;255931.3438;187166.8750;154411.8750;32755.0020;261321.9531;164465.5000;117041.2109;47424.2852;198254.7656;0.9823
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;204282.4062;140305.9375;101634.9219;38671.0195;198962.6406;113796.8125;67967.1172;45829.7031;130237.7188;0.9812
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;147040.4688;102216.0078;78175.1562;24040.8457;190044.9062;77322.2188;46206.0586;31116.1641;114718.6094;0.9805
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;127007.3438;85038.0312;60561.6992;24476.3320;165326.3125;54933.7539;25259.6172;29674.1367;70103.5547;0.9790
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;140761.0156;99584.4297;78326.1641;21258.2617;203418.1719;82595.0078;55698.3359;26896.6758;145868.4062;0.9801
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;167868.0625;116706.3984;85151.0234;31555.3730;181866.8906;96680.3281;57226.3906;39453.9375;127912.5234;0.9813
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;245803.5000;181659.6875;144534.7188;37124.9688;256122.1250;148393.5938;94368.5156;54025.0859;168329.0000;0.9807
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;293373.0938;220670.3281;179950.2656;40720.0625;283478.6250;204468.3594;154513.0469;49955.3047;243443.0000;0.9815
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;342306.3438;252068.6406;199692.4688;52376.1602;292334.5938;225322.0312;157522.3281;67799.7031;232687.0781;0.9805
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346367.7812;251223.4219;197455.0781;53768.3398;280616.5000;220617.9688;148456.0156;72161.9531;212041.5625;0.9800
