# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.1299
# Longitude (positive East, ISO 19115): -8.0652
# Altitude (m): 68.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;147508.5938;100483.2109;72948.5234;27534.6875;183472.7344;95018.2578;64724.1445;30294.1133;162567.2500;0.9810
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;173615.3594;121562.3984;89973.0391;31589.3633;185897.3125;107037.7656;72634.6406;34403.1289;151913.0312;0.9816
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;250821.0469;180531.6406;137671.1094;42860.5195;238395.2031;127168.7031;71044.9922;56123.7148;129387.4453;0.9815
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;296174.1250;224337.1562;185438.6094;38898.5469;288412.5625;192761.8594;134285.0156;58476.8438;214107.6719;0.9819
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;343098.8125;253718.9062;203815.0156;49903.8828;296848.4062;227243.5312;156673.3281;70570.1953;232694.9531;0.9803
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;345999.8438;256020.8438;207120.7969;48900.0469;297887.4688;238451.1250;177513.5781;60937.5469;258757.2188;0.9814
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348650.3750;255988.7188;202360.9688;53627.7500;290714.1562;245265.2969;185963.2031;59302.0820;267752.2188;0.9798
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;317363.2500;237869.0938;198817.1562;39051.9453;302479.2188;226476.2031;184391.3281;42084.8711;280655.3438;0.9818
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;259588.7188;190299.2188;157411.1094;32888.1094;263576.0000;167222.0156;124313.6562;42908.3516;210185.7500;0.9824
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;209708.7344;142742.3750;100494.7266;42247.6484;190623.5312;114667.4844;66196.3906;48471.0938;123868.5469;0.9814
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;153150.3125;108177.1172;85502.3438;22674.7676;203422.4375;86365.0391;54176.6328;32188.4082;130816.8750;0.9806
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;133574.3594;90593.4531;65707.6484;24885.8047;173464.0625;63554.6016;33444.1641;30110.4375;91417.1641;0.9806
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;147246.4375;105410.2578;84537.0391;20873.2227;213115.4688;90260.3281;63311.5234;26948.8047;159986.6250;0.9808
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;173203.2656;120296.3281;86603.0234;33693.3008;179660.8125;98006.4844;58223.7070;39782.7773;125799.8984;0.9818
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;250337.3438;187134.9844;152906.2344;34228.7500;268442.2500;165127.5781;118046.2422;47081.3281;210056.2188;0.9805
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;295810.1875;223237.4688;183009.9219;40227.5586;284804.8125;214650.5000;165411.3594;49239.1406;257745.5625;0.9821
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;342894.8125;253589.8594;202705.7656;50884.1055;295482.3125;230952.1719;164532.9844;66419.1953;243533.2344;0.9804
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;345980.9062;251892.5156;199531.7656;52360.7578;282796.8750;226048.4688;154609.9844;71438.4844;220535.3750;0.9816
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348809.4688;264093.0000;224861.0312;39231.9766;328998.5312;260839.7344;220416.4062;40423.3359;322505.9062;0.9803
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;317687.3750;234350.2188;189696.4531;44653.7617;286281.6250;228577.4688;181322.3281;47255.1484;273537.7188;0.9820
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;260018.1094;191162.9531;157020.5781;34142.3672;262350.9375;162863.7969;111633.1484;51230.6523;190424.1562;0.9826
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;210169.4219;148936.3750;113297.1797;35639.1992;217557.8438;117023.9922;73167.0156;43856.9688;140086.1719;0.9816
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;153462.5625;108653.7422;86740.6562;21913.0840;206336.1875;91500.0547;62892.8828;28607.1699;151292.5625;0.9805
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;133624.2500;93449.3906;74293.1328;19156.2598;200948.4375;76192.9844;49470.8594;26722.1289;138910.5469;0.9806
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;146994.0000;101347.0547;76749.7969;24597.2539;191867.3906;77310.1328;46117.2383;31192.8945;117372.2422;0.9809
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;179884.0625;128705.7734;99450.0000;29255.7754;206938.1562;101933.0781;64163.3672;37769.7148;137822.9062;0.9816
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;251853.6875;179886.1094;131814.9844;48071.1289;228263.2656;134222.2344;71937.1094;62285.1328;127585.6719;0.9824
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;296954.7188;223094.6406;181709.2812;41385.3633;282117.3438;197482.2344;141881.7969;55600.4453;224015.3594;0.9800
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;343541.0312;262961.9375;224356.3281;38605.6133;331685.3438;244179.4062;190493.5156;53685.8828;286344.7812;0.9800
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;346044.0938;258886.7031;215199.1719;43687.5430;310809.5938;232723.4844;175633.2969;57090.1992;255782.2188;0.9811
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;348309.9375;262500.0625;223464.6406;39035.4141;326522.5625;258774.3750;217015.2969;41759.0820;317387.3750;0.9804
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;316668.8125;238172.6875;202704.8281;35467.8672;309316.7812;236281.4062;198562.0938;37719.3086;302888.2188;0.9790
