# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 36.9672
# Longitude (positive East, ISO 19115): -25.1679
# Altitude (m): 93.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;148410.5000;100276.3203;69603.6797;30672.6387;169800.9375;69228.4766;34050.0469;35178.4258;81661.0781;0.9805
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;174391.9844;121222.0938;85692.4844;35529.6094;173030.0000;87493.2188;42411.7969;45081.4219;84826.2188;0.9818
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;251501.6875;182247.6406;137543.4062;44704.2344;236077.7812;141411.3281;78685.8438;62725.4766;130929.3750;0.9819
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;296554.4688;219396.7969;170792.4375;48604.3594;259594.9375;172219.9531;105241.9141;66978.0469;153803.0625;0.9819
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;343205.6875;255358.7812;207325.2031;48033.5859;299993.6562;192610.8281;116243.4688;76367.3516;163091.2812;0.9807
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;345944.3125;256625.1406;211071.9844;45553.1602;301263.6562;196235.6562;122240.7578;73994.8906;169373.2500;0.9789
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348621.0312;257930.1094;216401.1562;41528.9531;313442.1875;212903.3750;147480.7656;65422.6172;206974.6406;0.9797
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;317521.0000;234461.3281;198437.0312;36024.2891;300667.5938;201929.7031;148927.7969;53001.9062;223863.3750;0.9820
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;259976.8281;186421.8594;148789.8906;37631.9805;244460.0312;156501.9219;105957.5078;50544.4141;171348.3750;0.9830
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;210324.9062;150285.0469;117518.3281;32766.7148;226468.3438;116628.8828;70472.7578;46156.1289;133429.1562;0.9814
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;153888.9844;106223.2891;79234.5391;26988.7520;184142.0938;76074.3125;40402.1758;35672.1328;91953.9688;0.9810
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;134427.6406;90834.3281;63654.7891;27179.5430;165730.5000;62428.6523;30613.7363;31814.9160;79565.2031;0.9795
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;148148.5312;103306.4531;76157.3750;27149.0742;187223.7188;73130.3828;35392.8672;37737.5156;85674.4844;0.9802
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;173980.6406;124227.0391;94599.8359;29627.2031;195162.5781;93821.4062;56629.1836;37192.2266;117565.7188;0.9817
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;251019.9531;181800.7500;137360.9688;44439.7812;234829.4375;138670.1406;77222.7109;61447.4297;128445.6406;0.9811
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;296192.9062;218011.5312;171432.7344;46578.8047;261150.0156;167017.0781;99785.6953;67231.3828;146403.1875;0.9820
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;343003.5625;249911.3750;191280.2969;58631.0742;273223.3438;189152.8438;111480.4375;77672.3984;154684.1719;0.9810
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;345925.9688;244248.3438;181368.7969;62879.5586;253230.3750;181738.0469;106617.9297;75120.1172;146828.6250;0.9791
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348779.2188;254940.0469;207210.0312;47730.0156;296022.1875;219044.8281;154055.9531;64988.8711;218139.9531;0.9808
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;317843.2812;230484.9375;186558.0000;43926.9297;278563.6875;196849.8281;133898.5312;62951.2969;197314.9844;0.9822
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;260404.2500;187203.0938;147506.7031;39696.3906;242018.6250;161629.6406;106101.7578;55527.8789;173351.6875;0.9832
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;210784.5156;147750.1406;112348.7344;35401.3984;214709.9375;99653.7656;55385.0547;44268.7109;104134.7031;0.9815
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;154200.7656;105782.0000;79802.2812;25979.7227;185191.0156;80473.4922;48640.3789;31833.1133;111102.7266;0.9809
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;134476.9219;90252.0391;64757.8633;25494.1758;169270.1094;62198.2734;28833.4395;33364.8359;74431.6094;0.9795
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;147896.0781;99721.7266;71491.6953;28230.0293;175414.0156;64345.3984;30783.8535;33561.5469;75341.6250;0.9802
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;180687.7344;126142.6562;91340.3203;34802.3398;184974.7656;88114.5859;43941.8828;44172.6992;87622.5156;0.9814
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;252529.8594;185225.0781;142407.1562;42817.9258;243935.0938;146874.3906;86753.7891;60120.6016;142766.4844;0.9823
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;297330.1562;217490.0938;167073.1875;50416.9062;253854.8125;171929.1875;103892.4375;68036.7500;155273.4219;0.9808
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;343643.5938;254875.9531;207162.1094;47713.8477;300287.6562;194662.9219;122332.0547;72330.8672;171254.0938;0.9806
