# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.7576
# Longitude (positive East, ISO 19115): -9.2424
# Altitude (m): 130.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;138973.4375;95065.7266;70039.3594;25026.3691;182707.9375;84082.4375;53723.6797;30358.7578;140046.1250;0.9804
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;166593.5156;117198.1719;87451.0547;29747.1133;187245.5625;94700.2656;57340.8398;37359.4297;126825.5781;0.9809
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;244853.2500;175138.0938;129654.6328;45483.4531;228330.6250;113601.0547;49145.9414;64455.1133;89845.7578;0.9817
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;292964.4062;221780.8125;181746.5469;40034.2617;285816.5312;184303.5625;123952.5156;60351.0391;196463.2812;0.9810
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342316.7188;254474.6875;205611.9375;48862.7461;302597.2188;204500.5000;133910.0312;70590.4688;200774.7188;0.9807
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346489.0312;257303.5469;208962.7812;48340.7656;302402.6562;212066.4062;137979.2031;74087.2031;204859.4062;0.9753
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348517.1875;256800.7031;204454.5469;52346.1523;297095.4375;241220.3125;180989.6562;60230.6680;263613.9375;0.9789
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;315021.7188;237158.1719;199356.9062;37801.2734;307055.5625;219158.2969;173091.5000;46066.7969;266538.0938;0.9815
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;254747.5000;186249.4688;152354.7656;33894.6992;258721.5469;157302.3125;106481.5000;50820.8125;181970.0469;0.9826
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;202546.2969;139936.0469;101007.6172;38928.4297;198731.5625;107585.5312;60271.8672;47313.6641;115312.3750;0.9808
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;145100.0000;100525.8672;75054.3516;25471.5137;183565.1719;67172.3359;34452.6797;32719.6582;85409.1719;0.9802
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;124930.8125;83253.6953;57604.3477;25649.3477;158553.5469;47507.7656;17376.0859;30131.6816;49956.6953;0.9825
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;138708.6562;97350.2500;74340.5547;23009.6914;194341.6250;78790.1797;51021.2812;27768.8965;134000.3125;0.9799
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;166171.6719;115605.3984;83722.2422;31883.1582;180067.8594;92570.6953;51502.0117;41068.6836;117203.5781;0.9810
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;244350.6719;179851.2969;140059.7500;39791.5469;249274.5312;139883.4688;81927.4141;57956.0586;147840.9219;0.9807
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;292579.1562;219870.8906;177418.2344;42452.6523;279864.1875;200409.1719;148298.2812;52110.8984;232822.4219;0.9812
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;342096.2500;253060.5469;200462.0000;52598.5547;294361.1875;220643.2656;148769.0938;71874.1797;220626.1719;0.9808
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346467.4375;251863.2969;196685.4531;55177.8359;280349.0312;217349.2031;146456.5938;70892.6250;209253.6875;0.9755
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348688.5625;263307.4062;222525.6719;40781.7461;327032.1562;253111.4219;204855.4688;48255.9609;298059.9062;0.9794
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;315366.5625;233721.8594;193036.2344;40685.6211;294789.7812;226571.8438;179672.8594;46898.9727;272922.9688;0.9817
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;255196.5938;186500.5938;150722.5000;35778.0938;255614.0781;153629.3438;101312.0625;52317.2852;175515.4219;0.9827
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;203020.5156;142296.6250;104140.4688;38156.1523;204601.3750;104724.4844;61435.5781;43288.9062;118094.4922;0.9810
