# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.2809
# Longitude (positive East, ISO 19115): -8.1987
# Altitude (m): 138.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;130949.5469;92126.7109;72994.5547;19132.1504;201026.0469;79587.6172;54610.0938;24977.5234;148586.2500;0.9794
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;159913.6406;113343.6016;87638.7656;25704.8398;195226.2344;90897.1016;55251.2969;35645.8008;126927.4297;0.9809
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;239078.6562;170422.8438;127664.9609;42757.8867;231136.2812;110361.9062;52608.4023;57753.5039;97305.7734;0.9809
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;289753.1875;218773.9219;181944.2969;36829.6172;291781.6562;174045.9062;116631.2891;57414.6133;183535.9844;0.9811
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341386.1875;251747.7344;203635.2188;48112.5156;303477.8125;202491.7812;137006.7656;65485.0156;201715.8750;0.9796
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346775.9062;255624.8125;207664.0000;47960.8125;302724.3438;200404.2031;126831.8359;73572.3672;185018.2188;0.9773
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348212.5000;255399.5156;206147.3906;49252.1328;302177.0625;241371.6719;183452.0312;57919.6406;261950.4531;0.9789
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;312637.5000;230890.3906;190698.6562;40191.7383;295158.1562;215011.0625;167602.4844;47408.5664;255101.7656;0.9813
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;250044.3906;183412.7656;153254.7656;30157.9980;266021.6250;144307.0781;95313.4375;48993.6367;164159.6719;0.9817
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;195720.6875;135983.7812;101088.7656;34895.0234;206030.5781;97429.9375;52360.5078;45069.4336;100929.6172;0.9809
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;137522.7656;95880.5547;74356.8984;21523.6484;190740.7500;57339.4961;29947.3184;27392.1758;76878.6875;0.9798
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;116841.9531;78009.4219;56290.4180;21719.0020;164501.2188;45122.5273;21401.5352;23720.9902;63838.9375;0.9805
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;130682.7344;92042.9375;72454.0312;19588.9082;199430.6719;68792.9453;46316.0352;22476.9082;127044.5469;0.9791
