# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.5334
# Longitude (positive East, ISO 19115): -7.8834
# Altitude (m): 243.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;140147.5156;97247.4062;73501.7500;23745.6562;192297.0000;88050.1250;60693.4492;27356.6758;158424.2500;0.9800
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;167561.5312;119043.5391;90434.5078;28609.0352;193546.0312;100903.3516;66447.8672;34455.4844;144513.2188;0.9811
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;245680.0781;175906.0469;131482.4531;44423.5938;231599.0625;119803.0234;58836.2734;60966.7539;106585.0781;0.9815
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;293414.5000;223272.0312;185853.9844;37418.0508;293623.9062;185631.2500;128535.4297;57095.8164;204727.3906;0.9815
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342434.1250;255041.7188;207480.6562;47561.0586;305869.8438;217419.7031;143492.8438;73926.8594;217500.1094;0.9797
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346432.5938;257571.3594;209609.4844;47961.8750;303306.5000;216794.9062;143574.9062;73220.0078;215832.4531;0.9806
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348550.1250;259627.1719;209859.0000;49768.1602;305036.8125;250174.4844;194509.3125;55665.1680;281735.0938;0.9802
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;315362.2188;238607.3906;202520.0000;36087.3945;311756.8125;229960.3906;189400.7500;40559.6250;289427.8438;0.9818
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;255432.7031;188572.7188;157027.3594;31545.3633;267157.6250;165313.7812;119079.1484;46234.6367;203234.0781;0.9820
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;203548.2812;141140.4688;103765.7188;37374.7461;204368.9531;113078.5391;67478.7969;45599.7383;130593.9609;0.9813
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;146216.7656;102822.6250;80557.3750;22265.2500;197909.5625;76307.2969;45513.2148;30794.0859;113097.2109;0.9805
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;126122.3906;85561.6875;62511.5000;23050.1855;172496.4688;52742.9180;24952.5488;27790.3691;70881.9844;0.9779
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;139883.2344;100143.4531;80030.2031;20113.2520;209676.1094;83800.4531;56745.3086;27055.1484;149793.1875;0.9797
