# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 41.6950
# Longitude (positive East, ISO 19115): -8.8292
# Altitude (m): 12.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;123489.8906;84795.3359;65084.6406;19710.6953;185478.8125;72342.3516;50525.2188;21817.1328;143182.5781;0.9786
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;153641.6094;106640.4297;80096.4844;26543.9453;182938.2812;84914.5469;50545.9062;34368.6406;119626.9453;0.9802
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;233578.3906;164521.2969;121486.0781;43035.2148;223359.1094;106553.9141;50134.2344;56419.6836;91401.6719;0.9806
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;286610.8750;214210.7188;176754.1719;37456.5508;286734.3750;182555.3281;131775.9062;50779.4336;213002.9688;0.9802
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;340363.6875;248921.3281;200100.1094;48821.2188;300782.4375;196923.2656;135815.8750;61107.3906;202816.2969;0.9788
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346900.2500;252276.9844;202662.7812;49614.2109;296156.1250;193237.4688;124711.2969;68526.1719;181874.7656;0.9790
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;347771.6250;251450.0000;202845.9375;48604.0586;300331.4688;234505.1719;177257.1406;57248.0273;259888.7500;0.9790
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;310246.6250;222643.5781;177068.1094;45575.4805;276200.8438;198268.1250;144510.1250;53758.0078;222333.4219;0.9806
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;245513.9062;176704.3281;143838.2969;32866.0352;253188.1094;145829.0000;98589.7578;47239.2383;172732.2656;0.9814
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;189264.6406;130716.9453;97034.0703;33682.8750;202395.5312;91720.9141;51954.5039;39766.4102;106757.2656;0.9804
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;130446.8516;88648.5000;64279.9141;24368.5859;168794.6250;54860.4062;26139.2383;28721.1699;68861.4922;0.9795
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;109342.6406;71170.6953;49493.3164;21677.3789;151572.4375;38916.3672;19055.9785;19860.3867;59468.9219;0.9786
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;123221.3984;84137.1719;62891.6172;21245.5508;178409.4531;62321.1445;41662.6523;20658.4922;117709.6250;0.9782
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;153204.6719;107381.0000;83193.0781;24187.9238;192721.4531;96701.2891;70696.3672;26004.9199;166094.2344;0.9803
