# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 41.1728
# Longitude (positive East, ISO 19115): -7.5490
# Altitude (m): 82.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;126242.7109;89709.7266;72506.2031;17203.5215;206143.3281;79070.1406;55843.4961;23226.6445;157877.6094;0.9797
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;155961.0312;111654.4453;87885.4922;23768.9531;200646.3906;89608.2344;56448.4258;33159.8125;132005.2188;0.9806
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;235619.7344;170116.5938;130952.1719;39164.4219;241898.2344;104364.8203;45464.1445;58900.6797;86477.7578;0.9807
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;287784.8750;219681.9531;186224.7812;33457.1719;303417.9375;178780.3281;120990.3906;57789.9492;201233.0781;0.9807
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;340756.0625;253993.2500;207711.7031;46281.5391;312972.9688;205306.5000;137576.7969;67729.7031;208283.8594;0.9795
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346869.5312;258244.1406;212802.5781;45441.5586;313354.0938;201103.1250;126595.5078;74507.6172;188140.6719;0.9753
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;347953.8125;254577.0781;203711.2812;50865.7969;299528.4062;245608.3906;190144.8125;55463.5898;278438.4062;0.9782
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;311152.7500;226840.0312;183045.9219;43794.1094;284194.2188;219465.6094;169949.3438;49516.2734;263498.9375;0.9812
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;247209.7969;183298.0312;155907.6094;27390.4180;275674.0938;150054.0625;103287.4688;46766.5938;184788.1250;0.9815
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;191666.7812;135023.5781;103893.0781;31130.4941;217089.9219;98307.3516;56363.8047;41943.5508;116026.7656;0.9806
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;133067.3594;93924.6875;75245.7656;18678.9238;199681.5938;58305.4688;30009.4785;28295.9902;80009.6641;0.9796
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;112110.6875;75896.5859;57417.8398;18478.7441;175083.2031;36966.5938;11866.9766;25099.6172;39770.3281;0.9791
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;125974.8672;89762.3047;73427.1484;16335.1592;209551.2500;63257.8789;40752.9727;22504.9062;116822.9531;0.9792
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;155526.4375;112671.3359;89923.6328;22747.7012;208024.6719;98553.7266;70463.2734;28090.4531;165893.9062;0.9807
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;235090.1094;174597.5938;140882.1094;33715.4883;262238.0000;140105.6406;89393.3594;50712.2852;167862.0000;0.9797
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;287367.7500;218456.1250;181933.9219;36522.1992;295221.9375;192347.7344;136428.7344;55918.9922;223060.4531;0.9809
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;340510.8750;253399.7344;202620.5469;50779.1836;301271.5938;210224.4688;137501.4219;72723.0391;205923.7969;0.9796
