# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.4552
# Longitude (positive East, ISO 19115): -7.6861
# Altitude (m): 436.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;130029.0078;92984.0000;75195.0938;17788.9082;209527.1094;83004.3906;61716.0898;21288.2969;172267.9844;0.9794
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;159141.5469;114593.2656;90264.8672;24328.4043;202945.1719;91191.7578;56157.4570;35034.3008;130856.4297;0.9811
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;238404.7969;172280.0312;131457.7656;40822.2734;239751.2344;102196.0312;43444.9805;58751.0508;82658.3594;0.9808
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;289371.7500;221196.9219;186785.3438;34411.5742;301781.9688;168449.5625;106297.3984;62152.1680;172634.0312;0.9810
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341266.8438;254781.0781;208205.8125;46575.2773;312195.2812;205584.6562;132362.9688;73221.6953;197781.4844;0.9799
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346798.1875;258946.4062;213193.0938;45753.3086;312558.4688;192322.8125;115747.9922;76574.8281;170444.4062;0.9770
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348167.2812;258502.3438;210975.7344;47526.6094;310649.1250;246653.2031;187616.1719;59037.0430;276830.1875;0.9790
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;312354.1250;229705.5625;187065.2188;42640.3398;290390.5312;219861.2969;169949.7500;49911.5352;262447.9062;0.9811
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;249497.2188;185563.8750;157820.5000;27743.3691;276595.9062;143308.4062;93079.4297;50228.9727;163403.8281;0.9818
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;194933.9219;137271.0156;104430.8281;32840.1953;214908.1406;103731.5859;59276.8516;44454.7344;119078.9062;0.9807
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;136654.6406;96856.1484;77950.5469;18905.5977;202839.8594;58752.4062;32856.7305;25895.6777;89420.9609;0.9799
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;115917.2188;78793.4531;59054.4648;19738.9883;175194.4375;45989.2891;22934.5957;23054.6953;71445.1953;0.9809
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;129761.6797;93009.2422;75742.9062;17266.3320;211464.5312;69547.2812;45757.4570;23789.8242;131716.0469;0.9790
