# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.7464
# Longitude (positive East, ISO 19115): -25.6623
# Altitude (m): 44.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;144331.6406;97249.4844;68380.8203;28868.6641;170589.9375;66823.0156;29596.8945;37226.1211;73941.5469;0.9808
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;171050.1719;118487.9531;85132.3672;33355.5898;174852.4062;78307.9453;31979.7090;46328.2344;66302.4766;0.9817
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;248679.9375;178576.5938;134124.3906;44452.1953;232100.3906;117503.3750;53455.9219;64047.4531;93417.0078;0.9818
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;295057.7812;216537.7656;168192.9531;48344.8047;257227.9062;136415.6250;64143.5820;72272.0469;100521.6406;0.9819
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342869.6875;253702.2188;206809.6875;46892.5352;301695.4375;163213.5469;80128.4219;83085.1172;118126.0312;0.9800
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346211.7500;255343.9531;210814.9688;44528.9844;301871.2188;169116.3438;91053.5156;78062.8359;127690.9766;0.9812
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348592.0625;256015.0938;214214.9844;41800.1172;310914.4688;171655.7500;90554.3672;81101.3828;131719.2656;0.9795
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;316437.1875;232144.3281;196364.2188;35780.1016;299114.4062;168866.5469;94919.1328;73947.4141;147521.2031;0.9816
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;257693.2656;183679.5156;146287.7500;37391.7656;242123.9219;133570.7969;73174.9375;60395.8555;122123.6953;0.9825
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;206921.4062;147146.7344;115275.8047;31870.9297;225248.6719;109380.2422;61163.1562;48217.0898;119274.9453;0.9814
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;150046.0312;102589.7188;75746.5000;26843.2168;179433.0469;61298.8125;23800.8164;37497.9961;57458.9375;0.9806
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;130291.2656;87180.5625;60504.4570;26676.1094;160729.1719;55315.6289;23029.4023;32286.2266;62275.3398;0.9794
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;144068.1250;99776.5625;73877.3516;25899.2109;185154.8750;64412.4492;25741.5352;38670.9141;65364.2500;0.9805
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;170634.2344;121089.9219;92343.0547;28746.8711;193183.0000;82535.7344;41776.6328;40759.0977;90655.4766;0.9816
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;248189.4688;178188.0156;133445.8438;44742.1680;230006.0000;109766.5547;51755.8047;58010.7500;89901.1172;0.9809
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;294685.9062;216246.5000;170517.0312;45729.4688;261631.9375;141132.7656;70070.7891;71061.9766;110075.6641;0.9821
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;342659.9062;247443.2188;188856.0469;58587.1797;270431.9375;159677.7812;76231.4609;83446.3125;108149.5078;0.9802
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346192.0938;240615.5000;175308.6406;65306.8711;244375.2344;153924.8750;74674.9844;79249.8984;104262.6719;0.9814
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348755.8750;253242.0469;204999.3438;48242.7109;293484.0625;176363.6250;96596.5312;79767.0938;139513.6094;0.9806
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;316769.3125;229013.7656;185934.4531;43079.3047;279012.5312;169788.0156;99661.3125;70126.7031;155901.8438;0.9817
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;258130.2500;184771.8594;145009.4062;39762.4414;239827.4844;139559.0469;79418.2109;60140.8359;133081.6406;0.9826
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;207387.7031;144544.3281;108615.7891;35928.5391;210256.0781;87924.7031;39193.3438;48731.3594;76215.2344;0.9814
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;150359.8750;102281.7422;76542.4922;25739.2441;180589.5781;63404.9688;29022.2129;34382.7578;66948.0547;0.9806
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;130341.0000;86761.6875;62156.7852;24604.9004;166545.4219;50783.0156;19508.7910;31274.2246;53947.0781;0.9794
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;143814.1719;96823.9141;70268.4453;26555.4668;175802.4375;53761.8633;21036.9922;32724.8711;55835.8359;0.9805
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;177228.3594;122693.7266;88660.8281;34032.8984;182205.2500;75653.1719;32430.7285;43222.4414;66643.8516;0.9813
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;249727.7812;181892.5469;139772.0625;42120.4844;241614.0938;126345.9844;63053.5781;63292.4062;103575.0312;0.9821
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;295855.3438;214558.0312;163804.2969;50753.7344;250330.6875;149207.2031;72586.8750;76620.3359;109111.5625;0.9805
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;343324.6875;253326.7031;206474.5469;46852.1445;300445.7188;164558.4375;88910.2734;75648.1641;131388.2969;0.9798
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;346257.4062;256524.2188;212594.8281;43929.4023;305243.9688;187281.8906;116732.6797;70549.2188;165173.1562;0.9812
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;348241.0625;255309.7344;213499.1875;41810.5508;309853.5938;189824.2031;120732.1875;69092.0156;178639.2656;0.9805
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;315725.7500;228955.9375;188289.3125;40666.6211;284047.1875;195036.1875;139010.8438;56025.3477;211515.6250;0.9785
2024-09-01T00:00:00.0/2024-10-01T00:00:00.0;256759.3125;185175.3438;148915.3750;36259.9766;247233.8594;144851.4062;87349.2031;57502.2070;143234.1250;0.9828
2024-10-01T00:00:00.0/2024-11-01T00:00:00.0;205924.3281;143522.9219;107313.2578;36209.6719;209293.3750;95550.3359;44619.1367;50931.1953;87524.6172;0.9816
2024-11-01T00:00:00.0/2024-12-01T00:00:00.0;149368.3906;101564.0938;74996.2422;26567.8574;178543.0156;65035.4648;31473.6348;33561.8320;72268.1641;0.9809
2024-12-01T00:00:00.0/2025-01-01T00:00:00.0;130184.9219;87560.5000;65452.8242;22107.6738;176605.9688;57473.6562;23454.3906;34019.2656;64339.4492;0.9794
2025-01-01T00:00:00.0/2025-02-01T00:00:00.0;144628.5781;97842.0703;71395.1250;26446.9453;177804.2812;59112.6133;24182.9844;34929.6289;59545.4023;0.9802
2025-02-01T00:00:00.0/2025-03-01T00:00:00.0;171521.5000;120355.0547;91023.1641;29331.8906;189079.0312;76566.1719;30136.9375;46429.2344;62759.0781;0.9811
2025-03-01T00:00:00.0/2025-04-01T00:00:00.0;249237.6250;182676.8438;144773.1875;37903.6562;252049.8125;129362.6094;67215.1328;62147.4766;115637.7188;0.9818
2025-04-01T00:00:00.0/2025-05-01T00:00:00.0;295482.5625;218043.3281;172003.4219;46039.9062;264144.4062;141149.5312;68606.0781;72543.4531;108453.2344;0.9814
