# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 41.7023
# Longitude (positive East, ISO 19115): -8.3181
# Altitude (m): 323.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;123449.7344;86380.8828;67917.5078;18463.3691;194976.4688;74193.9453;52314.4258;21879.5215;149359.6094;0.9789
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;153606.4375;108440.5156;83145.7266;25294.7852;190778.2344;80732.5156;48516.1211;32216.3926;116032.5391;0.9802
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;233546.4062;167521.2344;126564.3984;40956.8438;234360.5469;101906.5000;45133.4297;56773.0742;86605.8906;0.9806
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;286591.8438;217260.1562;181505.0312;35755.1211;295993.1250;167773.9688;112286.0234;55487.9492;188146.2344;0.9805
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;340356.5625;252213.3594;204106.4062;48106.9453;308146.0000;187002.6406;128085.0547;58917.5781;192820.6250;0.9793
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346900.4375;256223.7656;207908.0469;48315.7109;305754.5625;176007.3438;103436.1172;72571.2344;156915.3281;0.9781
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;347770.1250;254027.6562;204269.8438;49757.8125;302626.0938;237703.0312;177964.5156;59738.5156;261555.0625;0.9784
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;310236.0625;226174.1406;181929.7969;44244.3477;284444.8438;215417.5938;165273.7500;50143.8359;255486.5625;0.9806
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;245493.0312;179876.8281;149586.4062;30290.4297;264976.1250;136445.8594;89114.5469;47331.3203;161606.7188;0.9816
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;189233.8906;132828.7031;100667.0781;32161.6211;211290.0156;83047.9688;47608.8984;35439.0664;97743.3750;0.9805
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;130412.1484;90783.2656;69339.6875;21443.5820;184437.8438;54622.9414;27878.5391;26744.4004;77179.0703;0.9795
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;109304.2578;72866.1562;52969.6758;19896.4824;163437.0156;33001.9609;14655.0449;18346.9160;46915.6172;0.9791
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;123181.2891;86069.5391;67018.6172;19050.9219;192202.3750;62733.1211;43520.8594;19212.2598;125774.5312;0.9785
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;153169.4844;109150.2266;85308.0078;23842.2227;198523.3438;95663.7422;69395.0156;26268.7305;164797.6250;0.9803
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;233011.0000;170594.6719;132205.2656;38389.4023;246382.0625;111557.1797;62589.5742;48967.6055;122495.1250;0.9797
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;286167.6250;214858.9688;174979.2969;39879.6758;283659.9375;169108.6094;109655.1484;59453.4609;181489.8906;0.9808
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;340105.4062;250271.8906;195930.4062;54341.4727;292234.0938;196286.4531;122399.8125;73886.6406;186183.2500;0.9795
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346873.7500;247903.5000;187918.8906;59984.6094;271909.3125;201094.0312;127169.1250;73924.9062;184760.8438;0.9783
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;347963.8438;260068.0156;216159.4844;43908.5312;322804.9062;225972.3438;165619.0625;60353.2852;248724.8594;0.9791
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;310618.5000;231034.6875;193920.7812;37113.9062;306346.9688;204344.8281;157896.5781;46448.2461;250472.7344;0.9808
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;245976.8438;178466.6719;141795.3906;36671.2930;250215.7969;136014.6875;83722.7891;52291.8984;151491.9062;0.9817
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;189730.9531;132693.7188;98176.0312;34517.6875;204295.1719;85493.4609;48270.7422;37222.7148;96355.5391;0.9804
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;130737.2891;89542.3516;66019.3281;23523.0195;176704.6094;49808.2695;26695.8496;23112.4180;75680.4141;0.9793
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;109355.8438;74978.0391;58071.9766;16906.0605;182044.9531;49388.9414;31143.5977;18245.3457;98970.2188;0.9791
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;122922.6172;82954.6875;60994.3555;21960.3340;175487.6562;52669.2070;29784.0820;22885.1270;86340.4688;0.9784
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;159170.0000;111452.8281;83525.7969;27927.0312;190321.9844;74281.6953;41145.9844;33135.7109;97063.2891;0.9801
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;234688.9844;171268.7031;130087.4375;41181.2656;241291.0156;103421.0938;53591.6055;49829.4883;103054.6875;0.9811
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;287500.3750;216783.9531;178042.1562;38741.7891;290249.2500;178750.6562;123701.4688;55049.1797;204877.2969;0.9784
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;340898.7500;258582.8125;214628.8438;43953.9727;326327.5625;179349.1875;117329.1250;62020.0508;180042.2969;0.9790
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;346960.9062;256720.5469;206129.1562;50591.3945;303591.6250;191899.8438;126417.6797;65482.1562;187781.1250;0.9781
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;347355.2500;259325.0469;217784.8125;41540.2266;327715.3125;227917.2188;178080.9219;49836.2930;265749.6250;0.9789
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;309418.2500;228882.0000;189671.7656;39210.2344;299419.0625;213650.3594;166395.6250;47254.7383;263363.6562;0.9778
2024-09-01T00:00:00.0/2024-10-01T00:00:00.0;244460.3125;174444.0156;136641.1719;37802.8516;241387.2656;144267.6562;98657.6719;45609.9922;174027.0000;0.9821
2024-10-01T00:00:00.0/2024-11-01T00:00:00.0;188171.2031;132564.7656;102288.3516;30276.4102;217923.6719;70044.1328;32224.1621;37819.9688;73579.7266;0.9807
2024-11-01T00:00:00.0/2024-12-01T00:00:00.0;129712.0469;88004.0938;66349.1875;21654.9043;176563.2969;58704.0117;31611.4199;27092.5898;86905.8359;0.9798
