# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 41.9134
# Longitude (positive East, ISO 19115): -8.4921
# Altitude (m): 598.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;122335.6328;86880.7188;69288.8516;17591.8672;201006.7969;74750.8750;53212.6367;21538.2383;153556.7344;0.9788
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;152664.3281;109632.9688;85787.2812;23845.6914;198778.7188;82616.5312;49406.7031;33209.8320;120203.6719;0.9801
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;232713.6719;169838.2812;131299.1250;38539.1602;245195.7969;110170.8281;53079.2383;57091.5938;100562.8281;0.9805
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;286109.2500;219620.1562;186041.2031;33578.9648;305647.8750;174903.5469;119020.8984;55882.6484;199428.5000;0.9800
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;340190.8750;256360.1562;211238.6406;45121.5234;321175.9062;195726.4688;138994.3594;56732.1172;212225.1719;0.9789
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346907.5938;260047.5781;214614.5000;45433.0781;317661.3125;180563.6562;104576.1328;75987.5234;159781.7969;0.9781
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;347691.5000;258030.1562;211360.0938;46670.0742;315517.6562;244402.5469;188384.6406;56017.9023;279878.5312;0.9785
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;309864.9688;228721.9375;186027.7812;42694.1641;292998.6250;219166.7500;169007.5000;50159.2461;265095.4062;0.9806
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;244803.2500;181652.2500;153059.8750;28592.3848;273369.9688;141394.9531;93070.6484;48324.3008;169753.0156;0.9812
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;188260.6875;134584.2188;104980.3984;29603.8262;222823.0938;86447.5156;49910.9961;36536.5195;103975.0000;0.9803
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;129353.1719;91276.1641;70929.5781;20346.5840;190583.9531;56398.0234;28706.4785;27691.5430;79629.1875;0.9795
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;108186.1250;73422.6719;54845.7500;18576.9180;171337.0312;37197.4336;18627.4648;18569.9668;60229.7188;0.9793
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;122066.9844;86392.8203;68103.2109;18289.6055;197230.6562;62165.8359;42205.5117;19960.3223;123460.6641;0.9784
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;152226.3594;110516.5469;88137.4375;22379.1113;206949.9219;97041.7031;72231.4219;24810.2754;172686.4531;0.9802
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;232175.8594;172513.9375;136733.2812;35780.6562;257064.2031;115322.8359;63077.8047;52245.0352;122399.4766;0.9795
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;285682.3438;217161.0781;179484.9531;37676.1250;293169.3750;170616.1250;109060.5469;61555.5859;181010.2031;0.9803
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;339937.5625;254078.8125;203169.6562;50909.1641;305500.3438;197139.2500;124989.4219;72149.8203;191341.3750;0.9792
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346880.5312;252365.6875;195841.3281;56524.3672;285658.6562;198716.7188;123528.4141;75188.3047;184011.0469;0.9783
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;347887.0312;263398.3438;221796.5156;41601.8242;333618.7188;234268.7969;173841.9375;60426.8594;263669.5938;0.9791
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;310250.1562;233629.2500;198282.2344;35347.0273;315234.8750;209342.9219;160115.9219;49227.0000;256557.5156;0.9808
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;245289.7188;180518.6719;146520.0625;33998.6133;260437.7188;136756.9844;85817.9141;50939.0742;157458.1562;0.9813
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;188759.2656;134347.0312;102404.1328;31942.8926;215837.5312;87178.9141;50030.9688;37147.9453;101464.2266;0.9803
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;129678.5781;90327.4375;68637.4453;21689.9941;185646.3438;51520.4883;28198.6953;23321.7910;80212.8125;0.9794
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;108237.9219;75382.3828;59577.6094;15804.7705;189049.5469;50012.0234;30704.8906;19307.1309;99248.0078;0.9792
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;121808.0234;83654.8438;63139.6602;20515.1836;183748.9688;53987.1484;30540.8730;23446.2754;89869.6484;0.9784
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;158194.6250;112551.1562;86106.0859;26445.0664;198115.9062;77563.0312;43367.6914;34195.3359;104504.2188;0.9801
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;233861.0000;173606.4375;136344.7812;37261.6641;255374.4062;106739.9062;55169.7617;51570.1406;108456.1641;0.9811
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;287023.8125;219524.6250;184256.2188;35268.4141;302541.2812;184358.3750;132062.3438;52296.0312;219149.5469;0.9785
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;340737.6562;261730.3281;221335.8750;40394.4453;338728.5312;186686.1562;122696.2188;63989.9375;190644.7656;0.9788
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;346968.7812;260851.4375;214247.4844;46603.9609;318004.7500;197608.0469;130591.9062;67016.1406;192444.7344;0.9779
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;347273.1562;262696.5625;223614.5312;39082.0273;338567.7188;231211.7656;179552.1875;51659.5703;269903.2500;0.9791
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;309040.9062;231721.1250;194698.9531;37022.1797;309874.7500;217686.6250;171903.6094;45783.0273;274842.0938;0.9776
2024-09-01T00:00:00.0/2024-10-01T00:00:00.0;243765.7344;177730.8750;142514.0781;35216.7930;253650.4844;146651.2812;100139.7031;46511.5781;179782.4531;0.9817
2024-10-01T00:00:00.0/2024-11-01T00:00:00.0;187194.9219;134000.5156;106157.9844;27842.5391;228425.4844;72921.1562;32578.1875;40342.9727;75131.3672;0.9807
2024-11-01T00:00:00.0/2024-12-01T00:00:00.0;128651.9609;88882.1406;68810.8438;20071.2949;185472.8281;59576.4375;32396.3262;27180.1094;89259.2812;0.9799
2024-12-01T00:00:00.0/2025-01-01T00:00:00.0;108075.8672;74822.7578;58752.4258;16070.3301;185548.7969;60314.9805;40441.6562;19873.3262;128484.7031;0.9793
2025-01-01T00:00:00.0/2025-02-01T00:00:00.0;122638.2344;85868.2734;65606.8047;20261.4688;188665.9844;52218.8789;31239.2871;20979.5918;93007.1484;0.9781
2025-02-01T00:00:00.0/2025-03-01T00:00:00.0;153160.0781;109745.9688;85136.1797;24609.7871;196782.7656;61572.2812;26607.9941;34964.2852;67285.2109;0.9797
2025-03-01T00:00:00.0/2025-04-01T00:00:00.0;233323.7031;176021.1719;145960.0469;30061.1270;277367.3438;119536.3516;71681.9609;47854.3828;138358.6562;0.9805
2025-04-01T00:00:00.0/2025-05-01T00:00:00.0;286595.6250;215943.4062;174933.8281;41009.5742;284534.3750;150031.2031;93339.8750;56691.3320;152881.2344;0.9791
2025-05-01T00:00:00.0/2025-06-01T00:00:00.0;340484.0938;259335.1562;214591.1250;44744.0391;326524.0000;197615.7969;132721.3281;64894.4688;205572.6406;0.9782
2025-06-01T00:00:00.0/2025-07-01T00:00:00.0;346943.1875;256784.6406;200295.3125;56489.3164;291817.7188;212375.6562;138211.3438;74164.3125;202950.7031;0.9784
2025-07-01T00:00:00.0/2025-08-01T00:00:00.0;347467.6875;261274.5781;217487.2656;43787.3086;326185.5000;231738.5469;172514.2656;59224.2891;261998.5938;0.9793
2025-08-01T00:00:00.0/2025-09-01T00:00:00.0;309416.7500;225597.0938;174894.1406;50702.9531;271197.9688;208820.3281;149358.0156;59462.3008;230316.4375;0.9812
2025-09-01T00:00:00.0/2025-10-01T00:00:00.0;244236.0625;182202.2188;150159.0000;32043.2168;267931.5938;147500.3750;98956.2266;48544.1484;180869.6406;0.9809
2025-10-01T00:00:00.0/2025-11-01T00:00:00.0;187678.9062;135707.2656;110145.2656;25561.9980;237017.5625;100337.4219;65907.5781;34429.8398;139359.2812;0.9810
2025-11-01T00:00:00.0/2025-12-01T00:00:00.0;128971.7969;91074.2656;71730.1484;19344.1133;195003.5469;56401.2539;31051.8008;25349.4531;87847.2109;0.9777
2025-12-01T00:00:00.0/2026-01-01T00:00:00.0;108125.5156;74309.5312;57030.0078;17279.5195;179799.1250;46707.6094;26237.8730;20469.7383;86055.7656;0.9793
