# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.7333
# Longitude (positive East, ISO 19115): -7.8667
# Altitude (m): 383.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;133834.7031;94458.1328;74824.8516;19633.2773;203258.0469;87719.0234;65207.0352;22511.9883;177560.2031;0.9792
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;162321.7969;115871.9297;90415.7656;25456.1641;199425.5469;98001.9609;64936.7188;33065.2461;147789.1562;0.9813
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;241169.7344;172711.6719;130393.3594;42318.3125;234926.7812;107084.5703;51220.4297;55864.1406;95966.6797;0.9810
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;290926.1875;220875.0938;185644.4219;35230.6719;297227.1250;183439.8906;127071.9844;56367.9062;206570.4062;0.9812
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341739.9062;253839.7812;207564.4219;46275.3633;309465.6875;216068.8906;151370.6875;64698.2109;227686.7031;0.9798
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346691.1562;257236.0781;211295.7656;45940.3125;308393.1562;214343.8750;146987.1875;67356.6797;220442.8750;0.9784
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348343.5938;258522.1406;211966.7969;46555.3477;310908.5625;250304.3438;196918.2812;53386.0703;287546.1250;0.9795
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;313519.5000;234973.5469;198917.7969;36055.7422;308488.4688;231948.2969;192377.8906;39570.3984;299405.9688;0.9815
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;251758.9062;185910.3594;157032.0156;28878.3457;271848.6875;156116.2344;113438.1641;42678.0625;200339.2031;0.9820
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;198192.8125;138252.2656;103664.5078;34587.7539;209608.3594;105044.0625;62960.6406;42083.4219;124885.0078;0.9810
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;140254.3438;98581.6641;78273.3047;20308.3574;198913.2812;67833.1328;40527.8594;27305.2754;105817.7891;0.9803
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;119749.3594;80834.0156;59587.1797;21246.8340;171409.4531;41051.9805;16669.1016;24382.8789;51625.2852;0.9793
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;133568.2656;95134.3125;76385.5000;18748.8184;207865.7188;78919.3828;57764.2891;21155.0957;157248.9688;0.9789
