# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.2700
# Longitude (positive East, ISO 19115): -8.3508
# Altitude (m): 114.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;136275.3750;94339.5781;71980.2500;22359.3281;191417.1875;84721.5469;59332.8789;25388.6660;158029.6094;0.9796
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;164354.0312;115692.9297;87719.9766;27972.9512;190231.3906;95606.1875;60512.0898;35094.0977;136170.5312;0.9811
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;242926.0156;172331.9219;127432.7500;44899.1797;226413.4375;112348.2422;52021.3555;60326.8867;96013.0469;0.9812
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;291903.2188;220128.4375;182255.2500;37873.1914;289054.4375;182553.4219;126149.1562;56404.2578;202823.7031;0.9811
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342022.7812;252649.5469;204554.0781;48095.4570;302452.7188;208906.4531;139379.6250;69526.8281;211542.3594;0.9799
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346603.3750;255226.6250;206802.5938;48424.0234;299815.2188;208475.9375;137609.6094;70866.3203;206735.1562;0.9791
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348435.3125;255952.3750;205806.8438;50145.5273;299537.7188;243518.4844;187266.1406;56252.3398;272438.4688;0.9797
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;314243.3750;234883.1406;197999.9375;36883.1992;305328.7812;222675.7969;180488.5000;42187.3047;277699.2500;0.9813
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;253187.8438;185117.6250;153493.5000;31624.1250;262569.7812;157124.5469;111730.5312;45394.0117;193231.8750;0.9822
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;200267.3750;138037.8438;100693.5859;37344.2617;200669.8750;108265.7891;63489.2461;44776.5391;123257.5781;0.9812
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;142558.2500;98899.0078;75615.5859;23283.4160;188086.8750;68969.4141;39568.1172;29401.3008;101478.9922;0.9802
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;122209.7500;81509.2500;58059.2266;23450.0215;163106.6719;48136.1953;19236.4199;28899.7773;58003.6289;0.9789
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;136009.8906;95712.9688;74655.0469;21057.9199;198779.9688;80445.4688;56374.6406;24070.8301;149773.6406;0.9792
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;163929.5625;115295.9375;86699.2344;28596.7012;189652.0156;100872.8203;65788.6250;35084.1953;145887.2812;0.9811
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;242418.0000;178539.1719;141327.3906;37211.7734;253588.9375;145951.1875;92902.8672;53048.3242;169138.7500;0.9802
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;291511.0938;219418.2812;179832.9688;39585.3086;285632.9375;199615.7188;149705.1406;49910.5742;238139.0625;0.9813
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;341797.1562;251221.5469;198065.9219;53155.6289;290651.7188;204501.2969;134720.6875;69780.6172;201747.7812;0.9800
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346580.9688;250007.0312;194970.5469;55036.4883;277316.0000;218716.2500;148051.5312;70664.7266;210978.2031;0.9793
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348610.5312;262519.6250;222692.1094;39827.5078;328422.3438;252777.2344;205514.5156;47262.7148;305150.4375;0.9803
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;314594.7812;232863.6250;193922.1250;38941.5000;297461.6250;229491.7812;187349.8281;42141.9492;285745.8750;0.9814
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;253643.1094;184562.3281;148815.2031;35747.1211;253946.3594;150520.0781;97820.6328;52699.4492;170405.8125;0.9822
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;200745.5938;140813.3750;104998.7422;35814.6328;208665.6562;101717.5000;60786.6172;40930.8828;117875.1953;0.9814
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;142877.1406;98846.4609;74477.0859;24369.3770;185925.3438;71765.2344;41057.3750;30707.8613;103932.9453;0.9801
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;122260.5234;84178.9609;65206.9492;18972.0098;187716.4844;63910.4258;40465.8750;23444.5508;120426.2891;0.9789
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;135753.7188;92327.9219;68913.3359;23414.5840;183001.3750;68701.4141;39747.4180;28953.9980;107291.1250;0.9794
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;170296.3125;120181.0078;90581.9766;29599.0293;195428.5625;93524.3438;58123.9570;35400.3906;127733.3047;0.9811
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;244011.5000;173447.8594;125017.8203;48430.0352;221549.3594;120232.7891;56284.3398;63948.4492;102150.8438;0.9818
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;292743.8750;218728.1875;177269.3125;41458.8789;280156.3750;188640.1406;132483.7031;56156.4297;210493.4062;0.9794
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;342511.3750;259892.3906;217503.4062;42388.9883;325612.2812;216943.7344;151708.0938;65235.6367;234618.7500;0.9796
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;346655.0312;254843.4219;203774.9219;51068.5039;294971.2188;201494.2500;133475.1719;68019.0859;197660.8906;0.9791
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;348060.5000;260493.3438;220778.0938;39715.2539;326055.0938;246078.4688;201917.7969;44160.6797;297138.1875;0.9802
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;313491.3125;235217.7344;199803.4062;35414.3398;309117.5938;228487.0781;188762.1406;39724.9375;290173.5000;0.9783
2024-09-01T00:00:00.0/2024-10-01T00:00:00.0;252215.8438;184134.9844;149127.6562;35007.3281;255905.0469;165681.7812;123956.4141;41725.3633;212024.3125;0.9822
2024-10-01T00:00:00.0/2024-11-01T00:00:00.0;199243.7500;139941.6406;106801.5781;33140.0547;216417.7188;97200.3203;49347.6875;47852.6289;105633.6016;0.9814
2024-11-01T00:00:00.0/2024-12-01T00:00:00.0;141870.3906;95948.1641;70716.2734;25231.8887;174741.0469;72758.2891;43038.8477;29719.4434;108008.5781;0.9805
2024-12-01T00:00:00.0/2025-01-01T00:00:00.0;122100.8984;84200.7656;66028.5078;18172.2617;190874.4531;76885.3672;55311.5312;21573.8379;162360.0469;0.9790
2025-01-01T00:00:00.0/2025-02-01T00:00:00.0;136574.4688;95214.5625;72480.3672;22734.1934;191713.0938;66054.8672;40549.9414;25504.9258;112021.7734;0.9790
2025-02-01T00:00:00.0/2025-03-01T00:00:00.0;164834.9688;117134.1094;89944.2188;27189.8965;195287.7969;81079.2422;41981.7344;39097.5117;97363.3984;0.9807
2025-03-01T00:00:00.0/2025-04-01T00:00:00.0;243503.8125;179604.6875;141338.7656;38265.9258;253707.6250;128394.0312;76442.1719;51951.8555;138389.4531;0.9811
2025-04-01T00:00:00.0/2025-05-01T00:00:00.0;292350.5938;216150.7500;170051.3125;46099.4414;267310.4375;151559.2344;86919.6250;64639.6094;140555.7344;0.9802
2025-05-01T00:00:00.0/2025-06-01T00:00:00.0;342285.1250;256775.5781;210305.2188;46470.3477;310917.8438;210631.8125;140507.7188;70124.0938;213037.0781;0.9792
2025-06-01T00:00:00.0/2025-07-01T00:00:00.0;346633.8438;251142.9375;191118.3750;60024.5625;270994.6875;220101.4375;145009.5781;75091.8594;207056.2500;0.9794
2025-07-01T00:00:00.0/2025-08-01T00:00:00.0;348234.6875;260010.8594;217919.6562;42091.2109;319430.7500;247283.0469;198687.7812;48595.2656;290840.7500;0.9805
2025-08-01T00:00:00.0/2025-09-01T00:00:00.0;313833.9375;227643.3438;178463.0938;49180.2461;269230.3750;219196.4219;163743.5625;55452.8594;245864.0312;0.9819
2025-09-01T00:00:00.0/2025-10-01T00:00:00.0;252656.0469;185733.6094;152403.8281;33329.7695;260980.9219;163076.7969;119797.2500;43279.5430;208693.6562;0.9819
2025-10-01T00:00:00.0/2025-11-01T00:00:00.0;199708.4062;141554.1406;112570.9375;28983.2051;227604.8438;118516.0234;82422.1094;36093.9102;161736.1875;0.9818
2025-11-01T00:00:00.0/2025-12-01T00:00:00.0;142184.2969;99789.6797;78381.6641;21408.0117;197763.2188;72608.2031;45507.2344;27100.9668;119188.7891;0.9781
