# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.4533
# Longitude (positive East, ISO 19115): -31.2647
# Altitude (m): 10.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;135379.8594;92025.2656;67190.3984;24834.8633;175891.8438;50599.9961;16678.3457;33921.6484;45237.2617;0.9801
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;163663.0000;111976.2031;79403.9062;32572.2910;168446.8125;62074.3867;19847.1641;42227.2227;40870.7852;0.9812
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;242368.1562;172943.1562;128603.0703;44340.0859;226934.2188;84339.5469;26224.0820;58115.4688;44972.5820;0.9812
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;291623.8125;213324.6719;164424.0312;48900.6406;254949.9219;106645.4297;37620.1289;69025.2969;57241.2812;0.9810
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341974.0000;251268.2656;200442.7812;50825.4805;293923.3750;125772.5078;44110.6875;81661.8203;65362.2734;0.9797
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346646.5000;254263.1875;206929.6562;47333.5312;297971.7188;151047.1250;74772.1797;76274.9453;107400.7266;0.9783
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348354.0000;255858.5312;215847.5000;40011.0195;316407.7812;166481.0938;84794.1172;81686.9844;117863.3516;0.9789
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;313864.9688;227215.9219;191009.8125;36206.1016;293967.9688;164255.3594;98239.3438;66016.0078;148764.2188;0.9811
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;252503.1562;178875.4844;139453.0312;39422.4531;234536.6562;98728.8594;41505.8086;57223.0508;69018.3984;0.9823
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;199320.3281;140640.1875;108661.9375;31978.2539;217817.8594;90600.2578;44396.2422;46204.0156;88666.3828;0.9808
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;141561.7969;95850.5547;67557.8984;28292.6621;165587.5938;48917.0508;15381.9766;33535.0742;37007.0117;0.9801
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;121222.5781;79691.0234;52556.8906;27134.1309;146207.5000;33763.4766;8160.5864;25602.8906;23825.9688;0.9797
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;135113.4531;91365.7266;64298.6445;27067.0781;167728.9062;46781.0273;14728.4336;32052.5938;38288.1133;0.9797
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;163237.2812;114792.3125;83916.7109;30875.6035;180612.0000;61222.8242;18357.5273;42865.2969;37595.7148;0.9811
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;241857.8594;172534.2188;126112.6250;46421.6016;222664.6719;68346.0703;13269.8359;55076.2383;23975.1055;0.9808
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;291229.4062;212830.5938;164124.9531;48705.6406;253989.0781;102712.1328;29495.3516;73216.7812;45123.0117;0.9812
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;341746.6250;243463.0781;180839.3906;62623.6914;260909.6094;131636.5938;48810.6602;82825.9375;70781.1797;0.9800
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346624.0312;234984.2656;165391.1875;69593.0938;230414.1875;137482.4062;52344.5547;85137.8594;72271.0234;0.9785
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348531.0312;248521.6875;193828.0781;54693.6211;279541.9375;143737.3906;59251.2344;84486.1484;84287.0234;0.9800
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;314219.1875;226456.0000;182466.9375;43989.0508;277481.9375;163127.2031;95898.9688;67228.2344;143845.8438;0.9813
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;252960.5781;178871.4062;137108.4688;41762.9375;230423.3594;114649.3516;55419.7383;59229.6133;89464.9297;0.9823
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;199799.9375;139056.0312;103584.7266;35471.3047;206691.5625;68127.7109;24171.5605;43956.1523;47658.6562;0.9810
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;141880.7188;95014.9141;68571.7031;26443.2109;168667.7969;37717.2852;8381.7773;29335.5078;20444.9297;0.9800
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;121272.8047;80909.6016;58246.5625;22663.0352;164140.2969;38794.8906;10834.5625;27960.3281;31292.2656;0.9797
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;134856.7812;90604.8672;64811.6914;25793.1777;169306.4531;41110.8281;10304.2549;30806.5723;27364.5312;0.9798
