# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.2114
# Longitude (positive East, ISO 19115): -8.2420
# Altitude (m): 132.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;131316.2969;92278.0547;72832.6016;19445.4492;200018.2656;81223.3750;57080.7812;24142.5938;155433.6250;0.9796
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;160220.3750;113524.1172;87567.9453;25956.1699;194667.0156;90222.5391;55098.7734;35123.7617;127412.9766;0.9810
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;239345.7188;170564.5469;127410.7266;43153.8242;230369.2969;108818.3750;51537.6055;57280.7734;95704.9688;0.9809
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;289903.8750;218880.0312;181699.8125;37180.2266;291057.0938;172236.9375;112568.2422;59668.6992;177534.3125;0.9809
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341432.4688;251798.4688;203393.0625;48405.4102;302902.2188;201869.2812;134019.4688;67849.8125;198646.4062;0.9796
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346766.2500;255561.2812;207237.8438;48323.4336;301907.8438;196611.9531;121877.5547;74734.3984;178402.9688;0.9774
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348230.2188;255008.0312;204958.9219;50049.1133;300277.4375;241657.8125;182183.6875;59474.1250;261213.3281;0.9791
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;312750.4062;231245.1250;191141.8906;40103.2188;295740.0625;215743.3125;166680.6250;49062.6875;254361.6562;0.9814
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;250262.7188;183481.6875;153033.3594;30448.3223;265267.9375;143621.2031;93098.0156;50523.1797;162170.7344;0.9818
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;196034.8125;136091.6719;100810.5938;35281.0664;205076.5469;99117.2422;53669.2148;45448.0312;104658.0859;0.9809
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;137869.3906;96062.4219;74240.3438;21822.0781;189931.2500;59701.1836;32047.8730;27653.3105;83351.1641;0.9799
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;117210.7969;78220.1719;56239.3008;21980.8672;163824.0938;44954.7344;21642.9453;23311.7891;64987.0859;0.9803
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;131049.2891;92260.9453;72389.7344;19871.2148;198705.3750;71308.4688;48746.2188;22562.2500;135032.2188;0.9793
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;159790.8906;114195.9844;89229.1719;24966.8125;200795.4531;98510.0938;69573.9609;28936.1270;158835.2969;0.9810
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;238826.7656;175908.9375;139163.8125;36745.1328;253457.3750;136158.8438;79875.1875;56283.6602;146463.0625;0.9799
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;289499.1250;218283.6562;179561.6719;38721.9805;287299.4375;181804.3594;126832.8047;54971.5547;201489.0469;0.9812
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;341197.1562;251244.5938;198810.1094;52434.4961;293705.1250;193704.3125;123060.3359;70643.9844;184166.3594;0.9797
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346742.0938;249151.7500;192182.9531;56968.7930;274584.1250;200743.6406;125058.7812;75684.8594;175125.2344;0.9777
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348412.5625;262058.8281;221333.9219;40724.8945;327707.3750;236985.7500;185052.2344;51933.5195;270119.3125;0.9797
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;313113.9375;232846.5000;195643.5469;37202.9609;303867.3125;214162.7656;167503.8594;46658.9141;254054.3594;0.9815
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;250729.1406;182163.0625;145666.9688;36496.0898;251759.7188;136097.0469;83565.4609;52531.5859;147906.7031;0.9819
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;196520.5000;138142.5469;103697.3672;34445.1797;209578.3750;93936.5859;54061.2930;39875.2930;105192.2266;0.9811
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;138191.0469;95410.7031;71634.6406;23776.0605;184012.4844;59331.3203;29721.9023;29609.4180;79808.4922;0.9797
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;117262.0156;80920.5469;63098.2539;17822.2930;187852.4219;58813.3672;35325.3398;23488.0293;109434.4609;0.9803
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;130792.0469;89073.6328;66707.4688;22366.1602;182980.4062;62491.4766;33451.1914;29040.2852;93230.6094;0.9794
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;166016.7812;116980.6875;88139.4297;28841.2578;194244.6719;78994.4844;43024.4883;35969.9961;98674.4062;0.9807
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;240453.2188;172594.5938;125978.1797;46616.4062;226738.7656;108498.8281;46942.1914;61556.6406;88721.8750;0.9816
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;290770.8125;217589.1094;176011.8750;41577.2344;281642.9062;180443.1562;123810.6953;56632.4727;198022.2031;0.9792
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;341941.6562;259260.5156;215638.1406;43622.3711;324790.5625;195494.1094;129617.7188;65876.3906;195797.6094;0.9795
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;346821.2500;255577.3125;205016.1094;50561.1953;298333.4688;175927.0312;103955.4062;71971.6250;151904.4375;0.9772
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;347839.9062;260175.4531;219837.0938;40338.3672;326582.5938;234480.8594;186044.3906;48436.4727;270864.8125;0.9797
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;311972.8750;232813.3594;195989.3594;36823.9922;305167.9688;210868.2969;163326.3594;47541.9414;251005.1250;0.9783
2024-09-01T00:00:00.0/2024-10-01T00:00:00.0;249266.9688;181445.6094;146004.7656;35440.8477;252665.6875;151233.7500;104878.0078;46355.7344;180478.6406;0.9822
2024-10-01T00:00:00.0/2024-11-01T00:00:00.0;194995.4688;137285.6719;104966.6797;32318.9941;217188.0469;86860.7969;42996.2578;43864.5391;92019.7656;0.9813
2024-11-01T00:00:00.0/2024-12-01T00:00:00.0;137176.6094;92953.6484;69167.1797;23786.4707;176005.5312;64123.0859;34461.7070;29661.3789;89771.8281;0.9802
2024-12-01T00:00:00.0/2025-01-01T00:00:00.0;117101.3438;80638.0938;63038.6719;17599.4199;187490.4844;69177.3516;47097.3477;22080.0059;141385.4375;0.9804
2025-01-01T00:00:00.0/2025-02-01T00:00:00.0;131616.7031;91769.7500;69822.8438;21946.9043;190029.1250;61490.2109;36132.3750;25357.8340;102694.9531;0.9790
2025-02-01T00:00:00.0/2025-03-01T00:00:00.0;160706.6250;114136.3828;87556.0312;26580.3477;193950.5312;74996.5938;35447.6719;39548.9219;82770.7109;0.9806
2025-03-01T00:00:00.0/2025-04-01T00:00:00.0;239934.6562;177585.7344;141390.2031;36195.5195;258788.3906;122476.1172;73146.2891;49329.8281;133408.8906;0.9810
2025-04-01T00:00:00.0/2025-05-01T00:00:00.0;290365.4062;215591.0312;171102.8438;44488.1914;271773.7812;139282.5312;78479.8047;60802.7227;128854.2031;0.9800
2025-05-01T00:00:00.0/2025-06-01T00:00:00.0;341705.8438;255671.2812;206683.3906;48987.8906;307038.7812;195210.0000;123344.7578;71865.2344;182460.3594;0.9789
2025-06-01T00:00:00.0/2025-07-01T00:00:00.0;346798.4375;251331.5781;191055.7188;60275.8516;272581.5625;209308.4531;132005.4531;77302.9922;188428.6094;0.9778
2025-07-01T00:00:00.0/2025-08-01T00:00:00.0;348021.2812;259584.8125;216761.8438;42822.9688;319066.5938;237137.9375;185912.8594;51225.0742;271233.0625;0.9799
2025-08-01T00:00:00.0/2025-09-01T00:00:00.0;312327.2812;222514.3125;168193.0312;54321.2852;254384.8594;209720.7031;147961.7500;61758.9531;219734.3594;0.9819
2025-09-01T00:00:00.0/2025-10-01T00:00:00.0;249718.1406;183706.6094;150397.0469;33309.5508;260857.3594;158470.6875;112065.7656;46404.9141;195042.5938;0.9815
2025-10-01T00:00:00.0/2025-11-01T00:00:00.0;195467.4219;139019.3281;111029.1172;27990.2188;229207.1719;104008.8906;68889.8281;35119.0586;139787.4531;0.9815
2025-11-01T00:00:00.0/2025-12-01T00:00:00.0;137492.5156;96380.6484;75391.5938;20989.0586;195017.1875;65743.3047;39833.0000;25910.3027;104325.7891;0.9778
2025-12-01T00:00:00.0/2026-01-01T00:00:00.0;117150.5391;79770.8672;60040.9922;19729.8730;177635.5625;54721.7266;29294.6699;25427.0547;88714.2031;0.9804
