# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.3042
# Longitude (positive East, ISO 19115): -7.9534
# Altitude (m): 571.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4295.0039;3115.2378;2576.6711;538.5668;7041.1450;3020.9548;2398.5486;622.4060;6600.9619;0.9792
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4311.4243;3054.6318;2410.7686;643.8631;6512.6211;3054.6318;2410.7686;643.8631;6512.6211;0.9792
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4329.2559;3056.6641;2469.5063;587.1577;6667.1367;3056.6641;2469.5063;587.1577;6667.1367;0.9792
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4348.4180;3072.9636;2405.8145;667.1490;6573.2314;1153.5061;194.1421;959.3639;678.7485;0.9788
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4368.9590;3113.3396;2477.8987;635.4409;6658.6050;2470.8186;1542.7903;928.0284;4351.5225;0.9837
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4390.8501;3207.5408;2749.1953;458.3455;7480.1343;3194.9133;2728.9775;465.9359;7420.6309;0.9833
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4414.0732;3281.5232;2797.4460;484.0771;7563.6426;3275.0144;2788.2085;486.8059;7537.4595;0.9830
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4438.6177;3370.5840;2938.4443;432.1396;8000.8755;3370.5840;2938.4443;432.1396;8000.8755;0.9826
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4464.5142;3333.5295;2823.6870;509.8424;7582.2173;3322.3604;2806.9570;515.4032;7542.3804;0.9819
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4491.6738;3293.0105;2813.2998;479.7106;7527.0103;1336.3588;88.3965;1247.9623;392.6194;0.9816
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4520.1191;3314.7676;2856.7573;458.0103;7635.9482;3162.0405;2556.9099;605.1305;6747.2153;0.9812
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4549.8345;3303.9141;2799.4585;504.4554;7408.7139;3299.6653;2792.6667;506.9987;7386.0957;0.9809
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4580.8047;3373.2979;2832.9861;540.3116;7427.8691;3319.7402;2737.3770;582.3633;7194.1738;0.9806
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4613.0591;3326.0776;2701.1033;624.9745;6984.8047;2892.0474;1907.7085;984.3391;4846.2241;0.9802
