# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.8560
# Longitude (positive East, ISO 19115): -7.7272
# Altitude (m): 827.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3685.3733;2605.4385;2126.2971;479.1413;6475.5698;2151.9207;1262.2073;889.7134;4047.7944;0.9816
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3701.9507;2501.7964;1822.0287;679.7678;5442.5571;2303.4148;1439.3491;864.0657;4444.5732;0.9812
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3719.9211;2549.7310;1923.2164;626.5146;5694.5078;2466.5706;1770.3405;696.2300;5207.3623;0.9812
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3739.2788;2663.3875;2217.3989;445.9886;6656.6807;1374.1010;624.1236;749.9774;1794.9751;0.9806
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3760.0095;2650.0698;2206.9006;443.1691;6581.5142;1155.9075;427.2552;728.6523;1331.1045;0.9802
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3782.1206;2676.6963;2152.7251;523.9712;6445.6562;1808.7847;735.3592;1073.4254;2492.5718;0.9799
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3805.5950;2828.7578;2432.1560;396.6020;7415.0928;2777.5486;2337.5605;439.9881;7177.7734;0.9795
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3830.4229;2883.3972;2459.6399;423.7575;7397.4761;2494.1782;1459.4764;1034.7018;4774.4365;0.9792
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3856.5933;2700.3650;2199.5835;500.7814;6517.7793;871.4218;95.0013;776.4205;465.1889;0.9788
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3884.1323;2856.9321;2449.5955;407.3366;7321.8281;2574.6035;1956.3026;618.3008;5389.5190;0.9781
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3912.9678;2840.1350;2421.2600;418.8750;7213.9795;2784.2998;2322.4495;461.8503;6957.9980;0.9778
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;3943.1096;2933.6055;2535.9373;397.6681;7540.0825;2876.5178;2430.6084;445.9095;7282.9614;0.9774
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;3974.5432;2955.0503;2524.5706;430.4796;7435.9702;2894.2515;2411.3228;482.9285;7166.4736;0.9771
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4007.3093;2920.7522;2421.8735;498.8787;7023.4214;2724.3726;2059.2559;665.1166;5847.1304;0.9767
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4041.3071;2938.4399;2457.8171;480.6228;7106.2422;1656.7554;426.1012;1230.6542;1710.1786;0.9760
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4076.5977;2821.4653;2117.7520;703.7134;5931.4692;2409.7659;1259.0074;1150.7583;3470.6165;0.9753
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4113.1025;3001.3430;2488.6890;512.6540;7115.0732;2913.0212;2333.0549;579.9662;6743.9668;0.9698
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;4150.9102;3057.3093;2591.2600;466.0493;7394.0503;2998.2461;2485.4270;512.8189;7144.1309;0.9792
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4189.8716;3119.1243;2654.6753;464.4489;7511.1841;3060.7085;2543.0955;517.6129;7268.0693;0.9788
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4230.0664;3132.7476;2658.2024;474.5452;7485.2720;3040.4810;2481.9570;558.5238;7084.8984;0.9833
2022-01-21T00:00:00.0/2022-01-22T00:00:00.0;4271.4033;3178.1733;2749.1082;429.0651;7733.4019;3042.2058;2467.6716;574.5344;7110.5767;0.9830
2022-01-22T00:00:00.0/2022-01-23T00:00:00.0;4313.9546;3203.5369;2717.3228;486.2142;7523.8662;3132.2490;2580.5332;551.7158;7210.8296;0.9823
2022-01-23T00:00:00.0/2022-01-24T00:00:00.0;4357.6899;3225.5874;2690.7830;534.8043;7374.1348;3188.0051;2624.1670;563.8381;7219.9683;0.9816
2022-01-24T00:00:00.0/2022-01-25T00:00:00.0;4402.5239;3262.4268;2771.7542;490.6725;7602.1670;3258.6978;2765.8884;492.8094;7581.6094;0.9806
2022-01-25T00:00:00.0/2022-01-26T00:00:00.0;4448.4482;3275.1497;2712.0076;563.1420;7297.7808;3127.0962;2437.6089;689.4871;6668.7412;0.9802
2022-01-26T00:00:00.0/2022-01-27T00:00:00.0;4495.4980;3272.1348;2687.8569;584.2777;7118.3179;3227.1089;2616.0491;611.0601;6949.7056;0.9795
2022-01-27T00:00:00.0/2022-01-28T00:00:00.0;4543.6567;3235.8596;2540.5640;695.2957;6623.2485;3186.4873;2457.5750;728.9124;6425.9170;0.9785
2022-01-28T00:00:00.0/2022-01-29T00:00:00.0;4592.8457;3545.0791;3065.5325;479.5467;8212.1641;3532.8838;3042.1770;490.7069;8157.9688;0.9778
2022-01-29T00:00:00.0/2022-01-30T00:00:00.0;4643.0654;3573.3601;3062.5081;510.8521;8123.8086;3562.1980;3042.4392;519.7587;8071.4048;0.9771
2022-01-30T00:00:00.0/2022-01-31T00:00:00.0;4694.2954;3280.0366;2368.7273;911.3094;5941.9932;3112.2063;2098.3123;1013.8939;5326.4331;1.0000
2022-01-31T00:00:00.0/2022-02-01T00:00:00.0;4746.5190;3425.0547;2675.0415;750.0132;6747.9077;3425.0547;2675.0415;750.0132;6747.9077;0.9757
2022-02-01T00:00:00.0/2022-02-02T00:00:00.0;4799.7222;3545.9155;3090.1917;455.7238;8044.6084;3508.4990;3020.8350;487.6640;7885.4731;0.9802
2022-02-02T00:00:00.0/2022-02-03T00:00:00.0;4853.8643;3654.4050;3187.5359;466.8690;8228.1045;3637.1624;3155.1597;482.0027;8147.8364;0.9799
2022-02-03T00:00:00.0/2022-02-04T00:00:00.0;4908.9224;3360.5625;2330.0168;1030.5458;5632.9355;2616.4939;964.0186;1652.4755;2487.1560;0.9840
2022-02-04T00:00:00.0/2022-02-05T00:00:00.0;4964.9468;3338.0691;2221.2903;1116.7791;5334.5996;1750.7333;195.1127;1555.6206;574.3209;0.9826
2022-02-05T00:00:00.0/2022-02-06T00:00:00.0;5021.7866;3742.1152;3177.6433;564.4721;7900.8452;3335.7871;2378.9290;956.8582;6123.9204;0.9819
2022-02-06T00:00:00.0/2022-02-07T00:00:00.0;5079.4688;3876.3999;3377.9077;498.4921;8431.3154;3744.8909;3100.1240;644.7667;7777.4600;0.9760
2022-02-07T00:00:00.0/2022-02-08T00:00:00.0;5137.9678;3918.1340;3430.3882;487.7459;8560.3672;3892.1396;3382.0161;510.1236;8459.0957;0.9806
2022-02-08T00:00:00.0/2022-02-09T00:00:00.0;5197.3008;3943.7031;3459.4871;484.2160;8536.7246;3919.1582;3413.1770;505.9811;8424.0439;0.9795
