# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.7751
# Longitude (positive East, ISO 19115): -9.1855
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4042.5693;2792.5371;2190.7756;601.7615;6191.4048;2261.6465;1011.5725;1250.0740;3186.9812;0.9823
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4059.0750;2569.8962;1628.7810;941.1154;4470.1226;1302.3606;194.3694;1107.9912;525.9452;0.9826
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4076.9978;2714.6663;1940.3311;774.3351;5345.2954;1391.8846;227.0189;1164.8657;796.6062;0.9819
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4096.2930;2808.7847;2078.4597;730.3251;5687.1343;1995.7739;1166.9684;828.8056;3122.6079;0.9816
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4116.9453;2755.4700;1840.5750;914.8951;4930.0273;2006.8649;625.4728;1381.3921;1865.5460;0.9812
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4138.9619;2790.3889;1884.6460;905.7429;5114.3677;2075.4463;859.6043;1215.8420;2556.8591;0.9809
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4162.3252;2995.1729;2493.3894;501.7834;6994.8008;2971.4246;2446.0679;525.3566;6892.0269;0.9806
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4187.0249;3078.7896;2559.0332;519.7564;7189.5811;2815.6577;1969.2445;846.4133;5585.3398;0.9802
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4213.0918;2915.5510;2208.0081;707.5432;5997.6196;1917.7373;724.8586;1192.8787;1926.0371;0.9795
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4240.4404;3026.3203;2407.0781;619.2421;6571.9961;1544.7424;490.7127;1054.0297;1614.2998;0.9792
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4269.0898;3016.4678;2466.6248;549.8432;6778.7026;2855.2969;2161.6045;693.6923;5567.4263;0.9788
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4299.0264;3040.3652;2522.7935;517.5717;6922.3037;3003.4492;2458.0315;545.4176;6672.0166;0.9785
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4330.2695;3112.2007;2556.6931;555.5076;6934.4038;3061.9778;2471.1863;590.7914;6653.0659;0.9781
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4362.7559;3052.4690;2378.9707;673.4984;6377.7661;2715.1294;1769.6473;945.4822;4489.3931;0.9774
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4396.4834;3000.4763;2261.0322;739.4441;5955.3555;1521.1288;289.1331;1231.9957;1126.9321;0.9771
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4431.4736;2955.2266;2098.8611;856.3655;5398.3550;2104.1216;730.7833;1373.3383;1999.2598;0.9764
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4467.6611;3137.1289;2450.9641;686.1648;6433.6606;3020.9001;2257.0234;763.8766;5836.2402;0.9708
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;4505.0386;3232.4297;2631.1301;601.2995;6962.6206;3140.8713;2471.9043;668.9669;6460.6777;0.9757
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4543.6494;3280.0281;2647.9246;632.1036;6963.2607;3253.0991;2602.9780;650.1209;6801.8335;0.9802
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4583.3828;3388.9048;2800.1523;588.7525;7372.9717;3388.9048;2800.1523;588.7525;7372.9717;0.9799
2022-01-21T00:00:00.0/2022-01-22T00:00:00.0;4624.3169;3358.1108;2789.5588;568.5521;7297.4438;3344.6423;2765.8418;578.8004;7223.8594;0.9844
2022-01-22T00:00:00.0/2022-01-23T00:00:00.0;4666.3716;3370.9670;2778.5759;592.3913;7216.7988;3284.4336;2620.0242;664.4096;6708.3198;0.9837
2022-01-23T00:00:00.0/2022-01-24T00:00:00.0;4709.5659;2903.4700;1581.6942;1321.7758;3745.1411;2853.0581;1524.6058;1328.4524;3590.4109;0.9830
2022-01-24T00:00:00.0/2022-01-25T00:00:00.0;4753.8516;3070.0574;1953.1980;1116.8594;4639.9614;3070.0574;1953.1980;1116.8594;4639.9614;0.9826
2022-01-25T00:00:00.0/2022-01-26T00:00:00.0;4799.1704;3211.7356;2176.6790;1035.0566;5307.8936;3201.3850;2163.7026;1037.6823;5264.4873;0.9819
2022-01-26T00:00:00.0/2022-01-27T00:00:00.0;4845.5981;3339.4011;2522.9795;816.4217;6157.2637;3162.9214;2114.8469;1048.0745;5389.1587;0.9812
2022-01-27T00:00:00.0/2022-01-28T00:00:00.0;4893.0552;3230.0908;2225.8977;1004.1931;5290.7471;3101.8137;2037.3468;1064.4669;4772.2954;0.9806
2022-01-28T00:00:00.0/2022-01-29T00:00:00.0;4941.5225;3430.1245;2617.8835;812.2410;6338.7622;3430.1245;2617.8835;812.2410;6338.7622;0.9799
2022-01-29T00:00:00.0/2022-01-30T00:00:00.0;4991.0215;3294.9541;2212.5933;1082.3608;5195.0195;3270.8767;2183.8730;1087.0035;5123.0054;0.9788
2022-01-30T00:00:00.0/2022-01-31T00:00:00.0;5041.4321;2839.2393;1203.4500;1635.7893;2633.0615;2311.7432;599.7247;1712.0184;1379.4559;1.0000
2022-01-31T00:00:00.0/2022-02-01T00:00:00.0;5092.8237;3224.8958;1877.7383;1347.1576;4227.1611;3224.8958;1877.7383;1347.1576;4227.1611;0.9778
2022-02-01T00:00:00.0/2022-02-02T00:00:00.0;5145.1348;3768.5518;3217.6702;550.8815;7847.9785;3768.5518;3217.6702;550.8815;7847.9785;0.9771
2022-02-02T00:00:00.0/2022-02-03T00:00:00.0;5198.3413;3745.6389;3051.7139;693.9252;7294.3701;3630.3281;2843.3977;786.9305;6698.3359;0.9764
2022-02-03T00:00:00.0/2022-02-04T00:00:00.0;5252.4199;3348.8772;2023.4967;1325.3804;4545.6851;2072.0803;226.6122;1845.4683;570.3682;0.9812
