# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.2700
# Longitude (positive East, ISO 19115): -8.3508
# Altitude (m): 114.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3957.5237;2732.9807;2142.4839;590.4969;6116.0356;2409.0500;1478.2349;930.8152;4567.5273;0.9785
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3974.0823;2531.0200;1642.8921;888.1279;4594.9985;1321.4807;332.1412;989.3395;1284.0482;0.9781
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3992.0232;2645.6016;1910.6406;734.9609;5324.7207;2524.7756;1680.7278;844.0478;4760.4170;0.9778
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4011.3401;2763.7100;2115.8726;647.8372;5855.3237;1265.5027;649.6092;615.8935;2014.3151;0.9774
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4032.0183;2691.1548;1817.5577;873.5971;4988.7710;1760.5765;870.7899;889.7867;2415.6348;0.9771
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4054.0645;2780.5476;2078.9077;701.6398;5816.6016;2517.9336;1689.9904;827.9433;4807.8447;0.9767
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4077.4619;2940.8279;2497.0911;443.7369;7183.7939;2934.8245;2485.1343;449.6903;7158.2925;0.9767
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4102.1997;3023.4902;2538.9050;484.5851;7235.7764;2761.7866;1898.0114;863.7754;5647.7124;0.9812
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4128.3037;2822.6960;2129.0083;693.6878;5872.0576;906.6774;16.9637;889.7137;55.4432;0.9806
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4155.7002;2970.9011;2444.1560;526.7451;6828.5776;1973.2306;783.2889;1189.9417;2356.9028;0.9802
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4184.4023;2965.9097;2478.0088;487.9010;6946.9722;2899.8486;2361.0718;538.7770;6260.6138;0.9799
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4214.3965;2990.2129;2506.1677;484.0451;7007.9360;2987.6631;2502.4885;485.1745;6997.8052;0.9795
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4245.6670;3052.4124;2531.8643;520.5479;6993.7256;3040.5786;2515.5366;525.0422;6950.6509;0.9792
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4278.2549;3013.9536;2410.1716;603.7820;6595.0391;2847.4824;2059.8306;787.6517;5719.9927;0.9785
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4312.0566;3006.3838;2388.3818;618.0019;6492.2886;2850.3342;2116.3560;733.9782;5602.5625;0.9781
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4347.1274;2894.1912;2056.3462;837.8450;5348.3896;2782.0952;1843.1759;938.9193;4831.5073;0.9774
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4383.4004;3112.0869;2499.5398;612.5471;6714.6191;3109.3669;2495.9946;613.3722;6702.0391;0.9719
