# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 41.9201
# Longitude (positive East, ISO 19115): -8.7119
# Altitude (m): 626.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3503.1189;2361.4829;1801.7222;559.7608;5587.5146;1833.1655;1032.8120;800.3535;3305.9949;0.9785
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3519.6628;2391.3625;1775.4467;615.9160;5455.0190;1935.1298;757.8296;1177.3002;2483.6460;0.9785
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3537.6079;2290.1523;1522.5542;767.5982;4605.4727;467.4414;1.4515;465.9899;8.4573;0.9788
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3556.9761;2485.7419;1888.2671;597.4748;5906.1079;1638.5425;825.3376;813.2048;2378.4368;0.9781
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3577.7544;2426.6975;1701.8258;724.8718;5161.8726;1513.5125;677.0711;836.4413;2167.0332;0.9774
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3599.8862;2431.9653;1735.4850;696.4802;5244.7202;733.2321;66.7597;666.4724;278.4901;0.9771
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3623.3872;2594.9207;2075.2461;519.6745;6371.7783;2342.5896;1631.4706;711.1191;5237.0664;0.9767
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3648.2476;2559.7397;1888.7096;671.0301;5712.3071;1612.5247;457.1338;1155.3909;1553.4385;0.9764
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3674.4563;2459.9846;1762.9922;696.9925;5267.5952;404.4973;0.1125;404.3847;0.4223;0.9760
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3702.0020;2624.8008;2103.1943;521.6065;6405.6704;793.2248;3.7289;789.4958;11.2189;0.9757
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3730.9158;2660.0237;2244.7578;415.2659;6891.2612;2660.0237;2244.7578;415.2659;6891.2612;0.9750
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;3761.1565;2710.3157;2315.3594;394.9564;7110.0161;2632.1411;2173.4912;458.6498;6778.1895;0.9795
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;3792.6670;2774.6814;2368.2556;406.4258;7242.2178;2770.4612;2360.8533;409.6080;7222.3721;0.9795
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;3825.5129;2740.4893;2258.7488;481.7406;6785.4531;2726.1431;2236.2551;489.8880;6724.8813;0.9785
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;3859.6079;2717.9570;2205.9641;511.9930;6552.1396;1877.5455;562.8525;1314.6931;2098.4558;0.9781
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;3895.0034;2575.2004;1760.4543;814.7460;5023.2041;2105.2454;944.7928;1160.4525;2568.9844;0.9774
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;3931.6267;2728.9890;2150.8574;578.1315;6250.8428;2704.7881;2110.2668;594.5211;6114.4966;0.9719
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;3969.5620;2821.4797;2300.1008;521.3791;6708.6128;2816.0835;2289.9600;526.1237;6686.5879;0.9812
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4008.6665;2880.9016;2352.6589;528.2426;6803.2085;2880.9016;2352.6589;528.2426;6803.2085;0.9809
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4049.0237;2914.4529;2420.7705;493.6824;6976.9575;2914.4529;2420.7705;493.6824;6976.9575;0.9802
2022-01-21T00:00:00.0/2022-01-22T00:00:00.0;4090.5703;2958.6636;2489.6831;468.9803;7136.2920;2879.5332;2332.5413;546.9918;6771.4321;0.9795
2022-01-22T00:00:00.0/2022-01-23T00:00:00.0;4133.3057;3029.7122;2564.1016;465.6105;7336.2383;3017.2173;2541.7212;475.4963;7278.4404;0.9792
2022-01-23T00:00:00.0/2022-01-24T00:00:00.0;4177.2241;3039.4019;2512.6670;526.7348;7136.3398;3034.0315;2503.6108;530.4208;7112.2886;0.9781
2022-01-24T00:00:00.0/2022-01-25T00:00:00.0;4222.2866;3069.0085;2539.5750;529.4336;7156.1133;3069.0085;2539.5750;529.4336;7156.1133;0.9774
2022-01-25T00:00:00.0/2022-01-26T00:00:00.0;4268.4761;3073.4326;2518.6663;554.7665;6971.9995;3062.3457;2504.2590;558.0867;6931.8184;0.9767
2022-01-26T00:00:00.0/2022-01-27T00:00:00.0;4315.7847;3135.7510;2622.9648;512.7862;7215.2129;3039.0728;2454.4758;584.5968;6742.9077;0.9760
2022-01-27T00:00:00.0/2022-01-28T00:00:00.0;4364.2031;3059.3079;2351.8196;707.4885;6290.3857;3052.4333;2340.6069;711.8264;6261.6050;0.9806
2022-01-28T00:00:00.0/2022-01-29T00:00:00.0;4413.6924;3371.7195;2897.5398;474.1797;7949.1538;3371.7195;2897.5398;474.1797;7949.1538;0.9799
2022-01-29T00:00:00.0/2022-01-30T00:00:00.0;4464.2310;3329.9458;2754.5032;575.4427;7355.2207;3329.9458;2754.5032;575.4427;7355.2207;0.9792
2022-01-30T00:00:00.0/2022-01-31T00:00:00.0;4515.8511;3130.8071;2319.8606;810.9467;6019.2861;3130.8071;2319.8606;810.9467;6019.2861;1.0000
2022-01-31T00:00:00.0/2022-02-01T00:00:00.0;4568.4473;3351.1475;2764.3914;586.7561;7295.0620;3341.9277;2749.9651;591.9628;7256.2900;0.9774
2022-02-01T00:00:00.0/2022-02-02T00:00:00.0;4622.0278;3317.1392;2796.1765;520.9628;7397.5483;3317.1392;2796.1765;520.9628;7397.5483;0.9823
2022-02-02T00:00:00.0/2022-02-03T00:00:00.0;4676.6167;3370.9829;2794.7271;576.2559;7247.7393;3370.9829;2794.7271;576.2559;7247.7393;0.9809
2022-02-03T00:00:00.0/2022-02-04T00:00:00.0;4732.1187;3191.3188;2145.1641;1046.1547;5334.1201;2046.6621;449.8670;1596.7950;1174.3668;0.9802
2022-02-04T00:00:00.0/2022-02-05T00:00:00.0;4788.5317;3226.9329;2269.5005;957.4324;5572.1216;1625.4294;279.4822;1345.9473;832.2946;0.9795
2022-02-05T00:00:00.0/2022-02-06T00:00:00.0;4845.8765;3541.7183;2981.4385;560.2796;7663.6177;3541.7183;2981.4385;560.2796;7663.6177;0.9785
2022-02-06T00:00:00.0/2022-02-07T00:00:00.0;4904.1064;3633.3425;3103.8154;529.5270;7947.4888;3576.8257;2966.8840;609.9417;7677.5859;0.9722
2022-02-07T00:00:00.0/2022-02-08T00:00:00.0;4963.1470;3697.6370;3178.4368;519.2002;8085.2012;3697.6370;3178.4368;519.2002;8085.2012;0.9767
2022-02-08T00:00:00.0/2022-02-09T00:00:00.0;5023.0015;3788.8022;3312.0557;476.7464;8361.9082;3788.8022;3312.0557;476.7464;8361.9082;0.9812
2022-02-09T00:00:00.0/2022-02-10T00:00:00.0;5083.6987;3510.6338;2525.7576;984.8761;5932.4258;3475.1609;2470.8777;1004.2831;5778.2749;0.9806
2022-02-10T00:00:00.0/2022-02-11T00:00:00.0;5145.1245;3059.9690;1425.0612;1634.9080;3213.6721;2204.7004;624.9833;1579.7172;1515.1014;0.9795
2022-02-11T00:00:00.0/2022-02-12T00:00:00.0;5207.3369;3542.3850;2382.1694;1160.2155;5477.9375;2619.6167;961.4805;1658.1362;2052.2729;0.9785
2022-02-12T00:00:00.0/2022-02-13T00:00:00.0;5270.2749;3758.6069;2851.1990;907.4080;6723.8750;2854.6926;1276.4928;1578.2000;3608.8887;0.9906
2022-02-13T00:00:00.0/2022-02-14T00:00:00.0;5333.8721;3750.7058;2711.7217;1038.9843;6310.9419;746.9722;114.0203;632.9519;518.2471;0.9819
2022-02-14T00:00:00.0/2022-02-15T00:00:00.0;5398.1763;3933.7021;2940.5339;993.1681;6774.4087;3347.1584;2055.6157;1291.5428;4668.6567;0.9809
2022-02-15T00:00:00.0/2022-02-16T00:00:00.0;5463.0898;3922.2966;2883.5425;1038.7542;6528.7725;2182.6580;419.7657;1762.8922;1100.0641;0.9802
2022-02-16T00:00:00.0/2022-02-17T00:00:00.0;5528.6641;3857.4485;2695.7449;1161.7036;6061.1743;1280.0956;56.2932;1223.8024;218.2101;0.9792
2022-02-17T00:00:00.0/2022-02-18T00:00:00.0;5594.8433;4077.5920;3340.6602;736.9318;7714.3105;1652.8435;93.7645;1559.0791;188.8419;0.9781
2022-02-18T00:00:00.0/2022-02-19T00:00:00.0;5661.5469;4096.5679;3230.2234;866.3444;7260.9604;1521.5098;169.1392;1352.3706;832.1990;0.9778
2022-02-19T00:00:00.0/2022-02-20T00:00:00.0;5728.8662;4288.1450;3668.2534;619.8917;8398.2773;4228.2505;3553.3035;674.9468;8139.4688;0.9812
2022-02-20T00:00:00.0/2022-02-21T00:00:00.0;5796.6504;4207.1660;3407.3464;799.8196;7592.9663;3476.7041;1950.4364;1526.2678;4111.2886;0.9806
2022-02-21T00:00:00.0/2022-02-22T00:00:00.0;5864.9526;4345.0864;3697.4822;647.6043;8293.5820;4238.8535;3457.6453;781.2080;7569.3506;0.9795
2022-02-22T00:00:00.0/2022-02-23T00:00:00.0;5933.6938;4492.1060;3904.3589;587.7469;8812.8457;4482.2358;3889.8528;592.3829;8774.5059;0.9788
2022-02-23T00:00:00.0/2022-02-24T00:00:00.0;6002.9370;4440.8853;3718.6233;722.2620;8221.0283;3838.3728;2342.0127;1496.3604;5189.1646;0.9826
2022-02-24T00:00:00.0/2022-02-25T00:00:00.0;6072.5469;4490.4458;3664.7573;825.6888;7965.1392;2998.3572;738.0576;2260.2996;1903.7849;0.9819
2022-02-25T00:00:00.0/2022-02-26T00:00:00.0;6142.5688;4582.7607;3852.4248;730.3359;8328.6074;4571.0889;3828.2200;742.8688;8284.0674;0.9809
2022-02-26T00:00:00.0/2022-02-27T00:00:00.0;6212.9204;4360.7529;3181.9351;1178.8181;6686.2510;2868.2385;1070.9260;1797.3125;2986.3054;0.9802
2022-02-27T00:00:00.0/2022-02-28T00:00:00.0;6283.6362;4656.8433;3810.2458;846.5972;8090.3872;2528.0938;949.1290;1578.9648;2930.1665;0.9795
2022-02-28T00:00:00.0/2022-03-01T00:00:00.0;6354.6670;4463.0493;3313.7825;1149.2665;6851.6694;3082.9763;838.8210;2244.1553;1946.0848;0.9781
2022-03-01T00:00:00.0/2022-03-02T00:00:00.0;6425.9849;4636.8228;3771.3975;865.4253;7827.2158;1597.3087;610.0129;987.2958;1532.5796;0.9771
2022-03-02T00:00:00.0/2022-03-03T00:00:00.0;6497.5034;4683.4395;3666.6833;1016.7562;7506.2974;2012.3486;556.1900;1456.1587;1270.5922;0.9816
2022-03-03T00:00:00.0/2022-03-04T00:00:00.0;6569.2988;4926.4971;3991.6426;934.8544;8226.5967;2645.5540;938.6682;1706.8857;2063.3496;0.9806
2022-03-04T00:00:00.0/2022-03-05T00:00:00.0;6641.2783;5104.7305;4390.9409;713.7893;9117.8076;4605.7729;3348.4607;1257.3123;7343.8711;0.9743
2022-03-05T00:00:00.0/2022-03-06T00:00:00.0;6713.4370;5031.3042;4143.1445;888.1596;8519.8555;4115.9150;2134.0466;1981.8685;4362.8018;0.9837
2022-03-06T00:00:00.0/2022-03-07T00:00:00.0;6785.7495;5238.7144;4606.5830;632.1317;9502.9492;5087.9937;4299.4219;788.5717;8801.2734;0.9826
2022-03-07T00:00:00.0/2022-03-08T00:00:00.0;6858.1636;5182.0830;4377.9673;804.1157;8770.0879;3763.3210;2193.0835;1570.2375;4582.8223;0.9816
2022-03-08T00:00:00.0/2022-03-09T00:00:00.0;6930.6357;5081.6372;3724.9060;1356.7313;7256.8989;4116.5283;2222.5254;1894.0031;4300.2417;0.9809
2022-03-09T00:00:00.0/2022-03-10T00:00:00.0;7003.2085;5021.8672;3536.1638;1485.7030;6958.3076;1999.6321;706.0090;1293.6232;1230.3007;0.9802
2022-03-10T00:00:00.0/2022-03-11T00:00:00.0;7075.8467;5222.0054;4171.9678;1050.0376;8076.5806;1548.0682;193.0455;1355.0227;503.2392;0.9785
2022-03-11T00:00:00.0/2022-03-12T00:00:00.0;7148.4424;5348.8608;4099.0259;1249.8348;7804.3735;3623.6450;1321.8008;2301.8440;2641.3735;0.9778
2022-03-12T00:00:00.0/2022-03-13T00:00:00.0;7221.0635;5148.0898;3665.2146;1482.8752;6856.7422;2638.7166;936.0908;1702.6257;1851.8682;0.9819
2022-03-13T00:00:00.0/2022-03-14T00:00:00.0;7293.6416;5394.3174;3994.8286;1399.4885;7431.0625;3018.4216;1061.1238;1957.2980;1876.1404;0.9809
2022-03-14T00:00:00.0/2022-03-15T00:00:00.0;7366.1265;5459.7319;4469.2437;990.4884;8523.4688;2829.2310;908.0992;1921.1318;1734.9771;0.9802
