# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 36.9672
# Longitude (positive East, ISO 19115): -25.1679
# Altitude (m): 93.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4353.5278;2998.2610;2191.9871;806.2740;5710.4614;2770.9800;1813.5575;957.4225;4662.1206;0.9792
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4370.0352;2855.0437;1876.5911;978.4526;4841.4048;1832.1200;794.1665;1037.9535;2240.4500;0.9785
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4387.9067;2920.8203;2126.6030;794.2174;5596.3477;791.3661;40.2427;751.1235;185.2162;0.9781
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4407.1357;3191.2700;2619.1179;572.1521;7001.8833;2888.0046;1882.4680;1005.5367;5240.4331;0.9778
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4427.6729;3152.9138;2505.9075;647.0063;6597.3530;3119.3313;2451.6350;667.6962;6366.5688;0.9778
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4449.5923;2915.9202;1814.1743;1101.7458;4633.6216;1939.7776;499.4449;1440.3326;1374.1925;0.9774
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4472.8403;3111.4788;2195.4331;916.0457;5576.2051;1345.5579;181.8418;1163.7161;379.5295;0.9771
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4497.4443;3147.4590;2314.9492;832.5097;5973.2310;1157.7275;19.4511;1138.2764;47.2894;0.9816
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4523.2871;3196.9150;2428.1477;768.7674;6222.5400;2644.2683;1530.4182;1113.8502;4028.6396;0.9816
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4550.4614;3157.9724;2401.0889;756.8835;6149.4087;2584.4448;1549.3575;1035.0873;3816.8477;0.9812
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4578.9150;2878.3767;1623.3645;1255.0123;3913.6553;2878.3767;1623.3645;1255.0123;3913.6553;0.9809
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4608.6333;3162.4512;2249.7087;912.7426;5626.0708;2168.4324;885.1380;1283.2944;2248.9934;0.9806
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4639.6011;3129.7964;2269.1641;860.6324;5657.3730;1570.7800;326.0288;1244.7511;829.4476;0.9806
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4671.8481;3064.2251;2109.4573;954.7679;5179.6670;871.5341;53.5845;817.9496;184.2543;0.9795
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4705.2856;3266.3035;2372.8955;893.4080;5845.5410;2995.5386;1947.2008;1048.3376;4662.1118;0.9792
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4739.9238;3268.4258;2485.9663;782.4597;6176.4077;859.6083;12.1222;847.4861;49.7397;0.9788
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4775.7910;3188.7534;2228.8518;959.9016;5417.3774;2162.9932;816.4798;1346.5133;2041.0054;0.9729
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;4812.8398;3043.1304;1693.7556;1349.3746;4029.4436;557.6325;9.2168;548.4157;20.4043;0.9826
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4851.0000;3279.3889;2315.7349;963.6538;5636.9272;1111.3156;196.9197;914.3958;479.1746;0.9823
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4890.3540;2942.1680;1481.0129;1461.1549;3403.8792;2284.0696;794.6595;1489.4102;1850.1338;0.9816
