# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.8126
# Longitude (positive East, ISO 19115): -9.4600
# Altitude (m): 10.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4036.1189;2756.3250;2174.0837;582.2411;6139.8965;2289.8047;1233.9272;1055.8776;3898.5276;0.9830
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4052.6638;2555.2097;1648.9000;906.3098;4535.2158;2089.2183;1005.5170;1083.7013;2725.8000;0.9823
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4070.5881;2684.3210;1926.2513;758.0696;5308.6924;2412.0991;1454.1107;957.9884;3982.6384;0.9819
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4089.8853;2778.2681;2045.5460;732.7222;5619.4873;1829.7866;997.6390;832.1476;2742.4048;0.9816
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4110.5410;2721.4407;1825.0923;896.3484;4877.4287;1631.1473;597.8257;1033.3217;1487.4272;0.9812
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4132.5615;2764.9414;1906.8684;858.0730;5181.2319;1944.1439;887.5024;1056.6416;2494.1475;0.9809
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4155.9297;2962.2964;2445.0679;517.2285;6817.9126;2769.4514;2083.6206;685.8309;6051.2354;0.9806
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4180.6348;3041.4473;2534.0781;507.3690;7122.7207;2884.4153;2175.6958;708.7194;6204.5205;0.9802
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4206.6660;2885.9141;2176.0010;709.9131;5907.2207;1355.3098;174.3883;1180.9215;569.4818;0.9799
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4234.0498;2989.8440;2361.5969;628.2469;6441.7803;1460.1511;659.9103;800.2408;1711.3983;0.9792
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4262.7075;2980.2048;2429.3757;550.8291;6685.0625;2947.9326;2374.8362;573.0966;6503.5688;0.9788
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4292.6533;3007.4048;2507.0842;500.3206;6873.5898;3003.2773;2499.4197;503.8578;6856.9570;0.9788
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4323.8716;3078.7170;2539.6575;539.0595;6894.7432;3078.7170;2539.6575;539.0595;6894.7432;0.9781
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4356.3901;3012.6108;2345.4331;667.1778;6281.9595;2855.3728;2064.4482;790.9245;5516.2617;0.9774
