# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.3308
# Longitude (positive East, ISO 19115): -8.3749
# Altitude (m): 263.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3775.4751;2585.1033;2040.1702;544.9330;6041.5103;2178.6960;1382.2345;796.4614;4316.3540;0.9806
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3792.0527;2430.6782;1581.2747;849.4036;4545.2349;1858.6630;670.5272;1188.1359;2136.8901;0.9802
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3810.0203;2507.6833;1783.4946;724.1887;5126.2622;2445.7722;1660.2401;785.5321;4809.6523;0.9799
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3829.3718;2623.2227;1967.7505;655.4721;5714.3569;1133.2098;273.9135;859.2963;940.3604;0.9795
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3850.0928;2545.2322;1709.2708;835.9615;4804.1270;1092.5349;296.0049;796.5301;964.8094;0.9792
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3872.1902;2604.9082;1839.7617;765.1464;5257.5742;2010.8732;877.1786;1133.6946;2802.7178;0.9788
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3895.6475;2811.7961;2365.9814;445.8148;7007.5703;2803.1855;2355.0801;448.1055;6976.7261;0.9785
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3920.4543;2869.4346;2384.7983;484.6362;6963.6987;2364.3970;1153.1168;1211.2800;3985.5159;0.9781
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3946.5996;2628.6426;1829.3708;799.2717;5146.2695;461.5818;0.0609;461.5210;0.2450;0.9778
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3974.1079;2803.4421;2255.0220;548.4200;6449.8105;857.3802;44.4550;812.9252;103.0685;0.9774
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4002.9092;2840.0203;2384.0916;455.9286;6921.3521;2766.2161;2229.8145;536.4016;6585.4565;0.9767
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4033.0125;2896.5325;2458.6389;437.8934;7123.3071;2864.5254;2399.1494;465.3759;6989.3154;0.9764
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4064.4026;2935.3452;2459.6968;475.6486;7063.1294;2919.2439;2430.4900;488.7541;6989.1792;0.9812
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4097.1157;2890.8420;2337.9355;552.9066;6617.7466;2877.0632;2315.4460;561.6171;6559.1353;0.9806
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4131.0601;2909.6204;2382.8044;526.8160;6737.6372;2083.0730;1157.9374;925.1356;3306.4436;0.9802
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4166.2842;2736.6807;1882.6528;854.0279;5059.3545;2355.7480;1227.9423;1127.8057;3463.9290;0.9795
