# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 32.7351
# Longitude (positive East, ISO 19115): -16.9283
# Altitude (m): 1782.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;5075.9121;3927.8054;3471.0007;456.8049;8576.4043;3922.7805;3464.5439;458.2366;8541.7314;0.9812
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;5091.9434;3996.6880;3581.8762;414.8116;8887.5400;3996.6880;3581.8762;414.8116;8887.5400;0.9812
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;5109.3359;4066.1318;3677.2046;388.9274;9147.7520;4066.1318;3677.2046;388.9274;9147.7520;0.9809
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;5127.9951;3950.3032;3481.2063;469.0969;8548.9648;3057.7917;1792.8583;1264.9335;4961.6069;0.9809
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;5147.9873;3995.9321;3579.1372;416.7950;8799.5771;3448.2441;2459.5542;988.6901;5815.4624;0.9806
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;5169.2705;3945.4441;3507.6162;437.8279;8565.4971;2755.5352;1138.1138;1617.4214;2515.9746;0.9802
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;5191.7939;3994.5356;3566.9858;427.5498;8702.9551;1884.4536;292.6900;1591.7635;606.5115;0.9802
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;5215.6216;4065.9016;3621.0881;444.8137;8800.8945;2302.3171;746.8956;1555.4214;1702.3640;0.9799
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;5240.6953;4024.0566;3496.4204;527.6362;8399.6846;3803.7217;3035.6309;768.0908;7349.6870;0.9795
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;5267.0020;4069.3506;3555.1296;514.2209;8538.7354;3632.3450;2515.7869;1116.5580;6413.1836;0.9792
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;5294.5264;4109.2534;3637.3066;471.9466;8722.2520;3211.0203;1937.1094;1273.9108;4691.5117;0.9788
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;5323.2534;4086.8110;3621.3403;465.4706;8662.2461;1293.2767;156.6699;1136.6068;839.6096;0.9788
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;5353.2134;4129.9648;3674.9819;454.9828;8761.7930;3202.2019;1793.7225;1408.4794;4667.7490;0.9778
