# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.5485
# Longitude (positive East, ISO 19115): -8.8907
# Altitude (m): 18.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4081.4514;2819.1233;2223.5525;595.5707;6231.4102;2548.1064;1584.1930;963.9135;4758.3843;0.9819
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4097.9785;2613.8455;1754.2408;859.6046;4789.7749;1040.8668;91.2356;949.6312;377.1065;0.9819
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4115.8516;2734.3926;2005.4036;728.9890;5472.9229;1783.8907;476.4189;1307.4719;1239.0808;0.9819
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4135.1367;2809.7031;2061.9094;747.7937;5508.0723;1769.3221;890.4772;878.8449;2260.4329;0.9812
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4155.7769;2774.7942;1884.7535;890.0407;5025.6470;2027.0173;729.5620;1297.4553;2103.6584;0.9809
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4177.7793;2818.2766;1960.3204;857.9561;5292.2280;2500.8274;1483.3798;1017.4476;4110.0972;0.9806
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4201.1265;3007.2549;2521.2976;485.9574;7039.5146;3007.2549;2521.2976;485.9574;7039.5146;0.9802
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4225.8076;3101.0432;2606.8962;494.1470;7277.6479;2994.8994;2369.4912;625.4081;6559.2563;0.9799
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4251.8110;2943.3384;2260.0620;683.2762;6101.6440;1927.6498;858.4050;1069.2448;1886.2516;0.9795
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4279.1655;3044.5718;2464.9797;579.5921;6696.1162;1126.8873;155.0431;971.8442;755.7415;0.9788
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4307.7891;3046.0967;2538.2532;507.8437;6930.1353;2678.4417;1933.6323;744.8093;4841.0942;0.9785
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4337.6973;3057.5361;2550.7988;506.7373;6954.7769;3057.5361;2550.7988;506.7373;6954.7769;0.9781
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4368.8745;3128.0352;2586.0437;541.9913;6975.2222;3100.7297;2538.3457;562.3842;6854.7124;0.9778
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4401.3481;3068.7537;2411.1626;657.5910;6414.4341;2816.1326;1959.2194;856.9132;5020.2251;0.9774
