# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.0166
# Longitude (positive East, ISO 19115): -7.9720
# Altitude (m): 2.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;4344.3047;3070.3252;2448.7607;621.5645;6561.6406;2905.3711;2125.4324;779.9387;5486.7383;0.9792
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;4360.7207;3017.1687;2287.9856;729.1831;6067.2412;2007.3704;919.3297;1088.0406;2794.3535;0.9792
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;4378.5366;3017.4431;2338.1157;679.3275;6207.3037;2995.9502;2308.2339;687.7162;6101.6030;0.9837
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;4397.7090;3018.5776;2195.5740;823.0037;5933.6836;1953.9569;870.2280;1083.7289;2488.6011;0.9833
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;4418.2222;3072.9172;2309.5698;763.3475;6076.9268;2831.4734;1920.5022;910.9711;4980.5527;0.9830
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;4440.0835;3181.4844;2668.4819;513.0024;7144.0684;3181.4844;2668.4819;513.0024;7144.0684;0.9826
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;4463.2744;3240.5381;2683.6746;556.8636;7136.0405;3178.3794;2567.8086;610.5707;6666.5625;0.9823
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;4487.7842;3340.1438;2867.2642;472.8796;7702.7124;3340.1438;2867.2642;472.8796;7702.7124;0.9819
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;4513.6011;3319.9041;2758.9150;560.9891;7310.9897;3319.9041;2758.9150;560.9891;7310.9897;0.9816
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;4540.6787;3248.4409;2701.8623;546.5787;7102.2046;3238.1777;2682.1018;556.0757;6900.2759;0.9816
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;4569.1143;3264.1250;2722.8711;541.2540;7143.8525;3065.1301;2319.0503;746.0797;6071.2432;0.9809
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4598.7861;3259.7439;2657.6951;602.0488;6889.3398;3259.7439;2657.6951;602.0488;6889.3398;0.9806
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4629.7095;3313.4197;2622.2202;691.1994;6707.1494;3263.3201;2535.0627;728.2575;6415.7124;0.9802
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4661.8677;3242.2488;2428.9890;813.2598;6105.1753;3053.4543;2102.0374;951.4169;5314.3091;0.9802
