# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 41.2333
# Longitude (positive East, ISO 19115): -7.2833
# Altitude (m): 755.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3620.6802;2521.6328;2024.4991;497.1338;6210.5649;2306.5630;1548.9132;757.6498;4574.3037;0.9823
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3637.2236;2417.5071;1724.8429;692.6642;5192.0000;2366.5444;1627.6229;738.9215;4918.6963;0.9823
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3655.1965;2444.6433;1770.5411;674.1022;5254.0732;2091.7480;1145.5364;946.2115;3364.4763;0.9819
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3674.5571;2590.7991;2172.3369;418.4622;6613.1807;1167.5662;616.8962;550.6700;1871.2947;0.9816
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3695.2910;2585.5122;2158.1338;427.3784;6534.8271;891.4652;188.2483;703.2169;928.6076;0.9812
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3717.4404;2607.6257;2107.3306;500.2951;6395.2148;1065.6954;116.0505;949.6449;596.6821;0.9809
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3740.9265;2733.2703;2310.4280;422.8423;7098.3950;2671.6599;2199.9177;471.7421;6814.0708;0.9802
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3765.7693;2774.7935;2317.4514;457.3421;7001.3037;2408.4773;1418.9807;989.4965;4587.5845;0.9799
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3791.9580;2626.6768;2156.4902;470.1865;6465.8833;1260.0576;156.8922;1103.1654;777.2001;0.9795
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3819.4805;2765.4509;2360.1704;405.2806;7143.6323;2758.9409;2348.2876;410.6534;7112.7480;0.9792
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3848.3242;2737.1821;2290.3418;446.8403;6872.6143;2678.0232;2183.7224;494.3007;6600.2886;0.9788
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;3878.5276;2857.6489;2464.7786;392.8704;7413.6226;2774.6450;2311.6794;462.9655;7034.4688;0.9781
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;3909.9946;2876.0742;2437.4678;438.6066;7250.2153;2796.2100;2291.1670;505.0431;6896.0083;0.9778
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;3942.7764;2825.7104;2288.0671;537.6431;6670.3911;2751.8772;2157.3865;594.4906;6360.4370;0.9771
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;3976.8164;2842.0027;2316.2959;525.7068;6721.9023;2255.4819;1221.4730;1034.0089;3400.3118;0.9767
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4012.1067;2749.6057;2051.8630;697.7426;5815.5552;2048.3135;732.7346;1315.5787;2050.2280;0.9764
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4048.7314;2881.7642;2307.5796;574.1844;6603.1689;2729.6079;2044.1489;685.4589;5949.3599;0.9701
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;4086.5171;2955.6450;2442.2349;513.4103;7002.9355;2830.3003;2213.1196;617.1807;6459.3340;0.9750
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4125.5679;2999.6768;2476.6050;523.0718;7017.5415;2990.5754;2458.8879;531.6874;6980.2729;0.9743
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4165.8115;3022.6062;2492.3206;530.2856;7042.9331;2985.7166;2432.0674;553.6490;6881.2451;0.9788
2022-01-21T00:00:00.0/2022-01-22T00:00:00.0;4207.2207;3078.7227;2630.3374;448.3852;7457.9492;2881.5688;2165.8242;715.7447;6353.6968;0.9785
2022-01-22T00:00:00.0/2022-01-23T00:00:00.0;4249.8760;3134.0696;2644.7854;489.2841;7384.8867;3010.0249;2407.9597;602.0654;6842.9775;0.9826
2022-01-23T00:00:00.0/2022-01-24T00:00:00.0;4293.6519;3156.6792;2630.8865;525.7927;7317.3662;3104.2961;2533.9292;570.3670;7110.6851;0.9819
2022-01-24T00:00:00.0/2022-01-25T00:00:00.0;4338.5391;3177.1619;2656.0325;521.1295;7344.2690;3161.2629;2628.9617;532.3015;7284.2236;0.9816
2022-01-25T00:00:00.0/2022-01-26T00:00:00.0;4384.5801;3191.2466;2621.3525;569.8942;7112.6284;3081.9260;2418.1624;663.7636;6660.2065;0.9809
2022-01-26T00:00:00.0/2022-01-27T00:00:00.0;4431.7598;3203.1316;2623.1528;579.9789;7016.7056;3173.9724;2574.2849;599.6875;6875.3809;0.9799
2022-01-27T00:00:00.0/2022-01-28T00:00:00.0;4479.9932;3156.9890;2431.6497;725.3392;6373.6978;3135.8013;2402.2913;733.5101;6287.8149;0.9792
2022-01-28T00:00:00.0/2022-01-29T00:00:00.0;4529.2856;3462.2869;2971.1191;491.1678;7991.0322;3444.9702;2937.1729;507.7974;7917.5571;0.9785
2022-01-29T00:00:00.0/2022-01-30T00:00:00.0;4579.5825;3435.9373;2850.3772;585.5599;7517.5439;3400.4104;2786.2444;614.1661;7363.0840;0.9781
2022-01-30T00:00:00.0/2022-01-31T00:00:00.0;4630.9810;3229.7595;2355.6067;874.1526;5979.8525;3143.4055;2225.5129;917.8926;5497.4287;0.9979
2022-01-31T00:00:00.0/2022-02-01T00:00:00.0;4683.3467;3288.7849;2491.8821;796.9030;6284.2158;3282.8210;2481.9954;800.8256;6261.9937;0.9764
2022-02-01T00:00:00.0/2022-02-02T00:00:00.0;4736.6836;3463.3428;2972.3616;490.9812;7782.2793;3405.7966;2865.6445;540.1520;7519.8237;0.9757
2022-02-02T00:00:00.0/2022-02-03T00:00:00.0;4790.9678;3589.1384;3119.2766;469.8618;8117.9272;3536.7849;3015.0571;521.7278;7887.3379;0.9802
2022-02-03T00:00:00.0/2022-02-04T00:00:00.0;4846.2275;3252.0994;2177.9778;1074.1213;5298.2114;2670.9612;1126.4540;1544.5072;2694.0002;0.9792
2022-02-04T00:00:00.0/2022-02-05T00:00:00.0;4902.3516;3217.9006;2047.7332;1170.1675;4968.1685;2098.3850;403.5883;1694.7968;903.7081;0.9840
2022-02-05T00:00:00.0/2022-02-06T00:00:00.0;4959.3936;3662.4094;3117.1589;545.2504;7822.0757;3513.4822;2835.8616;677.6206;7061.5938;0.9826
2022-02-06T00:00:00.0/2022-02-07T00:00:00.0;5017.2915;3781.2610;3264.7231;516.5377;8190.6694;3673.1626;3020.8127;652.3498;7570.0723;0.9764
2022-02-07T00:00:00.0/2022-02-08T00:00:00.0;5075.9941;3819.0698;3303.3550;515.7148;8284.0381;3780.9465;3228.8118;552.1348;8120.7495;0.9809
2022-02-08T00:00:00.0/2022-02-09T00:00:00.0;5135.4966;3860.6089;3365.3962;495.2127;8371.9492;3801.4597;3255.6545;545.8052;8112.3125;0.9802
2022-02-09T00:00:00.0/2022-02-10T00:00:00.0;5195.7715;3754.8267;2965.2058;789.6208;6958.3008;3716.1880;2900.4688;815.7191;6800.6724;0.9795
2022-02-10T00:00:00.0/2022-02-11T00:00:00.0;5256.8384;3307.5752;1815.6250;1491.9502;4026.6821;2740.2771;1096.1952;1644.0820;2412.3530;0.9785
2022-02-11T00:00:00.0/2022-02-12T00:00:00.0;5318.6484;3538.9229;2215.9475;1322.9755;4945.8774;3417.4612;2006.9563;1410.5048;4380.9727;0.9774
2022-02-12T00:00:00.0/2022-02-13T00:00:00.0;5381.1235;3587.5359;2248.9758;1338.5603;5037.6968;2292.4409;426.6771;1865.7639;1120.1912;0.9872
2022-02-13T00:00:00.0/2022-02-14T00:00:00.0;5444.2681;3918.6042;3203.5366;715.0676;7461.8037;1254.1520;216.0370;1038.1150;684.2736;0.9764
2022-02-14T00:00:00.0/2022-02-15T00:00:00.0;5508.1406;4105.8613;3412.7007;693.1604;7895.4785;3356.4983;1990.2164;1366.2819;5134.5518;0.9799
2022-02-15T00:00:00.0/2022-02-16T00:00:00.0;5572.5864;4149.6475;3442.7678;706.8797;7928.7554;2900.7498;1290.8263;1609.9235;3246.6501;0.9844
2022-02-16T00:00:00.0/2022-02-17T00:00:00.0;5637.6240;4012.0356;2993.4485;1018.5869;6710.5332;1344.6985;32.6896;1312.0089;131.5250;0.9837
2022-02-17T00:00:00.0/2022-02-18T00:00:00.0;5703.2690;4211.9121;3557.8425;654.0694;8152.1997;3295.1714;2213.9878;1081.1835;4800.5654;0.9826
2022-02-18T00:00:00.0/2022-02-19T00:00:00.0;5769.4795;4203.7939;3446.3997;757.3941;7782.9780;2327.1143;678.9552;1648.1592;1445.8857;0.9816
2022-02-19T00:00:00.0/2022-02-20T00:00:00.0;5836.1772;4447.7969;3905.3228;542.4741;8908.4932;4439.2231;3889.8047;549.4183;8868.5107;0.9809
2022-02-20T00:00:00.0/2022-02-21T00:00:00.0;5903.4194;4381.2729;3769.5474;611.7255;8460.0107;4275.4839;3560.4661;715.0177;7977.1943;0.9799
2022-02-21T00:00:00.0/2022-02-22T00:00:00.0;5971.0933;4493.8491;3873.4924;620.3569;8613.2617;4450.4653;3788.0725;662.3928;8436.4131;0.9792
2022-02-22T00:00:00.0/2022-02-23T00:00:00.0;6039.2500;4658.6211;4089.0806;569.5406;9126.8447;4641.9785;4059.9348;582.0439;9042.2969;0.9785
2022-02-23T00:00:00.0/2022-02-24T00:00:00.0;6107.8423;4561.1211;3838.1887;722.9323;8397.5117;3822.6121;1880.2915;1942.3206;4445.4131;0.9771
2022-02-24T00:00:00.0/2022-02-25T00:00:00.0;6176.8276;4438.8555;3359.0093;1079.8463;7068.6885;2795.9744;517.3884;2278.5859;1089.2808;0.9760
2022-02-25T00:00:00.0/2022-02-26T00:00:00.0;6246.1519;4560.7100;3634.7664;925.9437;7632.1548;3520.0742;1480.5751;2039.4990;3157.2876;0.9806
2022-02-26T00:00:00.0/2022-02-27T00:00:00.0;6315.8462;4465.6875;3310.4895;1155.1981;6899.5156;1956.3136;305.0316;1651.2821;764.8278;0.9847
2022-02-27T00:00:00.0/2022-02-28T00:00:00.0;6385.8247;4682.3613;3709.7410;972.6203;7685.1558;3680.2275;1968.6224;1711.6052;4702.4678;0.9840
2022-02-28T00:00:00.0/2022-03-01T00:00:00.0;6456.1670;4631.3843;3638.9866;992.3976;7444.4751;4166.2344;2518.9661;1647.2683;5317.8140;0.9826
2022-03-01T00:00:00.0/2022-03-02T00:00:00.0;6526.7026;4631.7671;3513.9966;1117.7704;7081.7808;2702.1865;1187.9919;1514.1945;2854.8440;0.9819
2022-03-02T00:00:00.0/2022-03-03T00:00:00.0;6597.5088;4854.4087;3953.3303;901.0786;8094.2979;2550.5579;720.0962;1830.4618;1930.9658;0.9809
2022-03-03T00:00:00.0/2022-03-04T00:00:00.0;6668.4766;5004.8232;4290.8281;713.9951;8845.2178;2944.3723;1273.6530;1670.7192;2411.6074;0.9806
