# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.4460
# Longitude (positive East, ISO 19115): -8.7617
# Altitude (m): 9.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3755.7126;2534.3682;1964.0182;570.3500;5813.0820;2051.8379;1084.6001;967.2377;3310.1045;0.9757
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3772.2957;2415.2808;1565.7920;849.4888;4511.2026;1047.2523;173.2782;873.9741;759.0715;0.9753
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3790.2686;2442.2969;1645.9393;796.3574;4710.6748;1514.5507;324.4091;1190.1415;886.4807;0.9802
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3809.6255;2581.6978;1837.8240;743.8738;5360.4272;1321.2107;521.4555;799.7552;1556.4569;0.9799
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3830.3521;2480.2092;1525.2463;954.9629;4251.7754;872.6580;69.2655;803.3925;415.4417;0.9795
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3852.4553;2527.6116;1611.3705;916.2410;4559.4258;1614.8273;365.7317;1249.0956;1361.2994;0.9792
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3875.9187;2771.3076;2283.7358;487.5719;6729.8110;2771.3076;2283.7358;487.5719;6729.8110;0.9788
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3900.7317;2797.4192;2237.1699;560.2494;6485.9668;2233.7981;952.0425;1281.7556;3277.7458;0.9785
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3926.8833;2586.9900;1754.4604;832.5296;4917.8550;1135.7146;35.9007;1099.8140;108.5587;0.9785
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3954.4062;2743.0439;2090.5642;652.4799;5964.2036;1195.7366;309.9367;885.7998;764.0755;0.9774
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3983.2148;2800.9631;2322.1248;478.8382;6741.7451;2694.8186;2070.2222;624.5964;5908.6465;0.9771
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;4013.3257;2867.6877;2430.4197;437.2681;7057.6538;2867.6877;2430.4197;437.2681;7057.6538;0.9819
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;4044.7593;2893.0137;2415.9131;477.1006;6952.6992;2888.1021;2407.5049;480.5973;6928.4204;0.9812
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;4077.4546;2851.7305;2289.7415;561.9891;6486.7485;2808.9622;2215.0073;593.9550;6293.1240;0.9809
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;4111.4082;2847.6951;2278.4324;569.2626;6435.4702;2630.3923;1835.7914;794.6010;5146.4717;0.9806
2022-01-16T00:00:00.0/2022-01-17T00:00:00.0;4146.6929;2673.7480;1774.2789;899.4691;4740.9038;2066.2803;1008.6249;1057.6554;2848.3154;0.9795
2022-01-17T00:00:00.0/2022-01-18T00:00:00.0;4183.1538;2918.0317;2312.0039;606.0280;6425.8076;2918.0317;2312.0039;606.0280;6425.8076;0.9740
2022-01-18T00:00:00.0/2022-01-19T00:00:00.0;4220.8706;2983.6216;2437.9360;545.6856;6781.5771;2970.9126;2416.2986;554.6142;6720.9565;0.9785
2022-01-19T00:00:00.0/2022-01-20T00:00:00.0;4259.7671;3078.2356;2556.6304;521.6051;7085.8052;3078.2356;2556.6304;521.6051;7085.8052;0.9785
2022-01-20T00:00:00.0/2022-01-21T00:00:00.0;4299.8906;3113.9631;2614.7827;499.1806;7211.1929;3113.9631;2614.7827;499.1806;7211.1929;0.9774
2022-01-21T00:00:00.0/2022-01-22T00:00:00.0;4341.1528;3122.4351;2631.5366;490.8984;7232.4395;3064.5676;2481.1301;583.4376;6612.9771;0.9771
2022-01-22T00:00:00.0/2022-01-23T00:00:00.0;4383.6621;3140.4375;2598.9453;541.4921;7032.8398;3117.0078;2558.5366;558.4710;6924.3755;0.9760
2022-01-23T00:00:00.0/2022-01-24T00:00:00.0;4427.2778;3140.8506;2549.3003;591.5502;6825.1641;3140.8506;2549.3003;591.5502;6825.1641;0.9806
2022-01-24T00:00:00.0/2022-01-25T00:00:00.0;4471.9834;3148.9387;2510.1956;638.7431;6668.5273;3148.9387;2510.1956;638.7431;6668.5273;0.9802
2022-01-25T00:00:00.0/2022-01-26T00:00:00.0;4517.8384;3193.7998;2547.1362;646.6636;6688.2461;3177.6267;2524.8130;652.8136;6615.9575;0.9795
2022-01-26T00:00:00.0/2022-01-27T00:00:00.0;4564.7754;3236.5674;2648.0879;588.4794;6862.7871;3236.5674;2648.0879;588.4794;6862.7871;0.9788
2022-01-27T00:00:00.0/2022-01-28T00:00:00.0;4612.8232;3088.1892;2243.4771;844.7120;5659.1650;2836.5444;1833.6265;1002.9180;4293.4688;0.9778
2022-01-28T00:00:00.0/2022-01-29T00:00:00.0;4661.8833;3406.6792;2810.8621;595.8173;7314.5850;3406.6792;2810.8621;595.8173;7314.5850;0.9823
2022-01-29T00:00:00.0/2022-01-30T00:00:00.0;4711.9355;3456.8821;2889.2368;567.6453;7462.1445;3453.1191;2883.0540;570.0652;7443.3691;0.9823
2022-01-30T00:00:00.0/2022-01-31T00:00:00.0;4763.0283;3074.4441;1893.9943;1180.4498;4573.7026;2540.4084;1023.5984;1516.8101;2423.0488;1.0000
2022-01-31T00:00:00.0/2022-02-01T00:00:00.0;4815.1426;3173.9502;2149.4690;1024.4812;5173.3193;3173.9502;2149.4690;1024.4812;5173.3193;0.9802
2022-02-01T00:00:00.0/2022-02-02T00:00:00.0;4868.1851;3486.3259;3003.4788;482.8470;7666.7983;3480.3801;2993.4246;486.9555;7629.5913;0.9795
2022-02-02T00:00:00.0/2022-02-03T00:00:00.0;4922.1592;3546.4028;2964.2529;582.1501;7445.5107;3531.2231;2938.5342;592.6889;7362.0747;0.9788
2022-02-03T00:00:00.0/2022-02-04T00:00:00.0;4977.0410;3173.3914;1948.2374;1225.1539;4544.5107;2310.6338;467.8457;1842.7882;1290.1138;0.9781
2022-02-04T00:00:00.0/2022-02-05T00:00:00.0;5032.8438;3140.7102;1797.5951;1343.1151;4155.4683;2065.0708;408.4196;1656.6511;1117.7948;0.9771
