# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 41.3882
# Longitude (positive East, ISO 19115): -8.5218
# Altitude (m): 72.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-31
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-01-02T00:00:00.0;3594.1902;2405.7644;1837.5002;568.2642;5590.9346;1929.8014;1226.3485;703.4529;3816.3445;0.9778
2022-01-02T00:00:00.0/2022-01-03T00:00:00.0;3610.7412;2372.3164;1666.4125;705.9039;4984.6924;1680.1045;554.0859;1126.0186;1749.3494;0.9778
2022-01-03T00:00:00.0/2022-01-04T00:00:00.0;3628.7207;2316.3291;1528.7716;787.5576;4512.4619;1063.8860;119.9508;943.9351;399.9859;0.9771
2022-01-04T00:00:00.0/2022-01-05T00:00:00.0;3648.0891;2499.6538;1861.3016;638.3522;5656.2026;1441.7301;675.3585;766.3716;2012.5906;0.9767
2022-01-05T00:00:00.0/2022-01-06T00:00:00.0;3668.8320;2423.8713;1613.4767;810.3945;4745.7183;841.5865;81.2005;760.3860;480.3167;0.9764
2022-01-06T00:00:00.0/2022-01-07T00:00:00.0;3690.9565;2442.3367;1661.6044;780.7325;4885.4468;1094.3318;104.6837;989.6481;350.0268;0.9760
2022-01-07T00:00:00.0/2022-01-08T00:00:00.0;3714.4468;2647.1296;2136.1057;511.0241;6456.0771;2647.1296;2136.1057;511.0241;6456.0771;0.9757
2022-01-08T00:00:00.0/2022-01-09T00:00:00.0;3739.2920;2618.0906;1957.4551;660.6355;5814.7061;1884.8103;603.3969;1281.4133;2079.2368;0.9806
2022-01-09T00:00:00.0/2022-01-10T00:00:00.0;3765.5186;2465.0300;1657.1638;807.8662;4802.4336;562.7533;16.8615;545.8918;147.0193;0.9799
2022-01-10T00:00:00.0/2022-01-11T00:00:00.0;3793.0566;2652.5227;2094.1853;558.3374;6201.4258;899.7120;7.7245;891.9875;21.8748;0.9795
2022-01-11T00:00:00.0/2022-01-12T00:00:00.0;3821.9175;2675.5637;2213.1067;462.4571;6630.1362;2675.5637;2213.1067;462.4571;6630.1362;0.9792
2022-01-12T00:00:00.0/2022-01-13T00:00:00.0;3852.0874;2767.6296;2348.3330;419.2967;7071.4204;2767.6296;2348.3330;419.2967;7071.4204;0.9788
2022-01-13T00:00:00.0/2022-01-14T00:00:00.0;3883.6360;2794.2542;2347.1201;447.1339;7000.6929;2794.2542;2347.1201;447.1339;7000.6929;0.9778
2022-01-14T00:00:00.0/2022-01-15T00:00:00.0;3916.4146;2756.6926;2227.2168;529.4758;6521.0454;2756.6926;2227.2168;529.4758;6521.0454;0.9774
2022-01-15T00:00:00.0/2022-01-16T00:00:00.0;3950.4956;2746.5713;2202.9041;543.6671;6394.2515;1974.4866;749.1271;1225.3594;2549.9871;0.9767
