ANO,MÊS,DIA,Viana do Castelo,Braga,Vila Real,Bragança,Porto,Aveiro,Viseu,Guarda,Coimbra,Castelo Branco,Leiria,Santarém,Portalegre,Lisboa,Setúbal,Évora,Beja,Faro
2012,3,20,-990,21735.1,20842,22139.3,21219.7,21323.5,23132.2,22201.1,22730.8,22879.1,21812.2,20061.5,23076.4,22773.8,22111.6,23392,21999.9,23711.5
2012,3,21,-990,20968,20698.5,18655.6,20883.3,21203.1,22629.7,22304.5,22345.4,22442.7,21578.9,20008.1,22939.3,22429.8,21788.8,23415.7,21613.8,-990
2012,3,22,-990,20524.9,20234.8,21522.7,20227.2,20326.4,21492.5,22047.4,21229.4,21703,20507.9,19403.5,22943.2,22086.2,21493.4,23131.8,21234.7,-990
2012,3,23,-990,15842.8,15511.4,14806.6,16533.4,15627.3,14569.2,17122,15490.5,14125.2,13598.1,14622.3,18911,19320.9,19019.6,20291.8,18902.5,-990
2012,3,24,-990,-990,10494.4,19641.1,8297.8,7324.3,6172,12233.7,6482.8,8415.5,6162.6,6912.1,11103.2,6322.1,7717.2,8209.3,7979.4,-990
2012,3,25,-990,17103.4,19754.9,16650.7,17916.9,18203.3,19405.9,21383,18977.5,22241.1,20264.7,18940.8,20992.8,20093.5,19044.7,20678.2,18587.8,-990
2012,3,26,-990,-990,20963,20777.1,20968.8,-990,22405.5,19787.8,21666.5,22953.6,20193.1,19432.5,23547.4,20734.5,20123.6,21425.6,21210.9,-990
2012,3,27,-990,-990,21255.7,22736.2,21130.2,-990,23237.6,23455.8,22833.4,23323.8,22195,21420.6,24398.4,22719.6,22290.6,23535.4,22686.5,-990
2012,3,28,-990,20838,21638,22888,21758.2,-990,23659.4,23833,23400.4,23944.6,22566.5,22158.2,24806.2,23231.8,22686.6,24147.6,22817.9,-990
2012,3,29,-990,20753.1,21872.9,22981.1,21816.7,-990,24056.6,24414.6,22799.4,24690.8,-990,17385.3,20998.2,18468.7,17739.8,17950.4,17079.3,-990
2012,3,30,-990,20065.9,20139.2,22056.7,21261.2,-990,21888.1,21019.6,19813,18083.7,11415.7,6267.2,15278.3,8889.8,7028.4,3607.4,2640.3,-990
2012,3,31,-990,19495.1,17107.4,19115.6,18337.5,16465.3,14514.2,13972.7,11613.6,9883.7,13932.8,11752.5,12285.4,12650.7,13480.2,18427.4,12246,-990
2012,4,1,-990,16087.2,15400.3,20949.7,15093.7,12718.3,13241.8,12683.5,14967.8,15907.9,16776.5,8905.3,6725.2,14426.7,12637.6,11253.1,13646.7,-990
2012,4,2,-990,19590.9,14341.5,16809,17960.5,-990,16704.2,14166.8,12927.2,15566.3,12576.8,10285,15583.6,14812.8,10187.7,10965.7,7836.5,-990
2012,4,3,-990,12274,14900.7,14547.6,10593.3,9033.6,5381.7,9877.2,6535.1,13486.7,10532.7,9600.3,7263.2,9751,9048.4,8225.4,8696.8,-990
2012,4,4,-990,21010.3,10185.7,8782.2,23245.4,22909.8,11242.4,10707.1,19379.4,11499.6,20823.6,15712,8735.2,19046.7,10865.4,13357.8,10374.4,-990
2012,4,5,-990,15768.9,11456.8,10565.2,21876.9,21555.6,14665.1,9468.1,17848.8,19543.5,15115,19464.2,20558.4,19408.8,16261.2,19035,16360.6,-990
2012,4,6,-990,9378.4,10722.4,4908.5,15947.8,22241.5,13339.7,10371.4,19345,14604.6,19831.3,13952.1,12764.7,13609.6,13928.6,17600.6,21340.4,-990
2012,4,7,-990,11492,9329.1,17033.4,11818.4,8854.5,-990,7097,13041.4,16802,19124.7,21408,24316.8,23007.2,23609,25155.5,20613.5,-990
2012,4,8,-990,24702.6,24093,25148.1,24384.7,-990,-990,-990,25141.9,25688.5,24475.6,24292.4,26503.1,25884,24480.3,26269.7,26217.9,-990
2012,4,9,-990,-990,24178.3,25315.7,24456.7,23979.5,-990,-990,23772.9,24455.3,23656.8,23385.9,24869.6,25135.2,24579.8,26401.7,25428.5,-990
2012,4,10,-990,12940.4,11007.6,19596.3,15194.3,14495.4,13421.3,9760.4,9179.2,15442.4,11953.4,10498.4,5570.2,10172.7,11976.8,11791.7,12008.1,-990
2012,4,11,-990,6189.9,4622,5998.2,9330.2,9655.5,5763.2,7701.2,10323.6,13385.3,11298.5,9466,10873.4,11514.8,11511.4,11808.5,13165.1,-990
2012,4,12,-990,20334.7,15116.6,14497.2,23771.1,23553.6,20478.5,11613.6,16751.5,17610.8,21003.8,22816,11110.7,16381.3,18362.2,14626.8,15327.6,-990
2012,4,13,-990,8688.9,12387.2,16691.3,10634,8682.4,11516.7,14949.5,7305.4,13458.9,9055.7,11543.5,14667.6,13452.5,16997.7,13881,15521.8,-990
2012,4,14,-990,16399.2,7708.2,19229.5,19870.5,18964.9,16386.2,16376.1,15090.7,15259.2,15735.9,18589.8,10891.6,14743.6,17648.6,17995.5,14872.4,-990
2012,4,15,-990,22775.3,16475.1,25966,22357.8,26261.9,19569.1,20418.3,24920.4,23304.8,23401.9,22694.9,22781.1,21214.2,21857.4,27281.4,25098.3,-990
2012,4,16,-990,-990,26604.3,26609.3,25480.4,25539.5,-990,27473.1,27359.9,28074.7,26667.3,26599,27514.8,27721.3,26643.4,28413.2,28236.1,-990
2012,4,17,-990,7912.3,12383.3,14437.6,8898.4,10234.1,13253.5,21849.6,9340.7,25792.3,10952,11990.2,22519.5,14473.2,14951.3,22590.9,24571.4,-990
2012,4,18,-990,2838.2,2709.8,10281.1,3309.8,6968.8,3254.5,4409,6602.5,13100.3,6375.2,11087.9,10833.7,11425.6,10359.8,13839.4,14039,-990
2012,4,19,-990,14670.6,6287.1,20134.9,17437.9,16009.9,7893.1,8339.3,12131.4,12355.6,15065.5,14113.8,10195.7,16103.4,13546.6,15814.9,12503.1,-990
2012,4,20,-990,-990,15725.1,11863.1,15917.4,14840.3,18816.9,17393.5,6120.7,23197.4,8562.6,13368.2,4593.9,14454,17432.7,15816.3,17390,-990
2012,4,21,-990,-990,16986,13564.5,14705.5,10054.3,7600.6,7561.6,6104.9,16198.9,7865.9,10531.3,9327.2,14239.6,15465.1,12362.6,20029.9,-990
2012,4,22,-990,13429,9554.1,27592.6,20144.3,18010.8,10077.1,16290.8,15682.7,26168.2,19059.7,15003,17690.4,16844.5,16472.1,18510.5,20736.1,-990
2012,4,23,-990,9395.7,3919.3,13156.9,12834.6,10409.5,5010.5,4457.6,8103.3,13833.5,10194.6,9915.2,9875.2,14391.4,14829,15608.5,15012.6,-990
2012,4,24,-990,12843,17156.9,16588.1,18984.8,22439,13885.8,18373.1,19506.3,27186.5,23184.4,23647.5,26310.2,17105.7,15846.5,22510.2,24644.8,-990
2012,4,25,-990,11330.1,8029.2,12222.2,14776.2,5269.1,3474.2,6024.4,3302.8,7331.2,4343.6,5156.5,3441.8,7508.7,6751.3,8422.9,14871.7,-990
2012,4,26,-990,18418.8,11573.5,10066.8,21023.2,14012.2,9603.3,11100.2,10675.7,10163.7,12829.2,9779.7,7274.7,13576,9366,8316.6,10289.5,-990
2012,4,27,-990,23506.5,21524.2,12803.4,25480.9,24886.8,16716.8,12335.2,20199.3,9364.5,24108.7,17495,8493.3,22566.6,14120.2,10746.5,8158.4,-990
2012,4,28,-990,27445.5,16893.6,15391,27626.3,17902.6,16402.1,11831.3,15258.9,19800.7,15054.4,13496.8,13756.4,19228.8,20466.9,19474.6,18898.5,-990
2012,4,29,-990,18171.7,14880.4,-990,25315.3,20888.6,12525.7,14679.1,9694.4,13609.6,17907.5,13667.8,15830.1,20727.1,16032.9,20627.7,17943.7,-990
2012,4,30,-990,17149.9,15365.9,20726.6,21774.5,23521.5,20569.8,20233.5,19937.6,24924.6,19512.2,24129.3,21787.7,25582.5,20851,20301,22925.2,-990
2012,5,1,-990,-990,8243.4,13528.5,16355.9,12391,15856.5,11384.2,16558.5,14678,18350.1,18931.8,10832.4,22991.9,20522.5,17637.2,18508.3,-990
2012,5,2,-990,6880.2,4095.4,9384.4,8312.2,8408.7,5600.7,-990,5677,5139.3,6031.1,11342.4,6397.4,13403.1,14603.6,11726.7,12700.1,-990
2012,5,3,-990,7490.2,9036.1,8055.7,15089.3,-990,8766.5,-990,14683.9,10162.2,20540,11330.4,9894.6,17150,17434.5,13911,20398.3,-990
2012,5,4,-990,-990,7823.1,7562,12624.1,-990,18718.6,-990,18100.6,21513.5,19173.1,20417.5,19054.4,19829.1,17769.5,20814.4,18386.4,-990
2012,5,5,-990,24244.1,18685.4,19043.2,27094.2,23380.3,16081.9,17733.5,16327,19513.7,16358.1,19568.8,19160,23144.3,21277.8,15567.6,14581.7,-990
2012,5,6,-990,14529.8,12079.7,19574,19109.1,25062.8,13618.9,16890.8,23001,19034.9,24034.2,20525.6,18779.7,28464.9,26742.2,27518.7,25255.9,-990
2012,5,7,-990,6758.9,6240.5,5302.9,5706.3,6055.4,7307.8,10863.8,10202.8,5910,4500.2,4032.4,5024.5,4203.7,3993.3,8835.3,13477.9,-990
2012,5,8,-990,9037.9,25226.3,13186.8,7194.7,15652.6,18693.6,26113.1,22939.1,22818.7,24767.6,23537.9,18300.4,18746.5,19867.9,23179.2,26704.4,-990
2012,5,9,-990,25497.2,28731.3,22884.2,22651.3,27466,29427.4,29823.4,28720.3,29087.5,27264.5,25826.9,27266.9,26688.8,27405.7,29721.8,29337.3,-990
2012,5,10,-990,27029.9,26541.4,28017.8,27701,26134.1,28406.9,29731.9,28160.4,28341.4,-990,27383.2,26181.4,27847.8,27112.7,28465.9,28130.6,-990
2012,5,11,-990,17635.8,16666.6,16138.7,17615.1,17422.4,17807.1,17190.6,17204.1,17258.9,14049,11839.6,15490.9,12532.8,13318.7,15332.3,17349.4,-990
2012,5,12,-990,24808.5,24039.1,23867.1,24150.2,23511.7,22575.4,22843.6,19817.8,20541.6,18590.2,16937.1,20924.7,17840.2,17025,23762.3,27462.9,-990
2012,5,13,-990,23219.5,25139.1,26631,23436.6,20264.2,22237.3,19428.9,19254.2,23430.5,17570.7,19704.5,20659.3,18631.4,15605.5,22158.2,20801.7,-990
2012,5,14,-990,23575.7,30276.9,30431.1,11631.4,9170.1,30364.9,30787.8,25962.1,29970.3,25082.3,28185.8,27789.2,29076.4,28190.3,29432.4,28777.9,-990
2012,5,15,-990,29123,30045.2,30243.6,28653.9,23892.5,-990,31233,28602.8,29940.6,26720.2,28012,27872.2,29002,-990,29800.3,29383.2,-990
2012,5,16,-990,25937.4,28291.4,28887.7,26728.7,27014.2,-990,30001.8,27912.2,28499,26302.2,26816.4,25253.6,27271.1,-990,27615.1,27865.7,-990
2012,5,17,-990,20265.2,27787,25469.6,22052.6,22480.4,-990,-990,24543.6,25243.9,25805,24324.9,23798.1,23407.1,-990,22192.5,24066.3,-990
2012,5,18,-990,7708.8,15346.9,22478.1,11578.4,-990,-990,25371,18706.5,28447.9,16753,24678.7,27317.8,22181.8,-990,29910.7,29607.3,-990
2012,5,19,-990,21638.5,18501.5,27868.5,24560.3,21308,-990,24412.6,20090.9,21914.2,21155,21632.8,19331.5,22127.3,-990,19566.7,20943.2,-990
2012,5,20,-990,20390.9,19879.3,20587,25639.1,23876.7,-990,17584.6,16890.1,22062.5,17103,19545.4,14230.2,21284.6,-990,22543,20337.7,-990
2012,5,21,-990,13626.7,8845.8,21819.2,18308.6,18459.5,-990,19772.4,15824.9,30375.9,21022,21695.9,25725.1,23522.9,-990,25032.7,26586,-990
2012,5,22,-990,20011.1,30447.9,28656.3,22989.9,27553.8,-990,31379.8,28130.8,30724.8,26034.5,27224,28683.1,27007.1,-990,30883.9,30831.8,30988.6
2012,5,23,-990,29779.5,30858.5,30484.5,30158,29421,-990,31947.2,30498.2,31315.9,28868.1,30473.5,28412.4,30444,29815.7,31216.4,30725,31178.1
2012,5,24,-990,29357.6,30588.4,30592.7,29553,27733.5,26842.2,30086.8,29646.6,28775.4,29368.2,28451.3,26749.8,29353.8,27586.5,27337.4,26765.7,30547.4
2012,5,25,-990,15952.1,29297.5,28197.2,18406.9,22210.8,17856.5,31129.6,24757.5,31065.7,22435.7,27213.4,27885.3,30221.7,29030.7,30892.7,29837.4,30015.8
2012,5,26,-990,22136.2,21823,21707.6,26922.1,25622.9,25014.5,30046.6,24614.4,28713.1,28468.8,26549.5,25875.5,27700.4,25174.5,29843,30406.8,31757.1
2012,5,27,-990,11470.6,18428.1,30307.2,20021.6,24767.5,21165.1,27922.7,23564.7,28803.2,26015.3,25937.9,25327,25135.3,25690.1,27256.4,27813.5,27944.1
2012,5,28,-990,27487.4,27441.9,26735.9,26968.2,28185.4,29753.9,29916.8,30248.3,31368.6,-990,30647.7,28974,30825.7,29636.6,31369.7,30971,31253.1
2012,5,29,-990,30226.6,31342.2,30566.7,30476.1,29521.3,31541.5,31418,28033.9,29893.6,28235,26981.4,25824.6,26205,27750.5,29674.1,27840.8,31049.8
2012,5,30,-990,29304.5,30971.1,30440.2,29456.3,26778.7,31344.6,30417.6,31165.6,30207.3,29473.6,-990,27914.8,29732.3,-990,29423.9,30057.7,29802.7
2012,5,31,-990,29910.1,30728.7,30770.8,30224.9,27890.8,30503.1,30467.1,27449.4,28731.8,24532.5,22795.1,24486.8,27470,-990,20290.4,19007.1,11337.3
2012,6,1,-990,25679.3,26316.9,27209.5,25168.5,25057.9,26638.3,25647.5,27501.1,26503.6,26321.6,27690.6,24771.5,28299.7,-990,28780.8,25259.5,20718.3
2012,6,2,-990,12130.4,8945,13339.2,11131.1,12282,6931.6,10228.5,12611.8,14113.4,-990,14939.4,15128.7,19001.2,-990,21493.8,24876.5,25917.6
2012,6,3,-990,27982.8,30021.9,27990.8,27728.7,28837.1,29469.5,28514.5,26411.8,30046.8,-990,28372,26318.8,27938.6,-990,25708.6,26100.8,30522.7
2012,6,4,-990,30675.1,31935.2,31754.3,29931.6,29785.7,28076,32788,28051.9,31924.6,-990,29638.5,29263.4,27933,-990,31447.6,31513.1,30962.7
2012,6,5,-990,12014.1,19104.8,26755.5,13229.5,19116.4,26711.1,29807.5,24933.4,31080.2,-990,28199.8,28719.3,29757.3,-990,31675.4,31818.3,31433.2
2012,6,6,-990,12194.9,16553,17111.8,14618.4,12334.2,13100.3,15611.7,14692.2,23862.3,16186.6,14552.9,18053.4,17365.5,-990,24123.3,30104.6,31045.4
2012,6,7,-990,23999.2,21662.7,25177.7,26415.3,25456.4,22595.1,22815.9,21935.3,26975,21619.7,26033.4,19997.8,27174.1,-990,24350.8,24733.8,28111.5
2012,6,8,-990,22862.9,23856.6,29189.8,29104.6,27786.2,19253.7,28114.2,23382.3,25768.5,27684,24404.6,24465.6,27666.5,-990,29741.9,28261.2,30791
2012,6,9,-990,6341.7,11587.8,17371.7,7704.8,10740.2,13457.9,17287.2,14651.3,23402.1,13509,23152.2,27578.8,26731.4,-990,29910.4,29514.4,30246.7
2012,6,10,-990,15391.9,23507.5,21190,19545.1,20430.8,25737.4,24404.1,20984.1,27919.4,20503.8,26502,17574.5,24512.8,-990,22824.6,25398,-990
2012,6,11,-990,21710.3,12700.5,27845.1,26154.6,22014.6,19796.5,10702.6,22295.2,27456.7,20261.6,26965.7,23637.8,25789.8,-990,27583.7,29288.4,30423.6
2012,6,12,-990,17757.1,13361.7,21545.7,27219.9,23570,19371.8,18693.2,23621.5,27243.9,27469.5,25716,30164.8,22330.5,-990,32234.3,32523.4,31827.8
2012,6,13,-990,29974.3,30735.2,30301.3,30219.5,30848,31560.3,32221.7,31657,32569.2,31661.9,32021.2,30192.9,32456.4,-990,32808.7,32706.2,31826.7
2012,6,14,-990,15044,24701.3,25894.8,17956.5,20875,18633.9,32927,18878.4,32533.9,16918.9,20992.7,28568.9,23401,-990,28857.5,31576.8,31337.4
2012,6,15,-990,10062.6,17281.3,24619.9,12713.9,18148.1,19233.4,33193.5,22645.3,31869,18734.2,-990,29890,18871,-990,31758.4,31924.2,31304.6
2012,6,16,-990,22857.9,8291.7,26674.2,24003.8,25087.4,21683.5,25064.7,23109.7,26788.5,19782.2,20503.5,20510.3,20303.4,-990,30097.2,31045.7,31097.5
2012,6,17,-990,15304.5,22117.5,25675.6,15961.2,20622.6,20297.7,25135,19093.5,29155.5,20381.4,19918.7,27757.8,21814.4,-990,29077.6,29840.2,30427.5
2012,6,18,-990,25553.6,25421,26098.2,26506.9,-990,21617.2,17240.1,21232.4,19865.7,22436.1,22156.4,20225.5,23205.1,-990,21031.7,25866.7,25896
2012,6,19,-990,30821.9,30417.7,28972.3,31334.2,-990,21017.4,32523.9,20685.9,32947,24754.4,29733.9,27213.7,31585.2,-990,29341,30236.8,28307.2
2012,6,20,-990,8450.5,14944.8,18295.1,10550.5,12500.4,21580.2,21943.3,19721.3,26350.6,14738.2,21624.5,25505.1,25221.9,-990,31207.2,31730.6,31714.8
2012,6,21,-990,28303.2,26436.5,31089.2,30440.2,29457.2,24242.1,32937.8,26508.6,32471.8,29823.7,29582.4,28759.2,31477,-990,31612,28764.6,27725.1
2012,6,22,-990,31152.1,32788.6,31903.7,32393.4,31641.5,33158.6,33690.4,32745.8,32968.4,32300.4,32497.7,30526,32849.8,-990,33122.9,32743.5,32368.3
2012,6,23,-990,26619.5,31537.8,31392,31297.6,30155.3,31686.3,32647.8,32025.6,31952.8,-990,31898.3,30316.4,32381.5,-990,32551.2,32652.1,32548
2012,6,24,-990,28931.3,32115.5,32211.8,31823.7,30628,32419.6,33031.6,31959.2,32009.6,-990,31662.2,30001.9,32075.4,-990,32415.1,31979.3,30359.4
2012,6,25,-990,-990,32076,31935.3,31727.9,30061.8,32376.1,32466,-990,30906.1,28829.6,25919.6,24416.4,25508.1,-990,20858.5,26259.7,22814.4
2012,6,26,-990,23494.1,21174.5,28182.7,21817.5,21824.6,22614.9,20575.1,19010.8,25000.7,21197.1,22739.5,21069.2,23479.6,-990,22911,23951,23361
2012,6,27,-990,25137.7,27879.4,25310.5,23692.6,25713.7,28593.3,28846,28745.3,28975,27982.4,27735.7,27275.8,28900.6,-990,29672.3,29775.6,28575.1
2012,6,28,-990,22547.8,26030.9,28532.4,24702.5,26883.5,29326.5,30362.2,24040.4,29988.3,-990,29123.6,28572.1,29575.6,-990,30423.2,30476.1,29893.6
2012,6,29,-990,17211.2,18392.9,21501.8,24856.1,26618.9,19715.6,29974.3,24957.3,31085.9,23195.9,24725.3,30104.1,28952.5,28489.2,31871.8,31269.5,31833.6
2012,6,30,-990,22786.1,17741.8,18997.3,25246,25917.6,19256.3,24619.3,23337.6,27665.7,26504.5,26372.9,21369.9,25833.2,27227.9,23995.4,27594.3,28673.3
2012,7,1,-990,30843.4,32548.5,31900.1,31952.7,31335.9,33137.7,33392.7,31975.5,32930.2,31341,31750.1,30437.6,32140.6,31040.2,32501.2,32048.1,32032.8
2012,7,2,-990,30061.3,30746.9,28742.7,30602.2,-990,31415.7,32049.6,31140.2,32099.7,30986.6,31008.7,28736.8,31140.1,30247.1,31009.4,31551.8,31798.9
2012,7,3,-990,25001.6,28333.3,26195.6,28952.1,26069.5,30309.4,30372.3,28418.5,30677.9,25411.4,29325.4,28450.9,30509.8,-990,31432.5,30950.7,30941.9
2012,7,4,-990,19324.1,19591.9,31119.7,21368.5,20081.6,22720.5,30855.9,14484.7,31939.5,15585.2,18496.9,29340.4,22575.7,-990,31898.1,31368.3,30710.9
2012,7,5,-990,13612.5,13227,28812.8,26086.2,27836.8,19295.5,32776.1,22700.1,32687.6,26183.7,29650.2,30365.1,28649.9,-990,32880.7,32199.6,31900.3
2012,7,6,-990,14630,28660.7,31368,26480.5,27226.7,29138,32855.4,26222.7,32008.8,27406.1,30936.9,29667,27565.6,31036,32378.9,31847.8,31484.8
2012,7,7,-990,20707.4,11777.5,17113.4,23124.3,20214.5,14025.1,32544.3,13107.3,29761.1,18461.9,20813.6,26685.1,24279,19925.6,27675.7,32027.1,31384.5
2012,7,8,-990,30031.8,31712.5,31074.7,31161.8,30440.7,32030.1,33126.1,30739.8,32503.9,30620.2,31562.9,30232,31428.3,31443.7,32012.9,32195.4,31717.3
2012,7,9,-990,-990,27991.3,30980.1,28709.1,27592,23663.6,31683.9,23442.5,32011.5,26894.8,31423.1,29882.5,30047.4,30905.6,32511.7,32057.1,31388.9
2012,7,10,-990,24006.4,30232.6,28078.7,30745,-990,26791.1,32556.7,24802.4,31802,27836,26970.5,29358.1,24569.7,25374.8,32422.8,31768,31540.5
2012,7,11,-990,30504.6,31557.3,31121.3,31153.3,30109.2,25723.1,32713.2,25533.1,31896.8,27845.5,31127.9,29785.2,31043.3,30053,30960.5,31904.7,31536.8
2012,7,12,-990,29675.5,31217.7,30644.3,30935.6,29474.5,32070.8,32626.4,31483.5,32025.1,31213.2,31533.7,29942.1,31950,31563.4,32993.1,32133.6,31708.9
2012,7,13,-990,5980.4,16360.7,23319.2,8137.8,19494.6,30596.1,30840.4,27000.7,31850.4,25299.6,29826.7,29495.9,30129.4,30206.1,31694.5,30941.7,29584.9
2012,7,14,-990,26250.9,30782.2,30339.1,29113.2,29696.8,32077.3,32955.9,29914.6,32484.3,29463.3,31282,30201.7,31547.4,31261.5,34822.1,32335.9,31949.3
2012,7,15,-990,30364.9,31382.3,30937.6,31064.9,30134.9,32050.9,32812,31078.3,32476.8,31019.9,31290.5,29970.7,31640.1,31261.6,33922.8,32148.7,31543.3
2012,7,16,-990,30188.1,31177.3,30960.1,30811,29607.3,31953.8,32358.2,30924.6,31571.8,28537.9,30974.9,29176.5,31110,30581.2,33158.9,31508.8,30348.9
2012,7,17,-990,30275.4,31084.9,31101.3,30836,29388.9,31252.2,31768.1,30385.6,31028.6,29703.2,29971.4,28512.8,30113.8,28958.3,29235,30278.6,30432.7
2012,7,18,-990,29421.1,30145.2,30433.8,30263,29251.2,30937.4,31584.5,30455.4,30589.6,30157.3,30241.9,27774.8,30541.9,29032.1,30073.8,29668.2,29252.3
2012,7,19,-990,30031.1,30948.3,30827.8,30656.7,28496.5,30479.4,29813.3,28981.3,30620.2,29239.7,29292.3,28221.8,29578.9,29212,30338.6,29985,27786.3
2012,7,20,-990,27507.3,27825.5,28842.2,-990,25498.6,28425.8,31133.4,29170.4,31166.7,29345.9,30187.8,28851.2,30257.9,29918.4,31090.1,31229.6,28241
2012,7,21,-990,28391.8,29524.9,29670,28653.3,27599.9,30169.4,30951.5,29185.6,30183.9,29218.1,29901.2,28106.5,29974.6,29461.1,30423.1,30619.3,30288.5
2012,7,22,-990,29035,30526.4,30065.7,30067.3,28651.6,30811.7,31035.7,30134.8,30393.5,29353.7,29938.5,27990.1,30182,29344.5,30057.5,30113.9,29657.5
2012,7,23,-990,28956.1,30313.5,29839.9,28589.4,25228.1,30851.5,31322.4,29408.8,30529.9,24803.7,29557.4,27898.3,29573.1,28913.8,30095.9,29969.5,29500.6
2012,7,24,-990,24678.1,27106.3,29572.5,24749.9,24844.1,28966.8,28673.4,27635.6,29068.3,27921.5,28257.3,26831.2,28666.4,28050,29991.7,28589.6,20451.6
2012,7,25,-990,23901.5,20282.4,23258.9,24324.8,20526.6,27995.3,29219.3,26092.3,27315.6,26842,-990,27183,28720.4,28219.6,29756.2,29965.9,24605.2
2012,7,26,-990,-990,18473.4,9317.2,18269.6,18202.7,22025.6,20269.1,25612.7,26700.8,24578.5,27717.8,26244.3,27604.8,26498.6,29047.8,28375,25235
2012,7,27,-990,24754.2,27388.4,25984.3,11029.4,9834.2,27233,24783,9036.8,28842.5,19020.7,18663.6,22611.8,25528.7,24980.6,19680.5,19918.1,28087.6
2012,7,28,-990,28074.4,28761.6,26635.5,-990,23287.6,27941.9,26205.8,22180.8,23348.3,22031.6,21176.4,25395.3,19169.8,14704.7,26461.7,28270.1,29572.3
2012,7,29,-990,28948.4,30024.7,29152.4,26737.6,26524.3,30929.6,30847.9,27689.8,30425.3,28002.8,30041.1,28463.5,29857.3,28954.9,30491.3,31026.2,29558.4
2012,7,30,-990,-990,29605,29606,29190.7,-990,30381.6,-990,29660.3,31298.8,29241.4,29922.6,28919.5,30091.8,29150.6,31278.9,31080,30250.6
2012,7,31,-990,-990,29836.4,29643.6,13797.1,20924.9,30476.9,-990,24979.2,31036.1,25851.2,29528,28690,29579.6,28558.2,30260.9,29906.3,28050.8
2012,8,1,-990,-990,26460.2,26089.7,19431.8,24375.8,30142.7,-990,28729,30969.6,28037.3,29557,28331.5,29314.5,28254,30733.8,29527.2,28083
2012,8,2,-990,28151.5,29452.8,29522.4,28890.1,27653.4,30296.8,30691.2,29068,30306.4,28725.9,29559.4,28339.4,29565,28637.2,31991.4,30069.6,28449.5
2012,8,3,-990,28357.7,27901.3,28859.4,28877.7,26488.1,29776.2,30315.3,28345.7,30095.2,28375.6,28986.6,27751.1,29075.1,28212,31515.4,30140.4,28786.7
2012,8,4,-990,18045.8,27483.3,20532.3,24154.2,25778.8,27460.9,29593.5,28571.5,29694,27493.5,28543.3,27663,28620.6,27850.9,31927.7,29847.4,29340.8
2012,8,5,-990,20040,19306.3,19601,23764.7,19796.6,22045.3,25095.2,25029.6,28886.6,24819.5,24059.4,25385.8,25878,24743.2,30088.5,26413.9,28553.1
2012,8,6,-990,27604.7,28561.8,27078.8,28041.8,27255.6,29816.8,30245.7,28233,29825.4,27965.2,28994.6,27443.7,28247.6,28043.2,30415.8,30188.9,29334.1
2012,8,7,-990,27601.8,28877.1,28221.9,28242.7,27447.8,28335.2,28433.7,28237.6,29711.8,27656.8,28794.9,27845.2,28467.6,27912.5,31507.3,29604.2,28473.9
2012,8,8,-990,27386.4,26382.2,27971.3,26673,23121.7,28580.9,29274.5,25494.9,28965.1,25794,28043.4,27064.1,27737.5,26915.9,30047.3,27572.1,25849
2012,8,9,-990,-990,27942.4,27749.5,27854.7,24312,27896.4,28423.4,27496.8,27007.5,25237.1,26659,25091.1,26806.1,25780.9,28677.8,26294.6,25392
2012,8,10,-990,21406.7,19350,21262.3,21152.6,16068.7,24125.7,21009.1,21999.1,23429.8,23110.4,22886.1,24820.8,23793.8,23961.2,28756.6,26170,25804.8
2012,8,11,-990,22885.6,25394.8,26718.2,24155.8,23141.4,28140.3,28721.9,25944.3,27978.9,24193.5,27223.1,26238.4,27022.6,26080.4,32635.9,26603.9,25558.1
2012,8,12,-990,21740.8,25061.7,25734.9,22671.5,24435,26987.9,28543.1,20312.3,28285.8,25021.4,26327.2,27174.6,25039.6,26029.3,31468.7,28935.9,28520.6
2012,8,13,-990,15086.2,25230.8,26804.2,23067.4,25072.2,26647.6,28092.3,26984.8,27756.6,25183.2,26443.3,26422.5,25723.1,24958.8,29554.8,27941.1,27822.5
2012,8,14,-990,4042.1,11619.6,14611.6,4208.3,12409.4,19504.6,25174.9,12567.2,24093.4,17175.7,23112.8,24782.7,18203,22101.5,26849.8,27107,28193.8
2012,8,15,-990,21631.8,24999.2,24084.9,26393.1,24801.9,19103.2,20356.7,24430,19853.9,21991.9,18344.7,13970.2,18343.3,15138.8,11306.6,9485,18892.9
2012,8,16,-990,26259.9,26545.9,25536.4,26427.4,25663.9,27992.7,28610.8,27438.7,27948.8,26826.7,27139.1,26825.1,27654.3,26441.8,27893.8,27863.7,27258
2012,8,17,-990,26902.9,26911.7,26953.3,26776.9,25748.3,27750.3,28221.3,27243.7,27663.1,25733.2,27020.9,26203.4,27368.8,25912.8,27438.1,27187.7,26399
2012,8,18,-990,26064.9,26873,26876.2,26244,25008.5,27531.8,28087.2,25807.4,27285.4,26210.9,25759.6,26014.7,25375.8,24774.4,28782.2,27417.3,26336.3
2012,8,19,-990,24062.3,25688.1,26296.3,23918.9,23460.7,25598,25668.9,24480.8,25015.4,23769.1,23688,23834.4,25939.2,24151.5,26431.9,24428.1,24659.8
2012,8,20,-990,24976,25483.9,23894.1,25186.5,21311.9,26974.4,27056.3,26571.9,26266.2,24506.7,25970.7,24315.6,25917.4,23745.6,26927.9,25727,24994.9
