station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1200568,Penhas Douradas,2022-01-01,2022-02-01,130259.5781,97892.3906,83594.8516,14297.5352,236433.9688,88689.9297,67991.7266,20698.1992,193482.7656,0.9793
1200568,Penhas Douradas,2022-02-01,2022-03-01,159334.3906,121145.0391,102345.1797,18799.8613,234083.8594,97086.5938,64729.2383,32357.3535,153403.3906,0.9813
1200568,Penhas Douradas,2022-03-01,2022-04-01,238572.8594,182931.3594,153160.9062,29770.457,285409.5312,98557.2734,40082.2539,58475.0234,80701.1484,0.9807
1200568,Penhas Douradas,2022-04-01,2022-05-01,289466.5625,230253.2031,204558.9688,25694.248,336930.125,173752.3125,110945.7656,62806.5508,190908.5938,0.9811
1200568,Penhas Douradas,2022-05-01,2022-06-01,341296.2812,268031.8438,233160.4219,34871.4219,356656.25,214327.7969,145428.6562,68899.1406,227367.1094,0.9798
1200568,Penhas Douradas,2022-06-01,2022-07-01,346792.8438,272185.75,239067.7031,33118.043,358159.3438,217229.0781,154187.2812,63041.8008,232817.6094,0.977
1200568,Penhas Douradas,2022-07-01,2022-08-01,348179.4688,271926.5,236237.7344,35688.7617,355323.5,260333.8594,212691.4844,47642.3789,322168.5,0.9789
1200568,Penhas Douradas,2022-08-01,2022-09-01,312426.5625,241554.5,208161.625,33392.8711,329364.4062,235363.25,195279.7031,40083.5391,308110.9375,0.9813
1200568,Penhas Douradas,2022-09-01,2022-10-01,249636.1562,193757.7812,172531.5156,21226.2676,307859.875,158901.1094,117866.2266,41034.8867,212194.4844,0.9817
1200568,Penhas Douradas,2022-10-01,2022-11-01,195133.0781,146135.4688,122436.1406,23699.3262,257825.4688,107780.7422,66340.0312,41440.7148,139852.5625,0.9809
1200568,Penhas Douradas,2022-11-01,2022-12-01,136873.6562,101920.7734,87650.3203,14270.4531,232788.0156,69745.6641,39773.2617,29972.4043,107613.5312,0.9799
1200568,Penhas Douradas,2022-12-01,2023-01-01,116149.7422,83865.9922,69226.3203,14639.6758,209675.7656,46931.7227,21534.125,25397.5957,70970.6328,0.9808
1200568,Penhas Douradas,2023-01-01,2023-02-01,129992.4453,97686.2031,84018.2422,13667.9609,238290.2031,72507.7656,50278.8477,22228.9141,145793.1875,0.9789
1200568,Penhas Douradas,2023-02-01,2023-03-01,158903.9219,122092.8203,103472.5469,18620.2734,238404.0,101527.6172,71639.7031,29887.9082,170380.6094,0.9813
1200568,Penhas Douradas,2023-03-01,2023-04-01,238051.5,186207.5469,161466.9688,24740.5723,303844.9375,154819.7969,106630.6875,48189.1055,204729.2812,0.9798
1200568,Penhas Douradas,2023-04-01,2023-05-01,289059.625,230534.5,203484.6406,27049.8574,335135.0625,202500.0,152014.9062,50485.0859,252523.7969,0.9812
