station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1210767,Pegões,2022-01-01,2022-02-01,139533.0156,95533.0469,70708.8594,24824.1914,184118.2812,85631.5234,57326.25,28305.2734,149011.3906,0.9805
1210767,Pegões,2022-02-01,2022-03-01,167054.8438,117425.2188,87897.5781,29527.6406,187713.6562,100119.7656,64948.8242,35170.9414,142521.5312,0.9814
1210767,Pegões,2022-03-01,2022-04-01,245247.8281,174972.5625,129712.3359,45260.2227,227922.9531,116514.7344,52327.0039,64187.7305,97615.4531,0.9815
1210767,Pegões,2022-04-01,2022-05-01,293179.6562,221674.2031,182195.3594,39478.8477,286649.2188,183580.7031,124713.7969,58866.9141,200379.5156,0.9812
1210767,Pegões,2022-05-01,2022-06-01,342373.0312,253796.8125,205110.4375,48686.3711,301773.7188,216601.9375,146946.0625,69655.875,220006.5,0.9806
1210767,Pegões,2022-06-01,2022-07-01,346462.75,255862.6875,206455.6562,49407.0352,298248.8125,213509.8438,141961.4062,71548.4297,212575.9062,0.9793
1210767,Pegões,2022-07-01,2022-08-01,348533.3438,256400.5781,204217.5156,52183.0508,295796.375,239903.9844,181656.0781,58247.9141,263654.0312,0.9795
1210767,Pegões,2022-08-01,2022-09-01,315184.2188,236920.7812,200060.25,36860.5234,307686.0938,223362.3594,180833.5469,42528.8047,275128.2188,0.9815
1210767,Pegões,2022-09-01,2022-10-01,255074.2656,186408.0312,153072.4688,33335.5586,259688.7656,160117.5625,110672.0312,49445.5312,190289.8125,0.9826
1210767,Pegões,2022-10-01,2022-11-01,203023.5781,139712.5,100787.3672,38925.1289,198170.7969,111517.1953,65265.2266,46251.9688,124896.5078,0.9812
1210767,Pegões,2022-11-01,2022-12-01,145631.7969,101060.9844,76418.2891,24642.6973,186824.7812,72627.7891,43102.4531,29525.3359,108436.6016,0.9804
1210767,Pegões,2022-12-01,2023-01-01,125498.3438,83846.6641,59016.1953,24830.4668,162222.3125,54666.1445,24498.6738,30167.4707,70045.7812,0.9792
1210767,Pegões,2023-01-01,2023-02-01,139268.3125,98279.875,76383.4766,21896.4043,199616.9375,81978.9375,56021.9688,25956.9707,147152.5312,0.9801
1210767,Pegões,2023-02-01,2023-03-01,166633.8438,116086.6641,84513.8828,31572.7812,181637.1875,96710.5312,57570.832,39139.6953,128587.9844,0.9814
1210767,Pegões,2023-03-01,2023-04-01,244745.8906,180639.4062,142136.5469,38502.8594,252526.1094,146489.0781,92712.8906,53776.1875,165733.7344,0.9807
1210767,Pegões,2023-04-01,2023-05-01,292795.5,220401.7344,178902.8906,41498.8438,282276.0312,202394.8438,151121.625,51273.2266,239537.8906,0.9814
1210767,Pegões,2023-05-01,2023-06-01,342153.8125,252426.9844,199059.8281,53367.1562,291657.5938,219630.6719,146764.2656,72866.3984,217098.0156,0.9807
1210767,Pegões,2023-06-01,2023-07-01,346441.2188,251361.2812,196169.875,55191.4102,278688.6562,225709.6719,154528.8906,71180.7656,218248.5938,0.9795
1210767,Pegões,2023-07-01,2023-08-01,348703.75,263150.4062,223101.5625,40048.8359,327587.0938,253271.4375,205281.7656,47989.6758,302798.2812,0.9801
1210767,Pegões,2023-08-01,2023-09-01,315527.75,233502.7344,193078.2812,40424.4531,294791.4375,227775.8125,182970.9844,44804.8359,277037.5312,0.9817
1210767,Pegões,2023-09-01,2023-10-01,255522.0156,186581.3594,151321.7969,35259.5625,256409.8281,157803.1719,103636.7109,54166.4609,178760.4844,0.9827
1210767,Pegões,2023-10-01,2023-11-01,203497.1719,142598.4219,104767.2812,37831.1406,205579.2188,106553.0312,64399.2969,42153.7344,123549.625,0.9813
1210767,Pegões,2023-11-01,2023-12-01,145949.1406,101273.8594,76118.4609,25155.3926,186724.6562,75894.3828,44382.332,31512.0508,111393.2266,0.9803
1210767,Pegões,2023-12-01,2024-01-01,125548.9922,86569.8672,66878.9922,19690.8789,188598.4688,68025.1328,43418.5391,24606.5996,124722.1797,0.9791
1210767,Pegões,2024-01-01,2024-02-01,139013.1719,94543.875,69971.3828,24572.4941,182049.5156,70754.5,40444.293,30310.2051,107513.2344,0.9803
1210767,Pegões,2024-02-01,2024-03-01,173092.3906,122212.0703,91247.6094,30964.4629,194588.5781,94511.8594,55667.9727,38843.8828,121793.9219,0.9812
1210767,Pegões,2024-03-01,2024-04-01,246317.4375,175225.25,125874.7969,49350.4531,220897.6094,128110.2734,60554.043,67556.2266,110791.4688,0.9821
1210767,Pegões,2024-04-01,2024-05-01,294002.7812,220122.3125,177298.3281,42823.9844,278108.2188,188645.6562,130156.5547,58489.0938,206197.5625,0.9796
1210767,Pegões,2024-05-01,2024-06-01,342848.3438,261013.8281,218916.5938,42097.2344,326096.2188,217573.8125,153851.6406,63722.1836,236546.4219,0.98
1210767,Pegões,2024-06-01,2024-07-01,346512.0625,255688.2188,203980.3438,51707.875,294234.125,202208.5625,138283.0,63925.5625,203496.25,0.9791
1210767,Pegões,2024-07-01,2024-08-01,348168.375,261220.9062,221253.375,39967.5312,325501.5312,248875.4375,201158.9844,47716.4531,294680.9062,0.9801
1210767,Pegões,2024-08-01,2024-09-01,314448.9375,236713.875,201445.0781,35268.7969,310292.25,232280.4062,195103.0312,37177.3789,297480.9062,0.9782
1210767,Pegões,2024-09-01,2024-10-01,254117.6719,185374.1719,149123.1094,36251.0547,253362.7031,169576.9062,125857.6406,43719.2656,214138.2188,0.9827
1210767,Pegões,2024-10-01,2024-11-01,202010.5,141924.0156,107535.7344,34388.2734,214676.3906,100524.2656,52029.3164,48494.9492,110462.6641,0.9813
1210767,Pegões,2024-11-01,2024-12-01,144948.0938,98472.6641,72853.4453,25619.2188,177244.1094,73088.4609,40695.8555,32392.6035,98693.125,0.9805
1210767,Pegões,2024-12-01,2025-01-01,125390.1875,86577.9062,67512.5234,19065.3887,191302.6875,78282.5312,55533.7539,22748.7754,158985.125,0.9792
1210767,Pegões,2025-01-01,2025-02-01,139831.0312,97565.0156,73766.9688,23798.041,191588.9375,65024.75,38831.3008,26193.4512,105287.1328,0.9799
1210767,Pegões,2025-02-01,2025-03-01,167532.0156,119252.875,91344.7578,27908.1191,195573.375,83942.7812,42637.4336,41305.3477,97803.2266,0.981
1210767,Pegões,2025-03-01,2025-04-01,245817.0,181588.2031,142151.5625,39436.6406,252660.625,129802.4375,77371.2734,52431.1641,138549.6406,0.9816
1210767,Pegões,2025-04-01,2025-05-01,293618.0,217615.7188,170521.4375,47094.2852,265837.0312,163196.3906,95809.2656,67387.125,157141.1719,0.9803
1210767,Pegões,2025-05-01,2025-06-01,342628.4062,257623.2969,210908.5312,46714.7539,310596.3125,222586.0938,155012.625,67573.4688,235049.375,0.9799
1210767,Pegões,2025-06-01,2025-07-01,346491.9062,251799.6875,191088.4219,60711.2617,270475.8125,229536.8281,153995.7812,75541.0469,219136.625,0.9796
1210767,Pegões,2025-07-01,2025-08-01,348337.9375,260694.9375,217782.9062,42912.0352,318156.3125,241131.25,189773.1406,51358.1094,278861.2812,0.9803
1210767,Pegões,2025-08-01,2025-09-01,314783.9062,229359.7344,180011.9688,49347.7656,270409.8125,220552.5156,164261.5156,56290.9922,246186.5312,0.982
1210767,Pegões,2025-09-01,2025-10-01,254550.875,187367.1406,153391.0312,33976.1172,260551.5938,164043.4062,119160.0938,44883.3125,205076.5,0.9823
1210767,Pegões,2025-10-01,2025-11-01,202470.2031,143528.7812,113528.75,30000.0371,226442.9531,116887.1719,77107.5391,39779.6367,151737.7812,0.9819
1210767,Pegões,2025-11-01,2025-12-01,145259.8438,102261.6953,80386.3516,21875.3398,199436.9062,75356.5156,46786.168,28570.3516,121104.6719,0.9783
1210767,Pegões,2025-12-01,2026-01-01,125438.7969,85672.6406,64450.6016,21222.041,180742.0625,63497.2969,36262.25,27235.0508,103929.5938,0.9792
