station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1210746,Santa Cruz (Aeródromo),2022-01-01,2022-02-01,137036.8281,93805.1016,69927.3359,23877.7598,184298.1094,81722.0312,53804.3438,27917.6855,142105.3438,0.9807
1210746,Santa Cruz (Aeródromo),2022-02-01,2022-03-01,164988.7188,115666.5703,86382.1641,29284.4102,186097.875,98103.6641,61333.5898,36770.0742,135508.4375,0.9805
1210746,Santa Cruz (Aeródromo),2022-03-01,2022-04-01,243474.5781,172742.4844,126628.6875,46113.8086,223583.25,114385.5,51570.543,62814.9609,94607.5859,0.9816
1210746,Santa Cruz (Aeródromo),2022-04-01,2022-05-01,292207.4062,220026.8438,179570.3281,40456.5156,282523.9688,187009.6719,127860.3516,59149.3203,197119.4688,0.9808
1210746,Santa Cruz (Aeródromo),2022-05-01,2022-06-01,342109.5312,252690.3594,203035.7969,49654.5625,298722.75,205470.4688,132411.5156,73058.9531,194202.1562,0.9808
1210746,Santa Cruz (Aeródromo),2022-06-01,2022-07-01,346573.3438,255903.9844,207190.1875,48713.8086,299039.9688,217515.1875,144455.7031,73059.4844,208726.1094,0.9777
1210746,Santa Cruz (Aeródromo),2022-07-01,2022-08-01,348458.9375,255240.3906,203043.2188,52197.1719,295015.4062,218527.625,151341.9531,67185.6641,216650.4688,0.9783
1210746,Santa Cruz (Aeródromo),2022-08-01,2022-09-01,314461.2188,234611.2344,195368.9062,39242.3359,300253.5312,201927.1719,152967.375,48959.7969,233177.7656,0.9813
1210746,Santa Cruz (Aeródromo),2022-09-01,2022-10-01,253624.5,184231.1094,150078.1094,34153.0117,255132.375,162820.1719,116455.0312,46365.1484,197715.7188,0.9825
1210746,Santa Cruz (Aeródromo),2022-10-01,2022-11-01,200905.5,138291.1406,99997.1875,38293.957,198075.125,101282.9766,52319.5898,48963.3828,100800.0859,0.9809
1210746,Santa Cruz (Aeródromo),2022-11-01,2022-12-01,143270.5781,98614.3984,73114.4531,25499.9512,179982.0625,66337.4219,34553.082,31784.3398,87146.2578,0.9803
1210746,Santa Cruz (Aeródromo),2022-12-01,2023-01-01,122974.3281,81266.0625,55843.2031,25422.8555,155266.8281,51986.7891,21214.0938,30772.6973,60399.9141,0.9811
1210746,Santa Cruz (Aeródromo),2023-01-01,2023-02-01,136771.375,95261.5078,72070.6328,23190.875,189931.2656,77598.9688,51057.9961,26540.9766,134241.2969,0.9803
1210746,Santa Cruz (Aeródromo),2023-02-01,2023-03-01,164564.9219,114149.7422,83270.1953,30879.5449,180501.1875,93313.5938,55217.7539,38095.8438,124955.5703,0.9806
1210746,Santa Cruz (Aeródromo),2023-03-01,2023-04-01,242967.6875,177681.5312,137721.7188,39959.8047,245703.4844,140847.6406,82959.6641,57887.9727,146566.5312,0.9807
1210746,Santa Cruz (Aeródromo),2023-04-01,2023-05-01,291817.125,218007.0625,175519.3906,42487.6719,276618.5625,187334.2812,133677.0781,53657.1992,209085.0781,0.9811
1210746,Santa Cruz (Aeródromo),2023-05-01,2023-06-01,341885.4062,251140.5,197595.4219,53545.0742,289662.375,217266.2812,146414.8906,70851.3984,214706.7812,0.9809
1210746,Santa Cruz (Aeródromo),2023-06-01,2023-07-01,346551.0312,249936.5625,194324.2969,55612.2812,276640.9688,216594.4062,144596.2812,71998.125,203500.625,0.9779
1210746,Santa Cruz (Aeródromo),2023-07-01,2023-08-01,348632.9375,261255.2656,218652.0156,42603.25,319986.0938,244216.2656,190148.9531,54067.3047,273733.6875,0.9789
1210746,Santa Cruz (Aeródromo),2023-08-01,2023-09-01,314810.8125,232166.8125,191106.0625,41060.7461,291516.5625,221011.4219,172488.0312,48523.3945,257889.8125,0.9815
1210746,Santa Cruz (Aeródromo),2023-09-01,2023-10-01,254078.0,184334.9219,147780.0469,36554.875,251160.5156,152462.8438,101896.0469,50566.7969,174415.0781,0.9827
1210746,Santa Cruz (Aeródromo),2023-10-01,2023-11-01,201382.4688,140123.7344,101887.9375,38235.7969,201104.4531,104418.9922,62861.0156,41557.9727,120780.7734,0.9811
1210746,Santa Cruz (Aeródromo),2023-11-01,2023-12-01,143589.1094,98742.9297,73059.5938,25683.3379,180981.4375,68436.0312,36199.8984,32236.1328,90453.4609,0.9801
1210746,Santa Cruz (Aeródromo),2023-12-01,2024-01-01,123025.0312,84112.3281,64136.8945,19975.4336,182710.5156,60876.4648,33683.1992,27193.2637,97914.8516,0.9811
1210746,Santa Cruz (Aeródromo),2024-01-01,2024-02-01,136515.6719,91667.9531,66358.375,25309.582,174135.2344,67222.5938,33543.957,33678.6406,89758.2734,0.9802
1210746,Santa Cruz (Aeródromo),2024-02-01,2024-03-01,170953.2031,119268.5781,87302.1484,31966.4355,186544.5,87238.5859,46182.0312,41056.5508,99356.2812,0.9806
1210746,Santa Cruz (Aeródromo),2024-03-01,2024-04-01,244556.2812,174129.5312,126046.2031,48083.3242,222118.8594,126027.7266,63120.418,62907.3125,112204.5,0.9821
1210746,Santa Cruz (Aeródromo),2024-04-01,2024-05-01,293043.9062,218596.5312,175142.1719,43454.3672,275275.2188,187918.4844,130557.5312,57360.9531,204506.2812,0.9791
1210746,Santa Cruz (Aeródromo),2024-05-01,2024-06-01,342595.125,259420.75,215483.2031,43937.5508,319568.875,220519.8906,158019.4375,62500.4531,230387.875,0.9801
1210746,Santa Cruz (Aeródromo),2024-06-01,2024-07-01,346624.4688,254990.8281,202897.5156,52093.3125,292404.2188,191849.0312,123075.3125,68773.7266,178966.3438,0.9776
1210746,Santa Cruz (Aeródromo),2024-07-01,2024-08-01,348086.25,259656.375,217678.75,41977.625,319935.9688,222522.25,163183.9844,59338.2617,237749.4688,0.979
1210746,Santa Cruz (Aeródromo),2024-08-01,2024-09-01,313713.0312,234218.8438,196111.3125,38107.5156,301130.0,209672.75,159726.9062,49945.8398,240173.3438,0.978
1210746,Santa Cruz (Aeródromo),2024-09-01,2024-10-01,252656.0469,183136.75,146375.1719,36761.582,249150.8125,168936.7344,126147.7891,42788.9492,212482.1562,0.9826
1210746,Santa Cruz (Aeródromo),2024-10-01,2024-11-01,199884.1875,139508.9219,104184.1641,35324.7578,209320.7812,102196.0469,54925.4883,47270.5586,113587.5078,0.9811
1210746,Santa Cruz (Aeródromo),2024-11-01,2024-12-01,142584.0625,96174.0312,70493.1484,25680.8828,173228.1094,75726.5078,43881.6953,31844.8105,106887.0078,0.9803
1210746,Santa Cruz (Aeródromo),2024-12-01,2025-01-01,122865.7266,83687.0156,64071.5508,19615.4688,183392.4062,72507.3047,48757.3164,23749.9922,140768.0156,0.9811
1210746,Santa Cruz (Aeródromo),2025-01-01,2025-02-01,137335.8438,95080.6641,70740.8984,24339.7656,185466.4688,66526.7031,37353.1641,29173.5391,99435.7344,0.98
1210746,Santa Cruz (Aeródromo),2025-02-01,2025-03-01,165468.5781,117122.3125,89214.5469,27907.7637,192664.9219,82647.625,41509.543,41138.082,92277.5703,0.9802
1210746,Santa Cruz (Aeródromo),2025-03-01,2025-04-01,244050.2969,179577.1094,140521.0938,39056.0156,251425.3594,126395.2109,73979.9922,52415.2266,129406.8438,0.9816
1210746,Santa Cruz (Aeródromo),2025-04-01,2025-05-01,292652.7812,216053.6719,169245.3281,46808.3438,264427.9375,159344.4062,94522.7578,64821.6445,148142.25,0.9799
1210746,Santa Cruz (Aeródromo),2025-05-01,2025-06-01,342370.2188,256454.4062,208773.7031,47680.7031,307312.8438,225974.2344,160651.8438,65322.3984,232986.5,0.9801
1210746,Santa Cruz (Aeródromo),2025-06-01,2025-07-01,346603.5312,250639.9844,188733.9062,61906.082,267322.5,223562.375,147005.4062,76556.9688,207335.9062,0.978
1210746,Santa Cruz (Aeródromo),2025-07-01,2025-08-01,348259.4062,258814.375,212620.5938,46193.7812,309497.2188,239771.6094,183717.625,56053.9805,262241.9062,0.9791
1210746,Santa Cruz (Aeródromo),2025-08-01,2025-09-01,314054.0,226889.2188,174595.75,52293.4609,261882.8438,213300.1406,154249.25,59050.8828,224817.8906,0.9818
1210746,Santa Cruz (Aeródromo),2025-09-01,2025-10-01,253094.5781,185076.5156,149486.7188,35589.793,254167.1875,166003.8906,119458.7422,46545.1523,201732.1094,0.9822
1210746,Santa Cruz (Aeródromo),2025-10-01,2025-11-01,200347.8281,141296.9219,110665.8594,30631.0566,222247.9062,109244.8594,69897.7188,39347.1484,138315.8281,0.9816
1210746,Santa Cruz (Aeródromo),2025-11-01,2025-12-01,142897.0938,99755.6484,77197.1719,22558.4746,192988.5,71596.6875,41949.0352,29647.6543,107010.4766,0.9781
1210746,Santa Cruz (Aeródromo),2025-12-01,2026-01-01,122914.625,83498.6484,62246.8984,21251.7539,176253.7188,58783.3008,30416.5801,28366.7207,89075.3516,0.9811
