station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
1210932,"S. Miguel, Nordeste",2022-01-01,2022-02-01,143878.1406,98315.4844,69223.2734,29092.2109,173525.8594,59829.3203,22239.5801,37589.7383,54417.5859,0.9801
1210932,"S. Miguel, Nordeste",2022-02-01,2022-03-01,170676.3438,120331.4297,86943.4609,33387.9727,179428.9062,79622.8047,33225.625,46397.1797,67436.2031,0.9814
1210932,"S. Miguel, Nordeste",2022-03-01,2022-04-01,248361.9688,181597.875,136790.9531,44806.9297,237983.4688,128402.9609,60808.2461,67594.7109,103857.0391,0.9816
1210932,"S. Miguel, Nordeste",2022-04-01,2022-05-01,294886.625,220703.8281,172436.8906,48266.9375,265150.9375,156470.25,75473.4141,80996.8359,113539.2188,0.9817
1210932,"S. Miguel, Nordeste",2022-05-01,2022-06-01,342828.2812,258236.5625,210126.3281,48110.2383,307095.7188,164505.1719,73640.6094,90864.5703,105241.0469,0.9806
1210932,"S. Miguel, Nordeste",2022-06-01,2022-07-01,346238.5,259975.4844,213547.3906,46428.0977,306765.9062,183749.7656,98940.6328,84809.125,135333.5,0.9772
1210932,"S. Miguel, Nordeste",2022-07-01,2022-08-01,348586.8438,260088.7656,215894.9062,44193.8555,314067.6562,188201.1719,108151.3984,80049.7656,146198.1094,0.979
1210932,"S. Miguel, Nordeste",2022-08-01,2022-09-01,316316.25,235817.4531,199020.8438,36796.5977,304180.0938,196984.8125,137437.0469,59547.7656,204320.4375,0.9818
1210932,"S. Miguel, Nordeste",2022-09-01,2022-10-01,257440.6094,186735.1406,149397.125,37338.0234,248553.0938,146695.75,89327.4766,57368.2773,146012.375,0.9827
1210932,"S. Miguel, Nordeste",2022-10-01,2022-11-01,206545.8281,149102.0625,117443.6641,31658.3945,230678.4688,117519.6016,70655.2578,46864.3438,136600.1406,0.9812
1210932,"S. Miguel, Nordeste",2022-11-01,2022-12-01,149621.9375,103925.6953,77666.9609,26258.7285,185189.375,68068.6641,32154.707,35913.957,77111.8203,0.9809
1210932,"S. Miguel, Nordeste",2022-12-01,2023-01-01,129833.9922,88295.6016,62402.9883,25892.6113,166929.1094,54890.3555,22743.4199,32146.9336,61732.4336,0.9806
1210932,"S. Miguel, Nordeste",2023-01-01,2023-02-01,143614.5469,100815.1875,74951.4062,25863.7812,189007.3438,66865.6094,26841.5176,40024.0938,65712.3906,0.9798
1210932,"S. Miguel, Nordeste",2023-02-01,2023-03-01,170259.9062,122620.125,93936.8516,28683.2754,197676.5625,81784.1719,41342.0625,40442.1094,86255.9844,0.9812
1210932,"S. Miguel, Nordeste",2023-03-01,2023-04-01,247870.4062,181339.9219,137709.2969,43630.6367,239076.2656,119558.4141,54739.8047,64818.6133,96791.7656,0.9807
1210932,"S. Miguel, Nordeste",2023-04-01,2023-05-01,294513.5625,219949.6562,174138.0781,45811.5898,268539.8125,153587.1406,76676.5625,76910.5703,117225.6953,0.9819
1210932,"S. Miguel, Nordeste",2023-05-01,2023-06-01,342617.3125,252482.25,192748.7344,59733.5195,277125.5938,174468.375,85871.5547,88596.8203,119956.6641,0.981
1210932,"S. Miguel, Nordeste",2023-06-01,2023-07-01,346218.6562,246811.9844,180805.9688,66006.0234,253205.8281,170610.8594,85549.3828,85061.4844,116073.8828,0.9774
1210932,"S. Miguel, Nordeste",2023-07-01,2023-08-01,348751.5,258087.2188,209165.6094,48921.6133,300710.9688,198943.25,118523.9609,80419.2969,168782.3125,0.9801
1210932,"S. Miguel, Nordeste",2023-08-01,2023-09-01,316649.625,232991.4219,189549.9531,43441.4648,285668.5312,187819.5781,120308.1797,67511.3984,176219.7656,0.9819
1210932,"S. Miguel, Nordeste",2023-09-01,2023-10-01,257878.5156,188001.8281,148578.125,39423.7031,246976.5781,150339.7812,90782.6484,59557.1328,146856.0625,0.9828
