# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.1000
# Longitude (positive East, ISO 19115): -7.8667
# Altitude (m): 156.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;137168.5625;95359.5156;73380.2812;21979.2324;194928.1875;86559.8438;61283.3867;25276.4551;163087.3125;0.9796
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;165094.5938;116633.3672;89035.1719;27598.1934;192728.9219;98249.5547;64240.9609;34008.5977;141845.1094;0.9809
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;243562.9062;173080.1719;129078.0391;44002.1289;229406.8594;114080.4062;55908.0039;58172.4023;105028.5859;0.9811
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;292254.2500;220925.5000;184067.8125;36857.6758;292093.9688;185467.7812;129403.6406;56064.1484;208123.3438;0.9817
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342120.5625;253186.9531;206000.5469;47186.4180;304840.1250;216848.1250;148801.8594;68046.2656;224234.2188;0.9797
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346567.3125;255837.4844;208031.1250;47806.3555;301479.5625;211132.1875;140426.2969;70705.8828;210036.8750;0.9798
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348466.3438;257897.6094;209185.7812;48711.8164;305042.1250;246752.2812;191689.9062;55062.3828;277533.5312;0.9800
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;314507.1250;236232.2812;200213.2188;36019.0547;308809.3438;228021.3750;187757.2969;40264.0781;286986.8125;0.9815
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;253711.6094;186427.1406;155496.7812;30930.3633;266110.3438;161616.6719;116316.3438;45300.3242;199185.4375;0.9822
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;201029.3281;138906.5312;102333.1094;36573.4219;203826.8750;110466.4141;67327.3516;43139.0625;130422.6641;0.9812
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;143404.8594;100055.0625;78016.7734;22038.2910;194185.5625;70742.6250;42064.1914;28678.4336;107708.8438;0.9806
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;123112.7969;82733.9766;60234.3359;22499.6426;168992.8750;52184.6523;25945.6582;26238.9941;74806.8984;0.9783
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;136903.2031;97083.2656;77136.9531;19946.3125;205098.1406;82525.8359;57679.5469;24846.2891;153348.4062;0.9794
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;164670.7656;116328.8359;88052.2578;28276.5762;192303.9688;102023.6719;67760.8438;34262.8281;149971.4062;0.9812
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;243056.6250;180174.2344;144934.0781;35240.1523;260310.2812;144956.3906;92481.3828;52475.0078;166074.5156;0.9802
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;291864.2812;220808.3594;182609.6250;38198.7383;290702.9062;205054.7656;156201.7500;48853.0195;248116.5312;0.9820
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;341896.6250;251994.0625;199605.4375;52388.6211;293132.7188;204982.6250;136291.8281;68690.8047;202574.5938;0.9798
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346545.1562;250949.1562;197065.5781;53883.5742;281207.2812;218866.6562;148185.9062;70680.7578;210781.0469;0.9800
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348640.1250;263932.6250;225059.2656;38873.3672;332140.6250;257042.5312;210860.3125;46182.2188;310916.0000;0.9806
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;314856.3438;234388.4219;196418.3594;37970.0742;301566.3125;229934.7812;188099.7812;41835.0156;286311.7500;0.9817
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;254164.7500;185823.3438;150924.9219;34898.4258;257694.5625;155453.6250;103759.0938;51694.5312;178442.3750;0.9823
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;201506.0469;142367.2031;108150.9609;34216.2422;215236.0938;103704.0469;63394.9766;40309.0703;124862.3594;0.9814
