# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.3143
# Longitude (positive East, ISO 19115): -8.5957
# Altitude (m): 890.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;146544.7500;106046.3750;84324.1797;21722.1914;215641.5469;93774.8203;65127.4375;28647.3789;167871.4688;0.9802
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;172827.4062;128033.8516;103232.3672;24801.4844;218108.0938;106950.9062;74931.8984;32019.0059;161935.8750;0.9814
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;250157.1406;189650.6562;157098.3125;32552.3457;278311.1875;127097.1562;68259.8125;58837.3477;126761.0391;0.9819
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;295823.2812;232627.8281;203130.8750;29496.9453;322339.5938;190088.4062;134674.4375;55413.9648;218172.2031;0.9814
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;343022.0938;266164.1562;228283.5625;37880.6016;339447.1562;226232.5156;162706.8438;63525.6797;245173.2656;0.9808
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346065.0000;268341.0938;231469.6094;36871.4648;339404.7188;233812.5625;178305.3750;55507.1953;265267.5625;0.9782
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348645.0312;268998.5938;228355.7500;40642.8555;334884.4688;251547.4375;201124.2969;50423.1523;296972.2500;0.9799
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;317107.6875;248096.8594;218745.0156;29351.8457;339401.4375;239606.5312;206383.5469;33222.9805;320224.7500;0.9818
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;259048.7344;197512.6094;172007.0938;25505.5195;293157.3438;162085.7656;120138.2578;41947.5156;207523.0938;0.9825
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;208902.6875;152419.6250;121882.1094;30537.5176;238789.0938;121438.2578;80124.8203;41313.4336;154748.3125;0.9814
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;152239.9062;111910.8828;93784.5078;18126.3730;227732.2969;82835.1719;51274.9844;31560.1914;129141.1719;0.9807
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;132595.1406;94796.5781;76208.4531;18588.1211;207109.8125;55958.9062;26962.8027;28996.1035;76223.8203;0.9801
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;146282.4844;108815.6719;91775.6250;17040.0449;236060.8750;83516.6719;57544.0195;25972.6504;149888.0469;0.9799
