# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.1406
# Longitude (positive East, ISO 19115): -7.5536
# Altitude (m): 425.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;131687.2969;93622.7656;75268.5156;18354.2500;207581.0938;85116.8750;61598.9531;23517.9238;170269.7812;0.9794
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;160529.0781;115117.0938;90564.7422;24552.3496;202091.8906;96724.1719;63691.7031;33032.4688;146485.7031;0.9813
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;239613.0625;172075.5938;130643.7969;41431.7969;237161.4219;99402.0547;41149.6797;58252.3750;79184.4062;0.9809
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;290053.7188;220860.9375;186630.4219;34230.5117;300399.3750;180353.5938;121433.4766;58920.1250;200169.3750;0.9810
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341477.5625;254212.3438;208179.0312;46033.3047;311594.7500;215439.7969;147946.9844;67492.8125;225557.0000;0.9797
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346756.0000;258049.0781;212584.7812;45464.3047;311194.9688;218194.7500;154136.8125;64057.9258;228879.6875;0.9775
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348249.4062;258738.6719;212316.7188;46421.9492;312181.8750;251826.4375;199317.6562;52508.7812;292074.0625;0.9792
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;312868.1562;231587.6406;191401.8594;40185.7734;296668.4375;228724.9844;185234.5156;43490.4805;287136.3438;0.9813
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;250488.7188;185813.2656;158057.0781;27756.1875;275894.4375;154672.7969;110588.3828;44084.4180;194371.1562;0.9818
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;196358.7344;137476.2031;103967.3750;33508.8320;212288.0469;102069.1094;61076.5820;40992.5312;122985.6875;0.9810
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;138225.2500;97654.9062;78840.6406;18814.2695;203460.0781;66724.7891;37412.0000;29312.7891;98410.5312;0.9801
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;117587.1797;79655.4453;59598.8086;20056.6426;174466.0000;38910.6953;14647.6367;24263.0586;46473.9375;0.9802
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;131420.5781;94009.3984;76708.9375;17300.4629;212113.0156;74452.6250;50461.2812;23991.3418;141899.2031;0.9788
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;160099.7031;115838.3594;91736.9844;24101.3789;206809.5625;101482.8750;71984.7031;29498.1699;165927.4062;0.9813
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;239094.8906;178297.5000;144890.3750;33407.1250;265479.5625;148117.8906;97831.9844;50285.9141;181550.8906;0.9800
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;289649.8125;221014.5625;185373.8750;35640.6992;299038.0312;200687.8750;150154.9844;50532.8789;243291.8594;0.9813
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;341242.8125;253526.5938;203674.8750;49851.7188;302203.2812;199950.4375;129261.6875;70688.7578;195988.4688;0.9798
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346732.0312;252125.9688;198579.4688;53546.5000;285397.5312;212278.0938;138251.7344;74026.3594;201589.6875;0.9777
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348431.1875;264950.3438;227356.4531;37593.8828;338829.5312;258755.4219;215597.8438;43157.5703;320760.8750;0.9798
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;313230.6875;234949.0000;199886.5938;35062.4023;311654.9375;232547.3281;193881.3125;38666.0078;300874.3438;0.9815
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;250954.2656;184189.1094;149480.5469;34708.5625;259763.7188;142287.0938;93677.4219;48609.6719;165570.7031;0.9819
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;196844.0469;140642.7031;109982.2031;30660.5000;224753.7188;96012.9141;59474.7188;36538.1953;119417.7344;0.9812
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;138546.5469;97246.1016;76319.9141;20926.1875;197248.7344;70810.1250;42703.8867;28106.2344;112990.9219;0.9799
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;117638.3516;82119.6875;65095.6484;17024.0371;194489.8594;59585.9805;37278.6289;22307.3516;114779.5469;0.9802
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;131163.5625;90604.2422;69631.6562;20972.5918;191847.4531;65851.7734;38396.4766;27455.2949;106748.5703;0.9787
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;166336.3281;119250.5156;93616.9062;25633.6113;208273.4688;85620.7344;49487.4062;36133.3281;115479.0000;0.9810
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;240718.9688;174784.4375;132265.9062;42518.5352;240321.0000;124041.6328;60977.5664;63064.0625;111781.2969;0.9816
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;290918.2812;219704.1875;180743.9375;38960.2383;290863.5938;185480.4062;131504.0781;53976.3398;215566.8125;0.9791
2024-05-01T00:00:00.0/2024-06-01T00:00:00.0;341984.9062;261585.1875;220820.7031;40764.4883;335417.7812;222244.8594;157059.9219;65184.9414;244009.8281;0.9797
2024-06-01T00:00:00.0/2024-07-01T00:00:00.0;346810.8125;257903.8906;210264.3281;47639.5547;307557.0312;217486.0938;150311.2969;67174.7969;223452.5625;0.9773
2024-07-01T00:00:00.0/2024-08-01T00:00:00.0;347860.4062;263169.6250;227233.0000;35936.6172;339584.1562;255612.6562;216994.6875;38617.9688;326107.6562;0.9797
2024-08-01T00:00:00.0/2024-09-01T00:00:00.0;312092.5938;235642.4375;202219.9062;33422.5430;316229.6875;231513.6094;192605.6875;38907.9336;301332.6875;0.9783
2024-09-01T00:00:00.0/2024-10-01T00:00:00.0;249494.8125;184279.8438;152148.7344;32131.1074;265225.9062;168350.3125;128047.9766;40302.3438;223319.1406;0.9823
2024-10-01T00:00:00.0/2024-11-01T00:00:00.0;195320.6094;139152.0469;109703.6797;29448.3691;228501.4062;90402.4219;48086.1133;42316.3047;103160.0234;0.9812
2024-11-01T00:00:00.0/2024-12-01T00:00:00.0;137532.6250;94346.2422;71771.9219;22574.3164;183202.1562;64384.3164;35588.0820;28796.2344;93653.4766;0.9804
2024-12-01T00:00:00.0/2025-01-01T00:00:00.0;117477.7109;81988.7578;65168.8945;16819.8594;194202.7500;72713.3750;51603.4180;21109.9570;153518.6719;0.9803
2025-01-01T00:00:00.0/2025-02-01T00:00:00.0;131987.7344;93252.8984;72875.9609;20376.9336;199229.7344;60557.7734;38050.5234;22507.2500;108831.4844;0.9786
2025-02-01T00:00:00.0/2025-03-01T00:00:00.0;161014.9375;115689.5078;90099.4062;25590.1074;200321.2656;78284.0547;41436.3555;36847.7031;96224.4062;0.9809
2025-03-01T00:00:00.0/2025-04-01T00:00:00.0;240201.2969;179089.4062;143418.6875;35670.7148;263170.8125;114491.1641;69498.8203;44992.3438;128585.3359;0.9810
2025-04-01T00:00:00.0/2025-05-01T00:00:00.0;290513.9062;217763.5156;175312.2969;42451.2188;279933.6562;153227.2812;95152.2969;58074.9922;154998.4375;0.9801
2025-05-01T00:00:00.0/2025-06-01T00:00:00.0;341749.7812;257948.1719;210748.0938;47200.0664;314498.9062;216838.6250;149913.9688;66924.6562;224234.0000;0.9791
2025-06-01T00:00:00.0/2025-07-01T00:00:00.0;346788.0312;253588.4844;195436.9062;58151.5703;279782.0938;222588.7188;150708.2656;71880.4375;217294.1875;0.9779
2025-07-01T00:00:00.0/2025-08-01T00:00:00.0;348041.1562;262396.0938;222305.2344;40090.8477;329696.2188;250607.3750;202521.5625;48085.8203;301227.0000;0.9800
2025-08-01T00:00:00.0/2025-09-01T00:00:00.0;312446.0000;220785.9844;163816.5938;56969.3867;247810.0156;209971.2500;146750.5938;63220.6641;222394.5156;0.9819
