# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.7607
# Longitude (positive East, ISO 19115): -7.7202
# Altitude (m): 690.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;128417.6875;92800.1172;76280.8516;16519.2676;215269.4844;81939.9766;61173.4648;20766.5137;173225.6094;0.9795
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;157790.3438;114822.8594;92176.9141;22645.9512;209444.0469;89746.3359;57366.3672;32379.9707;134474.2500;0.9811
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;237224.1562;173672.0781;136277.2500;37394.8320;251113.7969;104482.7500;45825.8906;58656.8555;88349.6484;0.9808
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;288701.8438;222551.7188;191083.5938;31468.1191;311322.8438;174693.8125;117131.2734;57562.5312;194930.5312;0.9808
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341054.7500;257293.6094;214003.4062;43290.2031;323109.9062;207882.3438;142688.1094;65194.2461;217521.9688;0.9796
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346832.9062;261453.1094;219088.9375;42364.1797;323398.3125;199900.2656;130700.4219;69199.8359;194632.3281;0.9762
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348080.7500;260180.4688;215231.7656;44948.7070;318621.8125;249718.6406;198095.4531;51623.1836;293255.0312;0.9787
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;311847.5625;231936.4688;192430.9062;39505.5742;300525.9688;225479.7812;180801.6250;44678.1484;280521.0625;0.9812
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;248527.7031;186358.7656;160625.7812;25732.9883;283864.8750;147613.5156;102067.2891;45546.2227;181877.0625;0.9817
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;193545.8281;138374.6875;108574.5000;29800.1914;226180.3594;104109.2656;62102.4180;42006.8477;127318.5469;0.9808
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;135127.9375;96740.9531;79034.8750;17706.0801;208419.6562;61793.7930;35893.1953;25900.5957;98836.5547;0.9798
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;114296.2031;78685.1328;60558.6133;18126.5215;182738.0625;39264.8516;17363.5273;21901.3223;56128.7344;0.9815
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;128150.1953;92622.8906;76534.9531;16087.9355;216466.5156;69407.4531;49566.1133;19841.3379;142101.7969;0.9790
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;157357.9219;115652.6562;93518.8984;22133.7578;214903.8125;98702.9453;72601.5703;26101.3691;169448.4844;0.9811
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;236699.0469;178182.1094;146704.1250;31477.9902;272697.5000;136490.7969;86858.8906;49631.8984;163241.6094;0.9799
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;288289.9688;221926.7188;188047.4062;33879.3164;305709.4688;188078.7500;133158.7656;54919.9805;217890.1406;0.9811
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;340813.5000;256996.6719;210170.8281;46825.8477;314576.0000;201705.4688;130968.8359;70736.6328;199803.5469;0.9798
