# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.5408
# Longitude (positive East, ISO 19115): -28.6322
# Altitude (m): 95.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;140171.0312;96115.4766;71743.1484;24372.3262;184430.0469;71060.8672;38086.6914;32974.1758;97454.2031;0.9804
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;167628.7812;116858.1172;85857.3281;31000.7871;180232.6094;78817.9453;33965.1602;44852.7891;70849.9766;0.9815
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;245771.1562;176755.5938;133704.6875;43050.9102;233946.6875;99591.2891;38355.3164;61235.9766;67666.0938;0.9816
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;293490.6875;215166.1875;166935.0156;48231.1641;257632.6094;127711.0859;54402.7148;73308.3750;85577.4688;0.9809
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;342482.7188;254760.5312;210293.4688;44467.0508;309102.0938;166641.3750;93784.9141;72856.4531;137776.5156;0.9804
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346439.9375;256294.1406;213487.8281;42806.3125;308235.0938;157863.9844;82400.0781;75463.9062;120941.4141;0.9786
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348508.6562;258009.2969;220641.8281;37367.4609;324342.8125;197761.5312;126743.1484;71018.3828;188345.4062;0.9786
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;315269.5625;230683.5312;196569.9844;34113.5352;302176.1250;176300.4062;108557.6953;67742.7188;170905.3750;0.9815
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;255303.9219;182307.5938;145118.7344;37188.8594;242733.7031;128114.9531;65115.5938;62999.3594;109326.0859;0.9825
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;203402.6094;144671.9062;113217.6875;31454.2109;224293.9375;101957.3203;55512.6016;46444.7188;110860.3281;0.9809
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;146103.9375;100086.2188;73836.3359;26249.8848;178354.3125;58299.5820;23882.0684;34417.5117;57773.4258;0.9804
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;126070.7812;84174.9844;57944.0039;26230.9824;157422.1406;49727.2773;18945.6094;30781.6660;52100.0742;0.9815
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;139906.2812;96829.1953;72004.8594;24824.3340;184784.6250;67349.4766;33467.5703;33881.9062;84936.1797;0.9799
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;167207.9219;119497.7422;91772.0234;27725.7227;195384.5625;78571.5078;32557.6406;46013.8672;70299.9688;0.9814
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;245270.8438;176388.5000;131608.3281;44780.1680;229867.9219;90187.2969;32879.1641;57308.1328;60346.3516;0.9810
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;293108.3438;215791.6875;168744.1406;47047.5508;260905.7031;142672.9844;73272.0859;69400.8984;114553.2891;0.9812
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;342264.9062;247426.3594;189592.5469;57833.8086;273532.3750;168503.5781;92995.2891;75508.2969;131072.5781;0.9806
2023-06-01T00:00:00.0/2023-07-01T00:00:00.0;346418.9375;238008.8594;170856.3750;67152.4844;238808.6250;155742.7500;71885.7344;83857.0078;101271.2891;0.9788
2023-07-01T00:00:00.0/2023-08-01T00:00:00.0;348678.6562;251627.8906;198991.1250;52636.7734;286362.6562;167270.6875;87199.0312;80071.6484;129771.7422;0.9797
2023-08-01T00:00:00.0/2023-09-01T00:00:00.0;315611.9062;228885.5625;186604.7344;42280.8398;282558.0000;185526.3125;123241.9766;62284.3320;184885.1250;0.9817
2023-09-01T00:00:00.0/2023-10-01T00:00:00.0;255750.5625;183028.3750;143363.1406;39665.2305;239077.6406;131521.1094;74045.0234;57476.0820;123730.3828;0.9827
2023-10-01T00:00:00.0/2023-11-01T00:00:00.0;203875.0938;143489.8125;108641.1016;34848.7148;213632.1250;93770.2578;47963.4141;45806.8477;91484.5547;0.9810
2023-11-01T00:00:00.0/2023-12-01T00:00:00.0;146420.5000;99713.8906;75429.6016;24284.2910;182028.9688;50367.5898;17927.0957;32440.4922;42942.4375;0.9803
2023-12-01T00:00:00.0/2024-01-01T00:00:00.0;126120.7188;84259.5469;61485.6211;22773.9238;168983.5312;44820.1133;16037.2520;28782.8633;45421.3594;0.9815
2024-01-01T00:00:00.0/2024-02-01T00:00:00.0;139650.9844;94854.4922;69729.7656;25124.7207;178383.3750;53436.2109;20616.3164;32819.8945;53511.2227;0.9800
2024-02-01T00:00:00.0/2024-03-01T00:00:00.0;173686.0938;121292.0781;90098.4141;31193.6602;189332.6562;70238.6797;30423.0801;39815.5977;62816.5078;0.9813
2024-03-01T00:00:00.0/2024-04-01T00:00:00.0;246837.9531;179598.7656;137785.8125;41812.9531;240928.8906;119198.2578;54230.5273;64967.7305;92224.4531;0.9821
2024-04-01T00:00:00.0/2024-05-01T00:00:00.0;294310.3125;215521.4688;168724.7031;46796.7617;261111.7812;127226.0703;57264.0898;69961.9844;89965.2656;0.9802
