# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.2643
# Longitude (positive East, ISO 19115): -7.4823
# Altitude (m): 478.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;131035.0547;93839.3672;75664.1953;18175.1699;209701.6406;85860.1641;62226.6172;23633.5469;173126.9219;0.9792
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;159983.4062;115524.3281;91019.3594;24504.9648;203902.6719;94689.6875;60163.7227;34525.9648;138904.2031;0.9813
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;239138.0938;173034.3906;131852.3281;41182.0586;240031.0000;96635.2969;40052.6562;56582.6367;76426.8047;0.9811
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;289785.7812;222001.1875;187697.3906;34303.7969;302927.3750;177178.3750;118676.1953;58502.1719;194748.5625;0.9811
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341395.3125;255826.2344;209429.7031;46396.5234;314038.5625;214149.0000;144520.4062;69628.5938;221473.4844;0.9797
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346773.3125;259725.0312;214029.7812;45695.2500;313864.2812;218495.5312;151036.9219;67458.6172;223156.8281;0.9773
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348218.3438;259868.4219;212557.1562;47311.2656;312961.1875;253517.7188;200165.3281;53352.3867;293940.0625;0.9791
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;312667.5000;231960.9062;190332.6562;41628.2578;295266.0000;228989.2344;184161.3438;44827.8906;285054.9375;0.9813
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;250100.4062;186609.7500;158774.4688;27835.2812;277930.3438;154323.6562;111869.7031;42453.9531;196859.5156;0.9817
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;195799.8281;138074.1562;104869.8828;33204.2695;215050.6094;100504.1562;58823.5312;41680.6250;118094.0625;0.9809
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;137608.1719;97823.8828;79172.5078;18651.3770;205312.3750;68394.8047;37825.7266;30569.0742;100535.0703;0.9798
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;116930.3516;79802.8984;60097.4844;19705.4160;177114.6094;37901.9766;14049.4736;23852.5039;44807.3633;0.9805
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;130768.0547;94114.2500;76982.7109;17131.5410;213942.0781;75999.6016;53380.8555;22618.7422;148518.4531;0.9787
