# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 40.7500
# Longitude (positive East, ISO 19115): -6.8833
# Altitude (m): 719.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;128471.7812;93036.0625;76175.3047;16860.7559;214911.2344;81899.6016;58695.3984;23204.2012;166151.8438;0.9796
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;157833.5781;115263.7656;92149.3594;23114.4004;209467.1719;93701.9375;57442.7812;36259.1562;134625.2500;0.9807
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;237260.7031;173312.2812;134563.7031;38748.5703;247969.8750;103672.6797;38170.0000;65502.6836;77728.6797;0.9808
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;288721.2188;223136.2812;191143.4219;31992.8633;311503.6562;174079.5938;110143.9766;63935.6094;183586.1250;0.9811
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341059.7500;258239.1562;213467.7656;44771.3984;322106.6562;210721.2812;140516.6719;70204.6094;215669.5156;0.9795
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346831.5938;262003.0000;217672.9531;44330.0430;321590.7188;212948.8594;140010.7344;72938.1250;209421.9375;0.9762
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348085.8125;260252.2812;212241.6406;48010.6367;313791.5938;247320.1250;189013.3906;58306.7344;281244.5625;0.9787
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;311868.9062;234443.1406;195393.3906;39049.7539;305338.0000;227236.9375;182452.1094;44784.8359;283518.2188;0.9809
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;248566.2344;187068.3281;160446.2812;26622.0469;283824.9375;157626.7188;114037.7266;43588.9883;202336.3750;0.9816
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;193599.2188;138116.0156;107047.4609;31068.5469;222865.6719;103971.3906;60644.5859;43326.8047;122763.7266;0.9806
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;135184.7031;96996.0625;79706.5234;17289.5371;210557.7812;61732.4961;32843.0742;28889.4219;91094.5469;0.9797
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;114353.2656;79019.5156;61396.0273;17623.4863;185320.9688;39714.1641;13085.7891;26628.3730;44348.6914;0.9785
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;128204.0859;92996.9609;77255.0703;15741.8906;218684.9688;70626.6953;45378.2031;25248.4922;132531.7969;0.9792
