# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.3500
# Longitude (positive East, ISO 19115): -8.9333
# Altitude (m): 75.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 1 month 0 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2026-03-29
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-01T00:00:00.0/2022-02-01T00:00:00.0;135856.2031;93670.9688;70577.0078;23093.9590;187524.0781;82423.5078;56153.1992;26270.3047;148906.9062;0.9804
2022-02-01T00:00:00.0/2022-03-01T00:00:00.0;164007.0625;115295.6562;86570.0391;28725.6133;187764.1875;96793.4453;61907.5039;34885.9375;138425.2500;0.9804
2022-03-01T00:00:00.0/2022-04-01T00:00:00.0;242628.2344;172220.0781;126485.0156;45735.0625;224453.3281;110843.3438;49657.2539;61186.0898;91681.8281;0.9816
2022-04-01T00:00:00.0/2022-05-01T00:00:00.0;291738.5938;219951.2031;180353.5781;39597.6328;285195.1875;181819.8438;122600.4297;59219.4219;193616.0156;0.9809
2022-05-01T00:00:00.0/2022-06-01T00:00:00.0;341977.0625;252817.7188;203712.8125;49104.9023;300782.6875;201778.7812;130700.5703;71078.2031;196913.7812;0.9802
2022-06-01T00:00:00.0/2022-07-01T00:00:00.0;346619.9062;255637.3594;206586.8438;49050.5039;299018.2188;203934.1875;130571.4766;73362.7188;197142.3438;0.9781
2022-07-01T00:00:00.0/2022-08-01T00:00:00.0;348419.4062;255516.5000;204216.7656;51299.7266;297139.1250;238156.4844;178402.3438;59754.1445;259629.7188;0.9792
2022-08-01T00:00:00.0/2022-09-01T00:00:00.0;314116.8750;234454.4375;195921.7812;38532.6484;302096.2812;218148.0625;172670.8125;45477.2617;266205.1562;0.9811
2022-09-01T00:00:00.0/2022-10-01T00:00:00.0;252938.7344;184400.3594;151175.0625;33225.2930;258198.5312;154902.8438;107111.6406;47791.1953;183738.7031;0.9825
2022-10-01T00:00:00.0/2022-11-01T00:00:00.0;199906.5312;137809.0469;99699.7578;38109.2891;198464.5000;103999.4297;56630.1094;47369.3164;110249.1406;0.9807
2022-11-01T00:00:00.0/2022-12-01T00:00:00.0;142158.1875;98175.6016;73243.3438;24932.2598;181698.0000;65894.2734;35065.0859;30829.1895;90777.6875;0.9803
2022-12-01T00:00:00.0/2023-01-01T00:00:00.0;121784.4062;80774.0156;56141.1289;24632.8828;157535.2500;44805.6250;17241.7129;27563.9141;51737.3398;0.9800
2023-01-01T00:00:00.0/2023-02-01T00:00:00.0;135590.5156;94788.0156;72271.7031;22516.3105;192024.1250;76648.0469;51148.5742;25499.4707;136694.1250;0.9800
2023-02-01T00:00:00.0/2023-03-01T00:00:00.0;163582.1406;114486.2109;84945.5625;29540.6445;185674.0625;96485.6094;59201.9805;37283.6289;133349.6875;0.9804
2023-03-01T00:00:00.0/2023-04-01T00:00:00.0;242118.6406;177577.7812;138534.1719;39043.6016;248193.0469;141612.4375;87632.4688;53979.9688;157923.8750;0.9807
2023-04-01T00:00:00.0/2023-05-01T00:00:00.0;291345.5312;218426.0625;177018.9688;41407.0977;280019.4062;189460.1406;135107.3594;54352.7773;214427.1875;0.9811
2023-05-01T00:00:00.0/2023-06-01T00:00:00.0;341750.2812;251011.9844;196926.4062;54085.5742;289169.2812;209876.5625;137520.9375;72355.6328;204421.3438;0.9804
